time,sentiment_score,Tweet Volume,Weighted Sentiment,Volume ETH,open ETH
5/7/2019 18:00,-0.09229874,5058,-466.8470269,19332.07939,170.5366667
5/7/2019 21:00,-0.07022401,4406,-309.4069881,30901.34911,171.4966667
5/8/2019 0:00,-0.17697379,5125,-906.9906738,45191.75137,166.1333333
5/8/2019 3:00,-0.181909803,4756,-865.1630231,10731.17721,167.35
5/8/2019 6:00,-0.181687716,5735,-1041.979051,7162.142098,168.52
5/8/2019 9:00,-0.18780581,6009,-1128.525112,6499.462571,168.1133333
5/8/2019 12:00,-0.15534268,6870,-1067.204212,9018.658153,168.6233333
5/8/2019 15:00,-0.168055898,6579,-1105.639753,12121.2222,167.9433333
5/8/2019 18:00,-0.183078649,5907,-1081.44558,9821.081775,167.5666667
5/8/2019 21:00,-0.170412062,5205,-886.9947827,24075.8338,169.0633333
5/9/2019 0:00,-0.155999067,5190,-809.6351577,28961.72184,170.8666667
5/9/2019 3:00,-0.082703017,4222,-349.1721378,8828.182503,171.0233333
5/9/2019 6:00,-0.115429839,4712,-543.9054014,8402.280332,169.5333333
5/9/2019 9:00,-0.201982433,5001,-1010.114147,4761.962684,170.1733333
5/9/2019 12:00,-0.181563752,6141,-1114.983001,14303.95557,168.45
5/9/2019 15:00,-0.135277897,6083,-822.8954475,14462.70911,167.4833333
5/9/2019 18:00,-0.122587422,5499,-674.1082336,14995.69751,166.5833333
5/9/2019 21:00,-0.10688919,4971,-531.3461635,13725.95143,169.0433333
5/10/2019 0:00,-0.128212842,4194,-537.7246593,20259.62198,169.3166667
5/10/2019 3:00,-0.109039226,4344,-473.6663977,38946.59062,172.0433333
5/10/2019 6:00,-0.159467797,4753,-757.9504391,17116.41609,174.3633333
5/10/2019 9:00,-0.146140746,5116,-747.6560565,8283.704189,172.5333333
5/10/2019 12:00,-0.126562558,6182,-782.4097336,16618.51375,171.6666667
5/10/2019 15:00,-0.102641548,6841,-702.1708299,39875.80082,172.13
5/10/2019 18:00,-0.099437606,5961,-592.7475694,35534.14675,174.97
5/10/2019 21:00,-0.087911127,4634,-407.3801625,11033.50158,172.4166667
5/11/2019 0:00,-0.130631783,3838,-501.3647832,27661.79897,173.9333333
5/11/2019 3:00,-0.090019509,4506,-405.6279076,31774.57928,175.8233333
5/11/2019 6:00,-0.085789058,5918,-507.6996452,58396.12665,176.9166667
5/11/2019 9:00,-0.088489378,4797,-424.4835463,58830.89528,186.99
5/11/2019 12:00,-0.060802634,5248,-319.0922232,37649.01955,189.0833333
5/11/2019 15:00,-0.081898254,6406,-524.6402151,51394.83674,190.91
5/11/2019 18:00,-0.059744352,5676,-339.108942,47293.51466,197.1766667
5/11/2019 21:00,-0.088557565,6963,-616.6263251,145102.3904,199.06
5/12/2019 0:00,-0.102315178,4549,-465.4317447,81678.1908,192.3766667
5/12/2019 3:00,-0.085536663,3276,-280.218108,23758.62145,193.4433333
5/12/2019 6:00,-0.081570263,4724,-385.3379224,68037.15083,198.95
5/12/2019 9:00,-0.088367369,4393,-388.197852,37524.89039,194.51
5/12/2019 12:00,-0.108001106,4859,-524.7773741,35481.47078,190.3066667
5/12/2019 15:00,-0.124886538,5461,-682.005384,36752.08946,184.6833333
5/12/2019 18:00,-0.108341377,4430,-479.9523001,17784.90719,187.7533333
5/12/2019 21:00,-0.141840782,3826,-542.6828319,23841.3328,189.6166667
5/13/2019 0:00,-0.148575517,3247,-482.4247037,14193.03732,189.3966667
5/13/2019 3:00,-0.083726386,3210,-268.7616991,29108.58524,190.03
5/13/2019 6:00,-0.086597118,3919,-339.3741054,7384.984156,189.0466667
5/13/2019 9:00,-0.169532095,4971,-842.7440442,14600.64381,189.3866667
5/13/2019 12:00,-0.139590691,8040,-1122.309156,38883.05986,193.3033333
5/13/2019 15:00,-0.106017673,11723,-1242.845181,125292.4489,200.86
5/13/2019 18:00,-0.113928305,8244,-939.2249464,28150.11058,201.5166667
5/13/2019 21:00,-0.120692249,8655,-1044.591415,89661.05937,200.7933333
5/14/2019 0:00,-0.137279686,5370,-737.1919138,45815.99482,197.8566667
5/14/2019 3:00,-0.105986062,4684,-496.4387144,104443.8615,208.3633333
5/14/2019 6:00,-0.148307919,5784,-857.8130035,45739.97855,211.6333333
5/14/2019 9:00,-0.130019963,6373,-828.6172242,24819.17457,206.7766667
5/14/2019 12:00,-0.124525377,8102,-1008.904604,39566.58004,208.1266667
5/14/2019 15:00,-0.094938896,7744,-735.2068106,51941.99334,206.0966667
5/14/2019 18:00,-0.089884357,6522,-586.2257764,33893.31375,206.0966667
5/14/2019 21:00,-0.094130362,5981,-562.9936951,102934.0471,209.9533333
5/15/2019 0:00,-0.100082909,4909,-491.3070003,72155.71921,219.86
5/15/2019 3:00,-0.079196184,4449,-352.3438226,89077.83594,226.41
5/15/2019 6:00,-0.165473552,5165,-854.6708961,46295.30625,229.4766667
5/15/2019 9:00,-0.163466545,5513,-901.1910626,44938.3769,231.91
5/15/2019 12:00,-0.124975036,6817,-851.9548204,52168.61542,231.94
5/15/2019 15:00,-0.115119345,7942,-914.277838,102830.3517,237.18
5/15/2019 18:00,-0.101197999,6953,-703.629687,48537.31911,242.35
5/15/2019 21:00,-0.10625697,5676,-603.1145617,81185.52469,242.7733333
5/16/2019 0:00,-0.118510345,5651,-669.7019596,183141.0557,260.2833333
5/16/2019 3:00,-0.078177133,4367,-341.3995398,119589.5803,267.7133333
5/16/2019 6:00,-0.13034044,4677,-609.6022379,50436.431,262.5833333
5/16/2019 9:00,-0.147863691,5284,-781.3117432,73429.56676,254.41
5/16/2019 12:00,-0.106092337,6335,-672.0949549,76438.58598,249.08
5/16/2019 15:00,-0.120549831,6553,-789.9630425,150656.8241,268.54
5/16/2019 18:00,-0.089395019,5940,-531.0064129,71547.40449,261.92
5/16/2019 21:00,-0.091390149,4706,-430.0820412,92491.47196,260.23
5/17/2019 0:00,-0.115545032,4008,-463.1044883,95628.97278,260.73
5/17/2019 3:00,-0.070482797,5479,-386.1752448,190639.1735,240.7966667
5/17/2019 6:00,-0.115884288,4582,-530.9818076,45244.6004,237.5033333
5/17/2019 9:00,-0.14719439,4810,-708.0050159,49063.86995,237.21
5/17/2019 12:00,-0.136645973,6258,-855.130499,61288.53448,234.54
5/17/2019 15:00,-0.122408831,6348,-777.0512592,64793.01278,231.43
5/17/2019 18:00,-0.110510183,5338,-589.9033569,31547.31734,230.8733333
5/17/2019 21:00,-0.137744288,4822,-664.2029567,48513.74946,236.8266667
5/18/2019 0:00,-0.148558336,3763,-559.0250184,46967.85991,241.4966667
5/18/2019 3:00,-0.158209051,3232,-511.3316528,28253.09154,242.9866667
5/18/2019 6:00,-0.121367258,3360,-407.7939869,15884.94275,240.3266667
5/18/2019 9:00,-0.167501725,3585,-600.4936841,13744.65889,236.2233333
5/18/2019 12:00,-0.187453354,4368,-818.7962503,14213.98127,235.9533333
5/18/2019 15:00,-0.121029206,4632,-560.6072822,18775.78984,239.01
5/18/2019 18:00,-0.136714062,4250,-581.0347635,12918.4581,235.7933333
5/18/2019 21:00,-0.12369678,3627,-448.6482211,15771.97005,237.3366667
5/19/2019 0:00,-0.095219239,3544,-337.456983,53752.1702,237.8133333
5/19/2019 3:00,-0.09509395,3462,-329.2152549,43964.9872,251.0933333
5/19/2019 6:00,-0.136639448,3500,-478.238068,19967.85514,253.99
5/19/2019 9:00,-0.113302423,4101,-464.6532367,24266.84411,257.76
5/19/2019 12:00,-0.144668605,4477,-647.6813446,34956.49443,254.1733333
5/19/2019 15:00,-0.151525693,4944,-749.1430262,33131.00883,255.4833333
5/19/2019 18:00,-0.097418641,4830,-470.532036,17315.82676,255.7266667
5/19/2019 21:00,-0.085164557,4733,-403.0838483,44045.83167,259.77
5/20/2019 0:00,-0.106182129,4449,-472.4042919,72207.97178,253.94
5/20/2019 3:00,-0.140630328,3565,-501.3471193,22929.73549,252.0533333
5/20/2019 6:00,-0.117351623,4120,-483.4886868,23162.82324,250.5
5/20/2019 9:00,-0.110940984,4864,-539.6169462,10348.82097,250.4366667
5/20/2019 12:00,-0.105380483,5917,-623.5363179,35231.16391,245.68
5/20/2019 15:00,-0.130063672,5748,-747.6059867,22523.24008,247.5733333
5/20/2019 18:00,-0.115974193,5739,-665.5758936,29895.47443,246.15
5/20/2019 21:00,-0.121269005,4872,-590.8225924,39085.635,252.63
5/21/2019 0:00,-0.129965128,4027,-523.3695705,32283.94854,252.8233333
5/21/2019 3:00,-0.147544673,3785,-558.4565873,17134.45707,251.0066667
5/21/2019 6:00,-0.132125243,4277,-565.0996643,11342.154,251.6
5/21/2019 9:00,-0.130571475,4761,-621.6507925,16793.25958,253.09
5/21/2019 12:00,-0.15398216,7258,-1117.602517,31759.40166,251.3533333
5/21/2019 15:00,-0.161947032,7130,-1154.682338,28154.74644,252.2766667
5/21/2019 18:00,-0.163915932,6634,-1087.418293,56924.37609,256.98
5/21/2019 21:00,-0.164407149,4965,-816.2814948,46825.61834,259.4433333
5/22/2019 0:00,-0.183507288,4339,-796.2381226,22051.10065,256.8
5/22/2019 3:00,-0.13650015,3770,-514.6055655,16445.05503,256.9933333
5/22/2019 6:00,-0.112664557,4770,-537.4099369,6916.94831,257.6166667
5/22/2019 9:00,-0.131344928,4954,-650.6827733,18456.22848,255.07
5/22/2019 12:00,-0.144994432,6726,-975.2325496,18100.04516,252.11
5/22/2019 15:00,-0.138132765,6748,-932.1198982,33991.62419,254.4933333
5/22/2019 18:00,-0.128328146,6387,-819.6318685,59021.82634,253.2633333
5/22/2019 21:00,-0.13238588,5117,-677.418548,49824.31205,245.54
5/23/2019 0:00,0.054263566,37,2.007751942,21981.76754,243.31
5/23/2019 3:00,0,18,0,19451.70764,243.6966667
5/23/2019 6:00,-0.073089354,2848,-208.1584802,23145.89435,237.6233333
5/23/2019 9:00,-0.133431681,4982,-664.7566347,17662.25106,236.2266667
5/23/2019 12:00,-0.148332698,6102,-905.1261232,25137.36882,238.3366667
5/23/2019 15:00,-0.105322979,6565,-691.4453571,26809.9482,243.0633333
5/23/2019 18:00,-0.090443682,6236,-564.006801,14300.00188,241.27
5/23/2019 21:00,-0.092555291,4821,-446.2090579,24724.86479,245.6133333
5/24/2019 0:00,-0.093200018,3722,-346.890467,17781.0063,245.3766667
5/24/2019 3:00,-0.148869047,3676,-547.2426168,10895.67964,244.5266667
5/24/2019 6:00,-0.109635731,4482,-491.3873463,26366.43034,246.1166667
5/24/2019 9:00,-0.100375417,5333,-535.3020989,17494.29487,251.0266667
5/24/2019 12:00,-0.131197887,6350,-833.1065825,16331.63478,252.1533333
5/24/2019 15:00,-0.130807039,7063,-923.8901165,35997.39689,253.7833333
5/24/2019 18:00,-0.102956327,5601,-576.6583875,25433.1433,252.4933333
5/24/2019 21:00,-0.160305835,4723,-757.1244587,13782.66753,251.8
5/25/2019 0:00,-0.129297408,3646,-471.4183496,9078.665281,250.28
5/25/2019 3:00,-0.13881329,3189,-442.6755818,8086.115758,251.8433333
5/25/2019 6:00,-0.174591812,3757,-655.9414377,4003.5194,250.6
5/25/2019 9:00,-0.078793833,3972,-312.9691047,12160.32788,255.6933333
5/25/2019 12:00,-0.140765228,4625,-651.0391795,15432.14225,254.7266667
5/25/2019 15:00,-0.147799166,4541,-671.1560128,9886.034841,252.35
5/25/2019 18:00,-0.129759913,4094,-531.2370838,6719.078559,251.27
5/25/2019 21:00,-0.092684797,3723,-345.0654992,4183.789552,251.7033333
5/26/2019 0:00,-0.130304972,3179,-414.239506,3666.257861,251.66
5/26/2019 3:00,-0.123031788,2756,-339.0756077,10210.83155,249.4833333
5/26/2019 6:00,-0.117489309,3089,-362.9244755,6210.195677,248.4066667
5/26/2019 9:00,-0.195561061,3621,-708.1266019,4614.801823,249.3366667
5/26/2019 12:00,-0.101175464,4137,-418.5628946,5033.52577,248.27
5/26/2019 15:00,-0.116064705,4348,-504.6493373,4643.699017,249.8166667
5/26/2019 18:00,-0.116855823,6677,-780.2463302,75460.21739,254.2133333
5/26/2019 21:00,-0.083742609,5063,-423.9888294,50638.14587,266.59
5/27/2019 0:00,-0.072423043,4698,-340.243456,51991.77681,269.59
5/27/2019 3:00,-0.08446742,3883,-327.9869919,16496.55622,268.2766667
5/27/2019 6:00,-0.128208787,4555,-583.9910248,9921.636946,268.7166667
5/27/2019 9:00,-0.159594841,4901,-782.1743157,14937.62549,268.0633333
5/27/2019 12:00,-0.163760325,5994,-981.5793881,21667.90683,269.3133333
5/27/2019 15:00,-0.148129198,6728,-996.6132441,60806.73801,269.4366667
5/27/2019 18:00,-0.134726552,5424,-730.756818,22527.5292,268.2533333
5/27/2019 21:00,-0.149664834,4340,-649.5453796,22651.74136,268.5
5/28/2019 0:00,-0.11567936,3841,-444.3244218,18472.31546,271.23
5/28/2019 3:00,-0.107120885,3616,-387.3491202,11173.77852,271.9
5/28/2019 6:00,-0.099919186,4425,-442.1423981,12411.95604,269.5933333
5/28/2019 9:00,-0.099953863,4789,-478.6790499,7294.286554,270.1033333
5/28/2019 12:00,-0.124964123,6375,-796.6462841,18128.57392,269.24
5/28/2019 15:00,-0.131381223,6086,-799.5861232,21438.07027,270.2433333
5/28/2019 18:00,-0.148177577,5549,-822.2373748,14300.68707,271.8966667
5/28/2019 21:00,-0.151051095,4749,-717.3416502,10429.80421,272.4033333
5/29/2019 0:00,-0.150998666,3998,-603.6926667,19499.78342,269.78
5/29/2019 3:00,-0.141267354,3678,-519.581328,29420.02793,267.98
5/29/2019 6:00,-0.136171078,4407,-600.1059407,14078.93675,263.0666667
5/29/2019 9:00,-0.149194975,4825,-719.8657544,11278.74697,267.7433333
5/29/2019 12:00,-0.142350026,6076,-864.918758,24252.80459,270.2733333
5/29/2019 15:00,-0.167133258,6210,-1037.897532,19360.88015,272.54
5/29/2019 18:00,-0.168573552,5624,-948.0576564,16905.36431,271.93
5/29/2019 21:00,-0.139825979,4887,-683.3295594,12202.27634,270.0533333
5/30/2019 0:00,-0.167675852,3991,-669.1943253,28179.89685,270.7533333
5/30/2019 3:00,-0.139997787,3952,-553.2712542,77883.39166,279.4833333
5/30/2019 6:00,-0.169208981,4772,-807.4652573,15679.65153,282.97
5/30/2019 9:00,-0.125711956,5095,-640.5024158,8458.857476,283.2166667
5/30/2019 12:00,-0.100897169,6441,-649.8786655,10747.00539,283.16
5/30/2019 15:00,-0.131005392,8353,-1094.288039,92319.08039,281.64
5/30/2019 18:00,-0.095511972,6218,-593.8934419,63164.46921,269.7366667
5/30/2019 21:00,-0.148572511,6212,-922.9324383,113410.5365,254.8033333
5/31/2019 0:00,-0.149156135,3992,-595.4312909,24446.82802,255.5566667
5/31/2019 3:00,-0.183503936,3562,-653.64102,33775.59601,251.4
5/31/2019 6:00,-0.151031758,4584,-692.3295787,18476.35384,254.13
5/31/2019 9:00,-0.169334446,4568,-773.5197493,9471.891837,254.3533333
5/31/2019 12:00,-0.16850222,6146,-1035.614644,29852.32657,258.3933333
5/31/2019 15:00,-0.126031442,6060,-763.7505385,24171.68078,259.2166667
5/31/2019 18:00,-0.125510766,5208,-653.6600693,22699.8695,260.6733333
5/31/2019 21:00,-0.143654839,4621,-663.829011,27028.69787,262.77
6/1/2019 0:00,-0.161131819,3778,-608.7560122,37876.48217,271.24
6/1/2019 3:00,-0.17544183,2947,-517.027073,22003.30208,270.18
6/1/2019 6:00,-0.136469297,3203,-437.1111583,11808.91719,268.5033333
6/1/2019 9:00,-0.101662637,3296,-335.0800516,8032.992029,269.91
6/1/2019 12:00,-0.125833394,4182,-526.2352537,11870.14106,268.0966667
6/1/2019 15:00,-0.112938926,4331,-489.1384885,10671.46539,265.5566667
6/1/2019 18:00,-0.138604671,3963,-549.2903112,8798.460395,263.9966667
6/1/2019 21:00,-0.137344529,3527,-484.4141538,11856.87062,267.16
6/2/2019 0:00,-0.161520369,3167,-511.5350086,8118.99381,266.5633333
6/2/2019 3:00,-0.129421938,3027,-391.7602063,4559.662755,266.1866667
6/2/2019 6:00,-0.1190351,3399,-404.6003049,8046.799057,269.2566667
6/2/2019 9:00,-0.150362185,3511,-527.9216315,4451.054388,271.6266667
6/2/2019 12:00,-0.11755072,4440,-521.9251968,12371.43992,270.6766667
6/2/2019 15:00,-0.124528851,4117,-512.6852796,7905.543468,268.55
6/2/2019 18:00,-0.089631485,3880,-347.7701618,6296.05292,267.5866667
6/2/2019 21:00,-0.112149835,3668,-411.3655948,7821.810265,268.4166667
6/3/2019 0:00,-0.112670372,3388,-381.7272203,19880.13112,267.5066667
6/3/2019 3:00,-0.119580711,3297,-394.2576042,8350.163291,268.75
6/3/2019 6:00,-0.167930508,3951,-663.4934371,19136.49358,263.7833333
6/3/2019 9:00,-0.122343326,4423,-541.1245309,6744.344928,261.6966667
6/3/2019 12:00,-0.155233637,5469,-848.9727608,23350.88177,261.7233333
6/3/2019 15:00,-0.120865932,5643,-682.0464543,19240.45055,259.4433333
6/3/2019 18:00,-0.107321414,5173,-555.1736746,9210.224244,260.4533333
6/3/2019 21:00,-0.133747897,4585,-613.2341077,50098.51301,259.2066667
6/4/2019 0:00,-0.136415126,4675,-637.7407141,69810.80984,247.83
6/4/2019 3:00,-0.15295255,3464,-529.8276332,19601.5809,246.7233333
6/4/2019 6:00,-0.133467544,3887,-518.7883435,14382.96725,244.9366667
6/4/2019 9:00,-0.098122979,4370,-428.7974182,6825.871789,246.3433333
6/4/2019 12:00,-0.149279491,5134,-766.4009068,16497.74043,247.45
6/4/2019 15:00,-0.111557484,5499,-613.4546045,39010.24168,248.4166667
6/4/2019 18:00,-0.126528801,5380,-680.7249494,46702.81275,238.45
6/4/2019 21:00,-0.136850581,4468,-611.4483959,25035.26556,237.5833333
6/5/2019 0:00,-0.158541457,3637,-576.6152791,21985.1672,240.75
6/5/2019 3:00,-0.122532737,3082,-377.6458954,9922.424661,242.3966667
6/5/2019 6:00,-0.123733224,4016,-496.9126276,10736.88403,243.47
6/5/2019 9:00,-0.185730961,4119,-765.0258284,10894.80653,246.3766667
6/5/2019 12:00,-0.138565745,5352,-741.6038672,15739.16204,244.07
6/5/2019 15:00,-0.161178686,5484,-883.903914,23891.35009,241.8666667
6/5/2019 18:00,-0.159915292,5024,-803.414427,29523.96142,245.5233333
6/5/2019 21:00,-0.150057779,4090,-613.7363161,17723.37487,245.25
6/6/2019 0:00,-0.045180723,23,-1.039156629,8611.411227,246.17
6/6/2019 3:00,0.051282051,10,0.51282051,5706.979128,246.7833333
6/6/2019 6:00,0,13,0,8600.134346,245.1233333
6/6/2019 9:00,0.027210884,22,0.598639448,5015.643747,245.1366667
6/6/2019 12:00,0.036442006,44,1.603448264,20864.89376,245.1166667
6/6/2019 15:00,0.066176471,33,2.183823543,11161.83424,243.2366667
6/6/2019 18:00,0.021472393,42,0.901840506,43805.32016,239.41
6/6/2019 21:00,0.006756757,33,0.222972981,24054.09444,242.57
6/7/2019 0:00,-0.177035946,3315,-586.874161,16828.47019,248.02
6/7/2019 3:00,-0.189031728,3078,-581.8396588,11394.05116,246.59
6/7/2019 6:00,-0.163013569,4041,-658.7378323,15267.58884,248.14
6/7/2019 9:00,-0.165806877,4091,-678.3159338,6332.296988,248.7933333
6/7/2019 12:00,-0.133695616,5296,-708.0519823,10212.12867,248.1433333
6/7/2019 15:00,-0.114119555,5791,-660.866343,25827.69743,250.1166667
6/7/2019 18:00,-0.145831436,5188,-756.57349,23170.14732,251.7133333
6/7/2019 21:00,-0.124513909,4443,-553.2152977,11769.76225,249.2666667
6/8/2019 0:00,-0.103502497,3267,-338.1426577,5618.730186,249.8333333
6/8/2019 3:00,-0.080010018,2645,-211.6264976,3963.619765,248.4366667
6/8/2019 6:00,-0.122499812,3066,-375.5844236,3509.711183,247.71
6/8/2019 9:00,-0.119138042,3225,-384.2201855,2926.753116,249.2933333
6/8/2019 12:00,-0.147631316,3706,-547.1216571,5049.051494,248.57
6/8/2019 15:00,-0.11599154,3943,-457.3546422,16861.22083,245.6966667
6/8/2019 18:00,-0.126160828,3560,-449.1325477,9858.95128,242.8133333
6/8/2019 21:00,-0.12862265,3189,-410.1776309,5747.987609,244.2333333
6/9/2019 0:00,-0.14272802,2732,-389.9329506,12682.70854,242.6066667
6/9/2019 3:00,-0.174565078,2389,-417.0359713,7975.981528,241.4033333
6/9/2019 6:00,-0.127627008,2803,-357.7385034,3816.355435,243.0133333
6/9/2019 9:00,-0.110866263,3031,-336.0356432,1824.330511,243.8066667
6/9/2019 12:00,-0.094974091,3706,-351.9739812,21193.80375,240.24
6/9/2019 15:00,-0.122036404,4143,-505.5968218,38385.17459,235.71
6/9/2019 18:00,-0.090811426,3792,-344.3569274,14466.45411,232.6533333
6/9/2019 21:00,-0.130408504,3237,-422.1323274,26668.4423,230.44
6/10/2019 0:00,-0.073811929,2997,-221.2143512,16341.43403,232.74
6/10/2019 3:00,-0.101933721,2777,-283.0699432,7276.153074,234.15
6/10/2019 6:00,-0.128653794,3422,-440.2532831,6590.703694,235.3233333
6/10/2019 9:00,-0.102581334,4363,-447.5623602,21618.48476,235.5466667
6/10/2019 12:00,-0.085741026,5456,-467.8030379,21198.2575,243.26
6/10/2019 15:00,-0.088609686,4827,-427.7189543,17708.80924,243.8033333
6/10/2019 18:00,-0.110492775,4754,-525.2826524,15412.34452,244.3
6/10/2019 21:00,-0.088774945,3920,-347.9977844,18446.33864,243.9966667
6/11/2019 0:00,-0.080100155,3443,-275.7848337,12002.09285,247.1166667
6/11/2019 3:00,-0.061870065,3006,-185.9814154,6274.833008,245.2033333
6/11/2019 6:00,-0.104648725,3530,-369.4099993,4997.680766,245.75
6/11/2019 9:00,-0.091668745,4228,-387.5754539,20869.86085,245
6/11/2019 12:00,-0.081110174,4837,-392.3299116,11672.73443,240.59
6/11/2019 15:00,-0.045666621,5235,-239.0647609,21311.95978,241.0133333
6/11/2019 18:00,-0.092784736,5313,-492.9653024,15108.89955,243.12
6/11/2019 21:00,-0.035640418,4088,-145.6980288,12955.88577,245.52
6/12/2019 0:00,-0.10940486,3524,-385.5427266,13841.63113,244.4333333
6/12/2019 3:00,-0.089406841,3390,-303.089191,16789.77239,248.7066667
6/12/2019 6:00,-0.079965034,3937,-314.8223389,6097.64236,248.1366667
6/12/2019 9:00,-0.065217483,4245,-276.8482153,16014.29513,248.1566667
6/12/2019 12:00,-0.069327172,5294,-367.0180486,13574.81732,249.2866667
6/12/2019 15:00,-0.056877976,6398,-363.9052904,52361.32447,254.4066667
6/12/2019 18:00,-0.04611805,5011,-231.0975486,22559.13258,257.5266667
6/12/2019 21:00,-0.059711206,4150,-247.8015049,22512.00443,256.97
6/13/2019 0:00,-0.04990613,3468,-173.0744588,25398.94823,261.77
6/13/2019 3:00,-0.052960579,3163,-167.5143114,8055.249035,259.4366667
6/13/2019 6:00,-0.100924055,3946,-398.246321,4446.588202,259.7433333
6/13/2019 9:00,-0.038892588,4548,-176.8834902,11997.61566,258.3533333
6/13/2019 12:00,0.019179089,5890,112.9648342,22148.24658,258.8
6/13/2019 15:00,0.02034123,6023,122.5152283,14252.62561,260.0333333
6/13/2019 18:00,-0.012867058,5528,-71.12909662,20975.81414,259.94
6/13/2019 21:00,-0.052582338,4790,-251.869399,25587.41991,258.7766667
6/14/2019 0:00,-0.046699402,3795,-177.2242306,15533.38002,254.8866667
6/14/2019 3:00,-0.018127091,3609,-65.42067142,7063.449163,254.2433333
6/14/2019 6:00,0.018181351,4605,83.72512136,7719.313352,255.6866667
6/14/2019 9:00,0.022217428,4868,108.1544395,9555.65509,256.18
6/14/2019 12:00,-0.046686751,6516,-304.2108695,26401.84092,256.14
6/14/2019 15:00,-0.051737096,6077,-314.4063324,18155.88875,256.3466667
6/14/2019 18:00,-0.063137161,4940,-311.8975753,15391.55036,255.7433333
6/14/2019 21:00,-0.044534883,5038,-224.3667406,30886.78866,261.5633333
6/15/2019 0:00,-0.04670078,3627,-169.3837291,19430.63503,264.62
6/15/2019 3:00,-0.06549107,3139,-205.5764687,7962.385957,265.4466667
6/15/2019 6:00,-0.031741247,3758,-119.2836062,9434.534126,264.9466667
6/15/2019 9:00,-0.06285506,3512,-220.7469707,9176.523274,263.7733333
6/15/2019 12:00,-0.081741383,4481,-366.2831372,8933.224663,263.2166667
6/15/2019 15:00,-0.06461369,5416,-349.947745,28036.36201,267.46
6/15/2019 18:00,-0.07050156,4376,-308.5148266,14841.50739,269.8666667
6/15/2019 21:00,-0.096488954,3580,-345.4304553,6909.833882,269.3133333
6/16/2019 0:00,-0.003571429,51,-0.182142879,14219.85357,269.09
6/16/2019 3:00,-0.008474576,19,-0.161016944,19107.28095,272.3833333
6/16/2019 6:00,0.036764706,14,0.514705884,22767.64078,276.56
6/16/2019 9:00,-0.023622047,15,-0.354330705,8469.283269,269.32
6/16/2019 12:00,0.031914894,35,1.11702129,14484.35233,271.5733333
6/16/2019 15:00,-0.02742616,50,-1.371308,16905.04046,272.7633333
6/16/2019 18:00,0.028985507,27,0.782608689,23934.78628,268.0033333
6/16/2019 21:00,0,17,0,9879.61214,268.6833333
6/17/2019 0:00,-0.053388748,3753,-200.3679712,17852.10538,271.0266667
6/17/2019 3:00,-0.03377938,3360,-113.4987168,7207.37664,269.2233333
6/17/2019 6:00,-0.019151542,4037,-77.31477505,4718.77097,269.0366667
6/17/2019 9:00,-0.020656436,5045,-104.2117196,8659.820647,272.02
6/17/2019 12:00,-0.064499618,6516,-420.2795109,14317.13712,272.5266667
6/17/2019 15:00,-0.053457355,6237,-333.4135231,18288.70282,272.0333333
6/17/2019 18:00,-0.099968942,5965,-596.314739,17013.881,272.4633333
6/17/2019 21:00,-0.097515359,5406,-527.1680308,21988.85463,273.1433333
6/18/2019 0:00,-0.117643853,4099,-482.2221534,15122.03882,272.45
6/18/2019 3:00,-0.071088851,3699,-262.9576598,11610.76094,270.5533333
6/18/2019 6:00,-0.048258935,4368,-210.7950281,10010.63864,268.36
6/18/2019 9:00,-0.049786488,8991,-447.6303136,10547.34026,269.4
6/18/2019 12:00,-0.036989469,10399,-384.6534881,16960.89005,267.6033333
6/18/2019 15:00,-0.052808314,9913,-523.4888167,29008.88339,265.7033333
6/18/2019 18:00,-0.034189018,8172,-279.3926551,14663.62487,264.5866667
6/18/2019 21:00,-0.02953981,6513,-192.3927825,15677.02347,262.7866667
6/19/2019 0:00,-0.036157924,4982,-180.1387774,10744.19621,265.1466667
6/19/2019 3:00,-0.043479052,4479,-194.7426739,9222.559163,266.2766667
6/19/2019 6:00,-0.068684615,5616,-385.7327978,8392.096393,268.1333333
6/19/2019 9:00,-0.10899753,5604,-610.8221581,10570.88823,267.75
6/19/2019 12:00,-0.034006895,6988,-237.6401823,9948.000874,266.53
6/19/2019 15:00,-0.049805185,7007,-348.9849313,14200.71579,266.5166667
6/19/2019 18:00,-0.100452928,6026,-605.3293441,9688.121258,267.0066667
6/19/2019 21:00,-0.082931422,5517,-457.5326552,19122.0987,268.41
6/20/2019 0:00,-0.1071042,4260,-456.263892,7791.223561,268.7566667
6/20/2019 3:00,-0.07768752,3816,-296.4555763,9704.875471,270.3766667
6/20/2019 6:00,-0.040412419,4564,-184.4422803,10966.98471,268.9166667
6/20/2019 9:00,-0.131126088,4804,-629.9297268,3651.465572,267.43
6/20/2019 12:00,-0.101383223,6104,-618.8431932,3620.516825,267.9
6/20/2019 15:00,-0.106056105,6600,-699.970293,3101.699038,268.82
6/20/2019 18:00,-0.100566975,6851,-688.9843457,23384.60913,268.48
6/20/2019 21:00,-0.101137576,5309,-536.939391,17020.56414,272.3866667
6/21/2019 0:00,-0.06961136,5321,-370.4020466,65828.86018,275.9666667
6/21/2019 3:00,-0.074706641,4540,-339.1681501,29903.63507,280.4166667
6/21/2019 6:00,-0.065520804,5097,-333.959538,20600.06282,286.2633333
6/21/2019 9:00,-0.118834501,5805,-689.8342783,23345.65445,288.6933333
