time,sentiment_score,Tweet Volume,Weighted Sentiment,Volume EOS,open EOS
11/17/2019 21:00,-0.150656715,2686,-404.6639365,22818.7,3.399333333
11/18/2019 0:00,-0.15197163,2687,-408.3477698,13538.6,3.394
11/18/2019 3:00,-0.20753156,2384,-494.755239,13128.2,3.382333333
11/18/2019 6:00,-0.22458894,2770,-622.1113638,9355.6,3.386666667
11/18/2019 9:00,-0.256354037,3215,-824.178229,14982.4,3.381333333
11/18/2019 12:00,-0.178876322,3696,-661.1268861,35875.5,3.368
11/18/2019 15:00,-0.1470741,4090,-601.533069,36747.2,3.360666667
11/18/2019 18:00,-0.149844666,4587,-687.3374829,534574.9,3.207
11/18/2019 21:00,-0.139599491,3549,-495.4385936,35525.6,3.181666667
11/19/2019 0:00,-0.193005033,2899,-559.5215907,20849,3.172
11/19/2019 3:00,-0.203633192,2762,-562.4348763,27336.9,3.17
11/19/2019 6:00,-0.169843729,3033,-515.1360301,13387.7,3.148
11/19/2019 9:00,-0.140911518,3494,-492.3448439,40255.1,3.146666667
11/19/2019 12:00,-0.166006655,4447,-738.2315948,25857.1,3.096333333
11/19/2019 15:00,-0.146634647,5868,-860.4521086,113870.1,3.082666667
11/19/2019 18:00,-0.149248121,5308,-792.2090263,45043.5,3.076666667
11/19/2019 21:00,-0.149680501,4243,-635.0943657,83921.6,3.101
11/20/2019 0:00,-0.178759412,3770,-673.9229832,17675.2,3.122666667
11/20/2019 3:00,-0.157311617,3125,-491.5988031,12232.1,3.112
11/20/2019 6:00,-0.20353805,3033,-617.3309057,13836.6,3.105333333
11/20/2019 9:00,-0.157038472,3488,-547.7501903,41150.6,3.074
11/20/2019 12:00,-0.178479709,4441,-792.6283877,24098.6,3.089333333
11/20/2019 15:00,-0.155036939,4548,-705.1079986,37146.2,3.104333333
11/20/2019 18:00,-0.151172259,4214,-637.0398994,27070.7,3.077666667
11/20/2019 21:00,-0.102107387,3627,-370.3434926,14687.3,3.074333333
11/21/2019 0:00,-0.179237389,3232,-579.2952412,20508.6,3.088666667
11/21/2019 3:00,-0.194919538,2748,-535.6388904,13730.4,3.087666667
11/21/2019 6:00,-0.177626897,3064,-544.2488124,231056.8,3.069666667
11/21/2019 9:00,-0.154152929,3831,-590.559871,70074.1,2.967666667
11/21/2019 12:00,-0.132218743,4573,-604.6363117,137552.2,2.959
11/21/2019 15:00,-0.133624875,6378,-852.2594528,300153.9,2.831333333
11/21/2019 18:00,-0.148275349,4979,-738.2629627,103521.1,2.776333333
11/21/2019 21:00,-0.142938321,3907,-558.4600201,93877.9,2.806666667
11/22/2019 0:00,-0.192399743,3248,-624.9143653,84432.3,2.824
11/22/2019 3:00,-0.184079795,2838,-522.4184582,25932.4,2.808
11/22/2019 6:00,-0.171315614,3271,-560.3733734,212769.6,2.763666667
11/22/2019 9:00,-0.189248883,4807,-909.7193806,617226.5,2.675666667
11/22/2019 12:00,-0.171931184,6122,-1052.562708,293742.3,2.587
11/22/2019 15:00,-0.147236628,5492,-808.623561,176504.3,2.571666667
11/22/2019 18:00,-0.155867649,4496,-700.7809499,76063.1,2.626
11/22/2019 21:00,-0.200437034,3779,-757.4515515,40504.4,2.642666667
11/23/2019 0:00,-0.191327436,2985,-571.1123965,51747.7,2.610333333
11/23/2019 3:00,-0.203998494,2494,-508.772244,37398,2.622666667
11/23/2019 6:00,-0.186789305,2441,-455.9526935,19158.1,2.617666667
11/23/2019 9:00,-0.188259328,2860,-538.4216781,13292.7,2.594
11/23/2019 12:00,-0.157781518,3369,-531.5659341,55578.8,2.611333333
11/23/2019 15:00,-0.175919368,3981,-700.335004,71210.4,2.659666667
11/23/2019 18:00,-0.157608422,3380,-532.7164664,41484.3,2.691333333
11/23/2019 21:00,-0.139032787,2870,-399.0240987,28742.1,2.677
11/24/2019 0:00,-0.221641999,2668,-591.3408533,114467.3,2.662333333
11/24/2019 3:00,-0.189011459,2245,-424.3307255,26124.6,2.630333333
11/24/2019 6:00,-0.183769101,2337,-429.468389,9237.6,2.637
11/24/2019 9:00,-0.196408401,2775,-545.0333128,23244.6,2.661
11/24/2019 12:00,-0.153264938,3335,-511.1385682,81476.7,2.61
11/24/2019 15:00,-0.184260442,4266,-786.0550456,237812.4,2.500333333
11/24/2019 18:00,-0.167780963,3292,-552.3349302,55553.3,2.491
11/24/2019 21:00,-0.203369505,3113,-633.0892691,54585.6,2.482
11/25/2019 0:00,-0.155284649,3782,-587.2865425,169138.8,2.404666667
11/25/2019 3:00,-0.18293809,3540,-647.6008386,74844.5,2.371666667
11/25/2019 6:00,-0.169366265,3652,-618.5255998,57483.3,2.380666667
11/25/2019 9:00,-0.190706472,3754,-715.9120959,68509.3,2.452666667
11/25/2019 12:00,-0.129392737,4655,-602.3231907,153041,2.524333333
11/25/2019 15:00,-0.145903393,4913,-716.8233698,81989,2.573333333
11/25/2019 18:00,-0.123192408,3986,-491.0449383,42101.7,2.583666667
11/25/2019 21:00,-0.14379522,3381,-486.1716388,27660.6,2.566666667
11/26/2019 0:00,-0.180035246,3107,-559.3695093,18308.5,2.546
11/26/2019 3:00,-0.155801923,2893,-450.7349632,66858.3,2.600333333
11/26/2019 6:00,-0.15452673,3074,-475.015168,24041.8,2.582333333
11/26/2019 9:00,-0.162882869,3372,-549.2410343,10439.5,2.577
11/26/2019 12:00,-0.159888784,4186,-669.2944498,35509.5,2.573333333
11/26/2019 15:00,-0.123742076,4724,-584.557567,36598,2.605
11/26/2019 18:00,-0.142092018,4267,-606.3066408,23843.1,2.599666667
11/26/2019 21:00,-0.152882568,3713,-567.652975,22584.1,2.611666667
11/27/2019 0:00,-0.131759274,3061,-403.3151377,16908.9,2.602333333
11/27/2019 3:00,-0.129736764,2987,-387.5237141,12031.7,2.574333333
11/27/2019 6:00,-0.104435019,3308,-345.4710429,8552.9,2.573333333
11/27/2019 9:00,-0.213434024,4390,-936.9753654,99870.5,2.525333333
11/27/2019 12:00,-0.211725014,4427,-937.306637,68067.4,2.629333333
11/27/2019 15:00,-0.161284283,5238,-844.8070744,149995.5,2.649
11/27/2019 18:00,-0.157863301,4518,-713.2263939,87903.5,2.675666667
11/27/2019 21:00,-0.18284402,3515,-642.6967303,34374,2.695666667
11/28/2019 0:00,-0.18054515,2678,-483.4999117,17112.9,2.686333333
11/28/2019 3:00,-0.141328702,2618,-369.9985418,13774.7,2.668
11/28/2019 6:00,-0.150446605,2960,-445.3219508,13243.7,2.674333333
11/28/2019 9:00,-0.169734366,3153,-535.172456,30381.6,2.676
11/28/2019 12:00,-0.134955862,3837,-517.8256425,42931.8,2.654666667
11/28/2019 15:00,-0.143146931,3981,-569.8679323,54359.9,2.665333333
11/28/2019 18:00,-0.150633525,3477,-523.7527664,44090.7,2.670666667
11/28/2019 21:00,-0.130862266,2859,-374.1352185,78557.3,2.63
11/29/2019 0:00,-0.158481378,2416,-382.8910092,20875.5,2.642333333
11/29/2019 3:00,-0.187610198,2404,-451.014916,12667.1,2.661333333
11/29/2019 6:00,-0.159788933,2735,-437.0227318,20187.5,2.677333333
11/29/2019 9:00,-0.188981742,3049,-576.2053314,24980.3,2.733
11/29/2019 12:00,-0.141797414,3943,-559.1072034,77195.6,2.761666667
11/29/2019 15:00,-0.139800536,3938,-550.5345108,37529.9,2.799333333
11/29/2019 18:00,-0.177286848,3621,-641.9556766,48138.4,2.796666667
11/29/2019 21:00,-0.111221688,3354,-373.0375416,12208.7,2.788666667
11/30/2019 0:00,-0.113761309,2471,-281.1041945,12396.5,2.799666667
11/30/2019 3:00,-0.205587565,2186,-449.4144171,16684.7,2.781333333
11/30/2019 6:00,-0.198124927,2237,-443.2054617,11151.8,2.792666667
11/30/2019 9:00,-0.167179376,2610,-436.3381714,20939.4,2.786333333
11/30/2019 12:00,-0.122007096,2851,-347.8422307,35192,2.763333333
11/30/2019 15:00,-0.14231445,3287,-467.7875972,8541.7,2.744333333
11/30/2019 18:00,-0.207494118,2972,-616.6725187,15699.5,2.739333333
11/30/2019 21:00,-0.176813073,2692,-475.9807925,4684.2,2.751666667
12/1/2019 0:00,-0.192930729,2508,-483.8702683,90038.5,2.728333333
12/1/2019 3:00,-0.204108165,2201,-449.2420712,34071.5,2.693666667
12/1/2019 6:00,-0.165125532,2255,-372.3580747,5961.3,2.694
12/1/2019 9:00,-0.195800699,2336,-457.3904329,12729.8,2.697333333
12/1/2019 12:00,-0.185473798,2832,-525.2617959,61129.8,2.746666667
12/1/2019 15:00,-0.165975255,3302,-548.050292,38589.5,2.773333333
12/1/2019 18:00,-0.16969236,3166,-537.2460118,18545.3,2.759
12/1/2019 21:00,-0.203697463,2977,-606.4073474,31648.7,2.787
12/2/2019 0:00,-0.21297529,2551,-543.2999648,26894.8,2.773666667
12/2/2019 3:00,-0.215447017,2473,-532.800473,51811.8,2.767333333
12/2/2019 6:00,-0.173059383,2772,-479.7206097,12102.6,2.695333333
12/2/2019 9:00,-0.214614911,3243,-695.9961564,30138.9,2.716333333
12/2/2019 12:00,-0.170890581,3774,-644.9410527,35876,2.715
12/2/2019 15:00,-0.166936569,3996,-667.0785297,59655.4,2.683
12/2/2019 18:00,-0.168858708,3705,-625.6215131,22681.4,2.662
12/2/2019 21:00,-0.135091883,3285,-443.7768357,26112.2,2.681333333
12/3/2019 0:00,-0.166612908,2794,-465.516465,38303.3,2.700333333
12/3/2019 3:00,-0.147389112,2545,-375.10529,10344.2,2.697
12/3/2019 6:00,-0.173369516,2788,-483.3542106,4993.3,2.689666667
12/3/2019 9:00,-0.164531183,3245,-533.9036888,20190.6,2.679333333
12/3/2019 12:00,-0.130366688,3720,-484.9640794,32242.7,2.675
12/3/2019 15:00,-0.134420301,4508,-605.9667169,31273.1,2.715666667
12/3/2019 18:00,-0.13258739,3928,-520.8032679,32482.6,2.717
12/3/2019 21:00,-0.142363563,3426,-487.7375668,19257.1,2.708
12/4/2019 0:00,-0.176352442,3157,-556.7446594,86322.4,2.638333333
12/4/2019 3:00,-0.153848255,2644,-406.7747862,38470.4,2.603
12/4/2019 6:00,-0.19476158,2906,-565.9771515,15532.5,2.6
12/4/2019 9:00,-0.197315562,2984,-588.789637,26498.6,2.626333333
12/4/2019 12:00,-0.16548428,4378,-724.4901778,83601.5,2.666666667
12/4/2019 15:00,-0.155320492,4263,-662.1312574,28835.4,2.699666667
12/4/2019 18:00,-0.136546258,4045,-552.3296136,95480.7,2.693
12/4/2019 21:00,-0.152672743,4012,-612.5230449,68902.7,2.634333333
12/5/2019 0:00,-0.173973902,2959,-514.788776,8387.1,2.634666667
12/5/2019 3:00,-0.177662875,2841,-504.7402279,32349.1,2.64
12/5/2019 6:00,-0.122188003,2718,-332.1069922,6154.2,2.658666667
12/5/2019 9:00,-0.15931472,3089,-492.1231701,8746,2.676666667
12/5/2019 12:00,-0.163910403,3761,-616.4670257,9589.5,2.682666667
12/5/2019 15:00,-0.123933822,4272,-529.4452876,32240.9,2.667666667
12/5/2019 18:00,-0.163185043,3824,-624.0196044,39009.6,2.678
12/5/2019 21:00,-0.164888568,3319,-547.2651572,15500.3,2.675
12/6/2019 0:00,-0.147286887,2721,-400.7676195,21512.2,2.691333333
12/6/2019 3:00,-0.173160837,2404,-416.2786521,10278.7,2.691
12/6/2019 6:00,-0.15297954,2735,-418.3990419,35914.8,2.689666667
12/6/2019 9:00,-0.246956835,2979,-735.6844115,9893.5,2.689333333
12/6/2019 12:00,-0.150149369,3607,-541.588774,5016.9,2.676
12/6/2019 15:00,-0.162915004,4138,-674.1422866,81828.8,2.689333333
12/6/2019 18:00,-0.137193177,3892,-533.9558449,12847.4,2.722
12/6/2019 21:00,-0.177108516,3204,-567.4556853,73699.1,2.718333333
12/7/2019 0:00,-0.190657842,2507,-477.9792099,9391.7,2.724
12/7/2019 3:00,-0.165578145,2268,-375.5312329,16593,2.732333333
12/7/2019 6:00,-0.203362808,2294,-466.5142816,3224.1,2.744666667
12/7/2019 9:00,-0.162271351,2444,-396.5911818,8285.3,2.738333333
12/7/2019 12:00,-0.17827985,2929,-522.1816807,10562.6,2.737333333
12/7/2019 15:00,-0.157250751,3350,-526.7900159,8389.4,2.740666667
12/7/2019 18:00,-0.169034039,3117,-526.8790996,10010.3,2.732
12/7/2019 21:00,-0.215638439,2782,-599.9061373,10410.4,2.724333333
12/8/2019 0:00,-0.233194626,2561,-597.2114372,10749.2,2.709333333
12/8/2019 3:00,-0.252431148,1945,-490.9785829,5308.9,2.704
12/8/2019 6:00,-0.211072123,2188,-461.8258051,2596.2,2.706333333
12/8/2019 9:00,-0.190108507,2534,-481.7349567,11062.7,2.724333333
12/8/2019 12:00,-0.159621788,2862,-456.8375573,11696.4,2.735666667
12/8/2019 15:00,-0.160186169,3247,-520.1244907,8327.5,2.735
12/8/2019 18:00,-0.168512944,3110,-524.0752558,15677.7,2.748
12/8/2019 21:00,-0.182042913,3010,-547.9491681,14022.7,2.755
12/9/2019 0:00,0.039735099,39,1.549668861,3881.7,2.737
12/9/2019 3:00,-0.023255814,18,-0.418604652,5537.9,2.737333333
12/9/2019 6:00,-0.019230769,8,-0.153846152,3031.3,2.726
12/9/2019 9:00,-0.224166204,1923,-431.0716103,3840.1,2.721333333
12/9/2019 12:00,-0.199979292,3488,-697.5277705,12206.2,2.729666667
12/9/2019 15:00,-0.183644807,4295,-788.7544461,105819.5,2.691666667
12/9/2019 18:00,-0.160455486,3706,-594.6480311,67128.6,2.653666667
12/9/2019 21:00,-0.154880627,3158,-489.1130201,37655.7,2.638333333
12/10/2019 0:00,-0.199025541,3081,-613.1976918,59004.7,2.651666667
12/10/2019 3:00,-0.202262125,2536,-512.936749,36650.5,2.644666667
12/10/2019 6:00,-0.188876911,2777,-524.5111818,10299.3,2.645333333
12/10/2019 9:00,-0.109383999,3080,-336.9027169,6672.4,2.639
12/10/2019 12:00,-0.114830817,4087,-469.3135491,47815.1,2.641666667
12/10/2019 15:00,-0.147308925,4515,-665.0997964,46655.9,2.617
12/10/2019 18:00,-0.186224988,4391,-817.7139223,17879.1,2.584333333
12/10/2019 21:00,-0.139202017,3602,-501.4056652,28025.8,2.591
12/11/2019 0:00,-0.23000542,2921,-671.8458318,42552.2,2.604
12/11/2019 3:00,-0.196394677,2668,-523.9809982,15744.5,2.600666667
12/11/2019 6:00,-0.227877248,3045,-693.8862202,19962.7,2.597666667
12/11/2019 9:00,-0.196064532,3088,-605.4472748,20968.2,2.602
12/11/2019 12:00,-0.140371744,3896,-546.8883146,14294.6,2.606333333
12/11/2019 15:00,-0.169314866,4572,-774.1075674,87267.5,2.573
12/11/2019 18:00,-0.118080866,4041,-477.1647795,10151.4,2.568666667
12/11/2019 21:00,-0.163047354,3235,-527.4581902,21679,2.569333333
12/12/2019 0:00,-0.156582782,3049,-477.4209023,101338.8,2.559
12/12/2019 3:00,-0.201642676,2588,-521.8512455,5591.9,2.557333333
12/12/2019 6:00,-0.216762532,2831,-613.6547281,2571,2.554333333
12/12/2019 9:00,-0.175693138,2976,-522.8627787,2991.1,2.568666667
12/12/2019 12:00,-0.152678825,4106,-626.8992554,23170.3,2.579666667
12/12/2019 15:00,-0.143775197,4314,-620.2461999,36865.7,2.547
12/12/2019 18:00,-0.146257486,3915,-572.5980577,94710.6,2.582
12/12/2019 21:00,-0.157417362,3538,-556.9426268,10558.7,2.593
12/13/2019 0:00,-0.187127986,2796,-523.2098489,10055.7,2.58
12/13/2019 3:00,-0.177443897,2657,-471.4684343,12338.7,2.585
12/13/2019 6:00,-0.20909373,2886,-603.4445048,21296.4,2.587333333
12/13/2019 9:00,-0.16398147,2883,-472.758578,7430.2,2.599666667
12/13/2019 12:00,-0.130029099,3657,-475.516415,20970.2,2.613666667
12/13/2019 15:00,-0.145727954,4075,-593.8414126,29769.6,2.627666667
12/13/2019 18:00,-0.112854961,3509,-396.0080581,29239.5,2.619666667
12/13/2019 21:00,-0.201855134,3119,-629.5861629,24130.7,2.617333333
12/14/2019 0:00,-0.193830746,2453,-475.4668199,6218.9,2.623333333
12/14/2019 3:00,-0.185575371,2206,-409.3792684,7702.5,2.625
12/14/2019 6:00,-0.173921171,2188,-380.5395221,7709.4,2.613
12/14/2019 9:00,-0.18595205,2361,-439.0327901,20427.6,2.598
12/14/2019 12:00,-0.068022154,4094,-278.4826985,32743,2.588666667
12/14/2019 15:00,-0.103858321,4198,-435.9972316,38199.7,2.564666667
12/14/2019 18:00,-0.105913234,3351,-354.9152471,23703.5,2.569333333
12/14/2019 21:00,-0.125149841,3023,-378.3279693,11040.5,2.575333333
12/15/2019 0:00,-0.13180588,2663,-350.9990584,34838.6,2.555
12/15/2019 3:00,-0.144055552,2128,-306.5502147,3079.5,2.557333333
12/15/2019 6:00,-0.207163905,2461,-509.8303702,20164.8,2.560666667
12/15/2019 9:00,-0.169927715,2536,-430.9366852,7840.8,2.578
12/15/2019 12:00,-0.133332455,2669,-355.8643224,14706.7,2.562666667
12/15/2019 15:00,-0.114477086,3208,-367.2424919,9205.2,2.563333333
12/15/2019 18:00,-0.143013146,3260,-466.222856,7549.6,2.566333333
12/15/2019 21:00,-0.196353952,2906,-570.6045845,2203.1,2.568666667
12/16/2019 0:00,-0.180028,2702,-486.435656,5558,2.558
12/16/2019 3:00,-0.094361308,2497,-235.6201861,17073.5,2.549666667
12/16/2019 6:00,-0.214377385,2836,-607.9742639,9238.6,2.542333333
12/16/2019 9:00,-0.172037562,2993,-514.9084231,3340.7,2.525333333
12/16/2019 12:00,-0.132519787,3873,-513.2491351,10489.8,2.540666667
12/16/2019 15:00,-0.140875524,4183,-589.2823169,14264,2.531666667
12/16/2019 18:00,-0.140775009,5212,-733.7193469,562313.6,2.391333333
12/16/2019 21:00,-0.150622627,3819,-575.2278125,110282.4,2.350333333
12/17/2019 0:00,-0.17397548,3150,-548.022762,50073.6,2.351
12/17/2019 3:00,-0.141175558,2958,-417.5973006,32179.1,2.341666667
12/17/2019 6:00,-0.165477141,3149,-521.087517,26969.1,2.333
12/17/2019 9:00,-0.198777354,3373,-670.476015,8609.7,2.333333333
12/17/2019 12:00,-0.171674325,4579,-786.0967342,96932.3,2.331333333
12/17/2019 15:00,-0.145988061,5083,-742.0573141,134056.2,2.304333333
12/17/2019 18:00,-0.131843229,5043,-664.8854038,183114.6,2.254
12/17/2019 21:00,-0.150287387,4611,-692.9751415,75782.8,2.187333333
12/18/2019 0:00,-0.136482699,3286,-448.4821489,69518.3,2.214
12/18/2019 3:00,-0.167138021,2733,-456.7882114,15121.9,2.234333333
12/18/2019 6:00,-0.150471601,3030,-455.928951,25020.9,2.208666667
12/18/2019 9:00,-0.188026813,3246,-610.335035,4766.6,2.215666667
12/18/2019 12:00,-0.15778667,4812,-759.269456,122783.2,2.217666667
12/18/2019 15:00,-0.135924854,4697,-638.4390392,124894.4,2.313666667
12/18/2019 18:00,-0.178340813,4383,-781.6677834,255345.9,2.339333333
12/18/2019 21:00,-0.17589108,4123,-725.1989228,142318.8,2.478333333
12/19/2019 0:00,-0.148572281,3226,-479.2941785,55695.7,2.438666667
12/19/2019 3:00,-0.165803742,2685,-445.1830473,59735,2.428333333
12/19/2019 6:00,-0.17789671,2815,-500.7792387,15260.8,2.419333333
12/19/2019 9:00,-0.184417009,3153,-581.4668294,13305.9,2.428333333
12/19/2019 12:00,-0.138911535,4299,-597.180689,13244.6,2.427333333
12/19/2019 15:00,-0.104523682,4747,-496.1739185,35671.8,2.430666667
12/19/2019 18:00,-0.091021185,4034,-367.1794603,64781,2.468666667
12/19/2019 21:00,-0.117835214,3483,-410.4200504,24781.2,2.460666667
12/20/2019 0:00,-0.154662611,2906,-449.4495476,9391.3,2.437
12/20/2019 3:00,-0.121125527,2706,-327.7656761,7229,2.434666667
12/20/2019 6:00,-0.173387103,2924,-506.9838892,6388.8,2.44
12/20/2019 9:00,-0.132378228,3303,-437.2452871,2261.8,2.450333333
12/20/2019 12:00,-0.137786639,3632,-500.4410728,45091.8,2.477666667
12/20/2019 15:00,-0.118721226,4307,-511.3323204,66128.1,2.495333333
12/20/2019 18:00,-0.136644707,3834,-523.8958066,20871.6,2.486
12/20/2019 21:00,-0.165401042,3310,-547.477449,21508.4,2.485666667
12/21/2019 0:00,-0.201955331,2620,-529.1229672,20308.3,2.468666667
12/21/2019 3:00,-0.155387259,2229,-346.3582003,7651.1,2.465
12/21/2019 6:00,-0.191280223,2246,-429.6153809,5349.8,2.461666667
12/21/2019 9:00,-0.172377046,2614,-450.5935982,6581.5,2.454
12/21/2019 12:00,-0.133667762,3055,-408.3550129,7233.7,2.458666667
12/21/2019 15:00,-0.113047505,3393,-383.5701845,40574.5,2.446333333
12/21/2019 18:00,-0.138110282,3108,-429.2467565,35538.6,2.442666667
12/21/2019 21:00,-0.185897175,2767,-514.3774832,36503.3,2.444666667
12/22/2019 0:00,-0.152132911,2242,-341.0819865,9311,2.447333333
12/22/2019 3:00,-0.181998773,2223,-404.5832724,3457.4,2.454333333
12/22/2019 6:00,-0.173752765,2339,-406.4077173,7178.8,2.466666667
12/22/2019 9:00,-0.148475285,2396,-355.7467829,4047.7,2.475
12/22/2019 12:00,-0.152948138,2947,-450.7381627,2286.6,2.466
12/22/2019 15:00,-0.132333988,3609,-477.5933627,15980.5,2.479333333
12/22/2019 18:00,-0.111112454,3553,-394.7825491,60155.2,2.512333333
12/22/2019 21:00,-0.12420002,2896,-359.6832579,13242.6,2.539333333
12/23/2019 0:00,-0.132277678,3070,-406.0924715,32905.5,2.555666667
12/23/2019 3:00,-0.184547359,2526,-466.1666288,43520.3,2.558
12/23/2019 6:00,-0.157182267,2706,-425.3352145,14409.5,2.537
12/23/2019 9:00,-0.154685228,3175,-491.1255989,4790.4,2.537666667
12/23/2019 12:00,-0.145544312,3785,-550.8852209,21217.2,2.545
12/23/2019 15:00,-0.138053998,4288,-591.9755434,105945.4,2.561666667
12/23/2019 18:00,-0.141142596,3740,-527.873309,6635.2,2.512333333
12/23/2019 21:00,-0.130848967,3335,-436.3813049,32888.5,2.507666667
12/24/2019 0:00,-0.152168154,2797,-425.6143267,8894.9,2.513333333
12/24/2019 3:00,-0.192529617,2574,-495.5712342,9618.4,2.510333333
12/24/2019 6:00,-0.120213148,2699,-324.4552865,39635.2,2.496333333
12/24/2019 9:00,-0.097512542,2745,-267.6719278,6725.8,2.51
12/24/2019 12:00,-0.116643622,3316,-386.7902506,22690.1,2.521333333
12/24/2019 15:00,-0.114324494,3882,-443.8076857,36557.3,2.537333333
12/24/2019 18:00,-0.10186773,3238,-329.8477097,131309,2.525
12/24/2019 21:00,-0.142446785,2770,-394.5775945,10336.6,2.542333333
12/25/2019 0:00,-0.176381734,2315,-408.3237142,18228.2,2.535666667
12/25/2019 3:00,-0.178154421,2113,-376.4402916,10261.9,2.531
12/25/2019 6:00,-0.144658812,2300,-332.7152676,3843.7,2.521333333
12/25/2019 9:00,-0.204924228,2470,-506.1628432,5599.7,2.523
12/25/2019 12:00,-0.150018003,2714,-407.1488601,15098.8,2.506
12/25/2019 15:00,-0.130999623,3104,-406.6228298,44449.1,2.470666667
12/25/2019 18:00,-0.151330397,2904,-439.4634729,19337.5,2.474666667
12/25/2019 21:00,-0.148116066,2651,-392.655691,10668.8,2.484
12/26/2019 0:00,-0.129670617,2141,-277.624791,50463.7,2.475
12/26/2019 3:00,-0.166848037,2069,-345.2085886,9374.1,2.469333333
12/26/2019 6:00,-0.17078604,2266,-387.0011666,2230.5,2.477333333
12/26/2019 9:00,-0.23116273,2504,-578.8314759,921,2.482666667
12/26/2019 12:00,-0.189720957,3130,-593.8265954,18753.3,2.484333333
12/26/2019 15:00,-0.141705513,3848,-545.282814,64375,2.527666667
12/26/2019 18:00,-0.178675027,3695,-660.2042248,80759.9,2.577666667
12/26/2019 21:00,-0.184535494,2984,-550.6539141,28489.1,2.537333333
12/27/2019 0:00,-0.21709374,2755,-598.0932537,8493.3,2.520333333
12/27/2019 3:00,-0.156120032,2244,-350.3333518,13718.6,2.54
12/27/2019 6:00,-0.188011459,2323,-436.7506193,28557.6,2.526333333
12/27/2019 9:00,-0.210464962,2517,-529.7403094,8177.6,2.533333333
12/27/2019 12:00,-0.197853263,3219,-636.8896536,12717.1,2.532
12/27/2019 15:00,-0.18545914,3600,-667.652904,27473.9,2.553666667
12/27/2019 18:00,-0.160272961,3396,-544.2869756,27040.6,2.563333333
12/27/2019 21:00,-0.151953612,2928,-444.9201759,11792.2,2.571
12/28/2019 0:00,-0.161963995,2646,-428.5567308,41884.3,2.595333333
12/28/2019 3:00,-0.209543913,2221,-465.3970308,18806.2,2.622333333
12/28/2019 6:00,-0.172209655,2231,-384.1997403,11644.2,2.627666667
12/28/2019 9:00,-0.182269635,2406,-438.5407418,5074.2,2.628666667
12/28/2019 12:00,-0.138673375,2834,-393.0003448,6020.8,2.622
12/28/2019 15:00,-0.128451709,3269,-419.9086367,27025.1,2.635
12/28/2019 18:00,-0.163097223,3186,-519.6277525,21787.7,2.652333333
12/28/2019 21:00,-0.189115418,2563,-484.7028163,7159.6,2.637666667
12/29/2019 0:00,-0.185414747,2418,-448.3328582,8128.9,2.621333333
12/29/2019 3:00,-0.178176297,2112,-376.3083393,12624.5,2.625333333
12/29/2019 6:00,-0.17044737,2205,-375.8364509,7097.7,2.631333333
12/29/2019 9:00,-0.142160858,2414,-343.1763112,3157.5,2.631333333
12/29/2019 12:00,-0.107908246,2897,-312.6101887,24234.6,2.657
12/29/2019 15:00,-0.100776165,3314,-333.9722108,9489,2.691666667
12/29/2019 18:00,-0.138085234,3247,-448.3627548,28601.4,2.7
12/29/2019 21:00,-0.107535249,2946,-316.7988436,15013.7,2.682666667
12/30/2019 0:00,-0.146100047,2735,-399.5836285,7088.4,2.682666667
12/30/2019 3:00,-0.157699054,2291,-361.2885327,12191.7,2.690666667
12/30/2019 6:00,-0.126088335,2466,-310.9338341,5322.8,2.696333333
12/30/2019 9:00,-0.162404375,2701,-438.6542169,4988.5,2.670666667
12/30/2019 12:00,-0.09099274,3375,-307.1004975,23665.6,2.646333333
12/30/2019 15:00,-0.130452807,3889,-507.3309664,20832,2.617666667
12/30/2019 18:00,-0.167092129,3580,-598.1898218,15986,2.607
12/30/2019 21:00,-0.148946153,3297,-491.0754664,14547.6,2.618333333
12/31/2019 0:00,-0.169964681,2890,-491.1979281,53551.1,2.613666667
12/31/2019 3:00,-0.201499056,2352,-473.9257797,7441,2.613666667
12/31/2019 6:00,-0.135365043,2501,-338.5479725,6488,2.622
12/31/2019 9:00,-0.104279783,2758,-287.6036415,4884.4,2.604
12/31/2019 12:00,-0.119707937,3525,-421.9704779,12918.4,2.604333333
12/31/2019 15:00,-0.100858717,4142,-417.7568058,16474.4,2.589666667
12/31/2019 18:00,-0.111309989,3798,-422.7553382,21125.6,2.560666667
12/31/2019 21:00,-0.121820046,3002,-365.7037781,12055.7,2.568
1/1/2020 0:00,-0.072888395,2767,-201.682189,20486.1,2.588333333
1/1/2020 3:00,-0.051050568,2220,-113.332261,68245.7,2.605333333
1/1/2020 6:00,-0.011971582,2365,-28.31279143,6018,2.605333333
1/1/2020 9:00,0.02512545,2471,62.08498695,6858.1,2.601666667
1/1/2020 12:00,-0.07923596,2697,-213.6993841,2183.4,2.615333333
1/1/2020 15:00,-0.131013484,3208,-420.2912567,11964.9,2.621
1/1/2020 18:00,-0.128411658,3100,-398.0761398,5323.6,2.617666667
1/1/2020 21:00,-0.163051118,2928,-477.4136735,10448.9,2.605
1/2/2020 0:00,-0.143831974,2398,-344.9090737,5447.2,2.590666667
1/2/2020 3:00,-0.155212165,2107,-327.0320317,51855.4,2.566666667
1/2/2020 6:00,-0.161021457,2446,-393.8584838,11142.4,2.569
1/2/2020 9:00,-0.15173836,2798,-424.5639313,1567.7,2.578666667
1/2/2020 12:00,-0.159719062,3363,-537.1352055,21660.9,2.568333333
