time,sentiment_score,Tweet Volume,Weighted Sentiment,Volume BTC,open BTC
2019-01-07 12:00:00,-0.106341532,4803,-510.758378196,1063.67309297,4013.0033333333336
2019-01-07 15:00:00,-0.088526079,5376,-475.916200704,1591.86230566,4019.243333333333
2019-01-07 18:00:00,-0.059834594,5121,-306.412955874,1708.74368816,4018.5166666666655
2019-01-07 21:00:00,-0.026370257,4709,-124.177540213,1255.22065194,4003.3333333333335
2019-01-08 00:00:00,-0.082874548,3807,-315.50340423600005,2006.13914843,4006.26
2019-01-08 03:00:00,-0.06187703,3241,-200.54345423,916.53767125,3982.363333333333
2019-01-08 06:00:00,-0.049030822,3730,-182.88496606,820.6800969200001,3981.743333333333
2019-01-08 09:00:00,-0.07659016,4516,-345.88116256,1277.9924526,4002.960000000001
2019-01-08 12:00:00,-0.032075508,5125,-164.38697850000003,1680.07162084,4042.29
2019-01-08 15:00:00,-0.030839172,5442,-167.826774024,4189.98861472,4031.9833333333336
2019-01-08 18:00:00,-0.028626371,4714,-134.944712894,1672.64850668,4006.6066666666666
2019-01-08 21:00:00,-0.000909826,4305,-3.91680093,1395.33834239,4002.3566666666666
2019-01-09 00:00:00,-0.047393249,3534,-167.487741966,2219.51063602,3999.58
2019-01-09 03:00:00,-0.061663362,3158,-194.732897196,1015.52446975,4021.6733333333336
2019-01-09 06:00:00,-0.053991266,3648,-196.960138368,730.42445656,4017.9566666666665
2019-01-09 09:00:00,-0.154111744,3820,-588.70686208,978.72528176,4016.403333333333
2019-01-09 12:00:00,-0.15390698,4822,-742.13945756,1595.2990372000002,4016.726666666667
2019-01-09 15:00:00,-0.065856045,5520,-363.5253684,1544.40187721,3994.3366666666666
2019-01-09 18:00:00,-0.096624213,5349,-516.842915337,1228.12886916,4007.646666666667
2019-01-09 21:00:00,-0.086545764,4223,-365.482761372,1392.11347817,4006.756666666666
2019-01-10 00:00:00,-0.083349556,3584,-298.724808704,1117.60847195,4017.396666666667
2019-01-10 03:00:00,-0.07673087,3182,-244.15762834000003,1203.74283467,4020.3366666666666
2019-01-10 06:00:00,-0.112127305,4274,-479.23210157,5316.791337999999,3880.06
2019-01-10 09:00:00,-0.105816969,4154,-439.563689226,2526.8640819,3782.68
2019-01-10 12:00:00,-0.123245981,5073,-625.226861613,1253.98563994,3782.7
2019-01-10 15:00:00,-0.092098975,5940,-547.0679115,5780.55078231,3727.0633333333335
2019-01-10 18:00:00,-0.110213186,5158,-568.4796133880001,3085.1252417099995,3620.77
2019-01-10 21:00:00,-0.088355012,3997,-353.154982964,1584.51541169,3629.1
2019-01-11 00:00:00,-0.064001709,3462,-221.573916558,1766.1163286,3635.9833333333336
2019-01-11 03:00:00,-0.085752889,3038,-260.517276782,1400.0042734899998,3617.04
2019-01-11 06:00:00,-0.070959831,3801,-269.718317631,1471.76087666,3629.283333333333
2019-01-11 09:00:00,-0.084516959,3965,-335.109742435,962.82437472,3637.053333333333
2019-01-11 12:00:00,-0.126204297,4416,-557.318175552,1672.82664325,3630.306666666667
2019-01-11 15:00:00,-0.108145549,4807,-519.855654043,1519.31074736,3642.4833333333336
2019-01-11 18:00:00,-0.134448003,4444,-597.486925332,1750.70020541,3653.09
2019-01-11 21:00:00,-0.152059576,3849,-585.277308024,3946.14521856,3642.053333333333
2019-01-12 00:00:00,-0.078833522,3022,-238.234903484,804.08877724,3633.713333333333
2019-01-12 03:00:00,-0.120778765,2702,-326.34422303,540.97549818,3635.9
2019-01-12 06:00:00,-0.10902169,2860,-311.8020334,388.66120633,3626.0466666666666
2019-01-12 09:00:00,-0.047878277,2672,-127.930756144,427.97476329,3619.0766666666655
2019-01-12 12:00:00,-0.101615182,3729,-378.923013678,1382.75963314,3620.986666666667
2019-01-12 15:00:00,-0.146400488,3990,-584.13794712,690.87696549,3627.93
2019-01-12 18:00:00,-0.079665888,3515,-280.02559632000003,616.97301113,3628.74
2019-01-12 21:00:00,-0.126237507,3079,-388.685284053,941.28918268,3629.27
2019-01-13 00:00:00,-0.089534454,2598,-232.610511492,722.13329731,3610.8566666666666
2019-01-13 03:00:00,-0.13709178,2447,-335.46358566,520.03260573,3621.043333333333
2019-01-13 06:00:00,-0.122025837,2505,-305.674721685,161.68863216,3613.506666666666
2019-01-13 09:00:00,-0.116000638,2760,-320.16176088000003,141.17756028,3615.743333333333
2019-01-13 12:00:00,-0.134317018,3517,-472.392952306,702.45339024,3619.58
2019-01-13 15:00:00,-0.154337598,4575,-706.09451085,3307.05411871,3577.353333333333
2019-01-13 18:00:00,-0.176548506,3895,-687.65643087,1192.36172538,3510.4533333333334
2019-01-13 21:00:00,-0.130874628,3312,-433.456767936,1541.79941821,3506.9933333333333
2019-01-14 00:00:00,-0.124799437,2902,-362.167966174,864.7136262399999,3517.013333333334
2019-01-14 03:00:00,-0.12435921,2652,-329.80062492,671.37064722,3524.72
2019-01-14 06:00:00,-0.089387882,3383,-302.399204806,394.66437394,3537.523333333333
2019-01-14 09:00:00,-0.103713984,4213,-436.947014592,696.81110635,3535.2433333333333
2019-01-14 12:00:00,-0.094311048,4720,-445.14814656,740.47011535,3533.4566666666665
2019-01-14 15:00:00,-0.121573291,5939,-722.023775249,4224.90605451,3623.58
2019-01-14 18:00:00,-0.070989158,4834,-343.161589772,2221.75977869,3675.82
2019-01-14 21:00:00,-0.104177258,4428,-461.296898424,1426.7410951799998,3666.11
2019-01-15 00:00:00,-0.159266064,3635,-578.93214264,994.16182688,3669.2533333333336
2019-01-15 03:00:00,-0.117708573,3143,-369.958044939,810.2105319399999,3670.28
2019-01-15 06:00:00,-0.10602537,3507,-371.83097259,450.24902716,3663.72
2019-01-15 09:00:00,-0.204672027,3959,-810.296554893,911.45356057,3650.5766666666655
2019-01-15 12:00:00,-0.150426576,4449,-669.247836624,916.78258139,3649.52
2019-01-15 15:00:00,-0.157840406,5215,-823.13771729,1958.49621505,3639.93
2019-01-15 18:00:00,-0.116391648,4665,-542.96703792,3446.58824969,3633.276666666666
2019-01-15 21:00:00,-0.045361175,4892,-221.9068681,1406.57288183,3569.433333333333
2019-01-16 00:00:00,-0.082884692,3307,-274.099676444,838.6380330299999,3584.813333333333
2019-01-16 03:00:00,-0.107420263,2905,-312.055864015,1088.20259326,3594.5533333333333
2019-01-16 06:00:00,-0.109511686,3594,-393.584999484,608.81396331,3591.813333333333
2019-01-16 09:00:00,-0.138429789,4274,-591.648918186,392.79564902,3611.4033333333336
2019-01-16 12:00:00,-0.100389413,4944,-496.325257872,1374.84400087,3620.973333333333
2019-01-16 15:00:00,-0.115393145,5005,-577.542690725,1342.44112453,3612.710000000001
2019-01-16 18:00:00,-0.133809825,4419,-591.305616675,1815.19761452,3604.096666666667
2019-01-16 21:00:00,-0.134565996,3832,-515.656896672,1433.5268339,3597.123333333333
2019-01-17 00:00:00,-0.156862756,3340,-523.9216050399999,1034.80093143,3607.566666666667
2019-01-17 03:00:00,-0.151892349,2954,-448.689998946,707.9524182499999,3581.26
2019-01-17 06:00:00,-0.154213942,3448,-531.729672016,495.14592627,3589.463333333333
2019-01-17 09:00:00,-0.145991361,3793,-553.7452322729999,1289.54297344,3591.48
2019-01-17 12:00:00,-0.191762253,4783,-917.198856099,851.50598354,3590.82
2019-01-17 15:00:00,-0.139167276,5233,-728.262355308,1807.91808843,3603.0966666666654
2019-01-17 18:00:00,-0.172157871,4667,-803.460783957,1362.53850126,3625.39
2019-01-17 21:00:00,-0.176306834,3889,-685.657277426,1375.45984455,3627.6966666666663
2019-01-18 00:00:00,-0.164398218,3439,-565.365471702,535.76484715,3632.8366666666666
2019-01-18 03:00:00,-0.094968912,3240,-307.69927488,539.41232696,3622.8333333333335
2019-01-18 06:00:00,-0.172488009,3605,-621.819272445,693.55619389,3625.103333333333
2019-01-18 09:00:00,-0.119207587,4060,-483.98280322,365.48582995,3622.676666666666
2019-01-18 12:00:00,-0.138198251,4718,-652.019348218,771.0761278800001,3606.53
2019-01-18 15:00:00,-0.07960176,5288,-420.93410688,846.99914017,3613.903333333333
2019-01-18 18:00:00,-0.101023033,4454,-449.956588982,1180.99179454,3598.1066666666666
2019-01-18 21:00:00,-0.180331941,3792,-683.818720272,1043.95073284,3609.286666666667
2019-01-19 00:00:00,-0.119962277,2946,-353.408868042,663.86339511,3610.11
2019-01-19 03:00:00,-0.110342508,2513,-277.290722604,452.78686526,3623.03
2019-01-19 06:00:00,-0.072680335,2741,-199.216798235,186.89562543,3618.223333333333
2019-01-19 09:00:00,-0.083702051,3295,-275.798258045,2097.37185716,3658.2966666666666
2019-01-19 12:00:00,-0.123429159,3550,-438.17351445,408.06722013,3717.786666666667
2019-01-19 15:00:00,-0.103833379,4115,-427.274354585,638.58084371,3709.243333333333
2019-01-19 18:00:00,-0.208866078,3846,-803.298935988,1001.30317835,3707.7166666666662
2019-01-19 21:00:00,-0.200743504,3365,-675.50189096,619.7772201700001,3701.193333333333
2019-01-20 00:00:00,-0.151538003,2915,-441.733278745,479.22223487,3689.2066666666665
2019-01-20 03:00:00,-0.129289172,2540,-328.39449688,403.73239396,3696.3366666666666
2019-01-20 06:00:00,-0.103566045,2553,-264.404112885,388.16385783,3688.983333333333
2019-01-20 09:00:00,-0.116807404,2921,-341.194427084,1390.10686123,3691.283333333333
2019-01-20 12:00:00,-0.181184456,3699,-670.201302744,1855.80190826,3542.9666666666667
2019-01-20 15:00:00,-0.178225399,4210,-750.3289297900001,1112.09051405,3524.226666666667
2019-01-20 18:00:00,-0.1636393,3750,-613.6473749999999,937.08951676,3519.81
2019-01-20 21:00:00,-0.147533809,3080,-454.40413172,864.3123103099999,3539.9966666666664
2019-01-21 00:00:00,-0.121343666,2949,-357.842471034,1152.29744884,3537.5733333333333
2019-01-21 03:00:00,-0.110884661,2799,-310.366166139,770.07870165,3535.24
2019-01-21 06:00:00,-0.165043842,3284,-542.003977128,298.89168598,3533.2700000000004
2019-01-21 09:00:00,-0.203183583,3624,-736.337304792,626.74808215,3530.976666666667
2019-01-21 12:00:00,-0.17003426,4170,-709.0428641999999,769.80379853,3545.4166666666665
2019-01-21 15:00:00,-0.12181093,4808,-585.6669514399999,905.55015492,3540.206666666667
2019-01-21 18:00:00,-0.156930221,4250,-666.9534392500001,698.72989975,3541.9733333333334
2019-01-21 21:00:00,-0.148444525,3774,-560.22963735,1271.73288594,3529.943333333333
2019-01-22 00:00:00,-0.185440802,3331,-617.703311462,851.45421221,3536.47
2019-01-22 03:00:00,-0.214743742,2989,-641.8690448379999,630.5321200000001,3533.89
2019-01-22 06:00:00,-0.171983619,3282,-564.450237558,329.67412792,3524.61
2019-01-22 09:00:00,-0.140099841,3963,-555.215669883,2317.86062226,3522.273333333333
2019-01-22 12:00:00,-0.164810442,5105,-841.35730641,1737.84589595,3551.2533333333336
2019-01-22 15:00:00,-0.153203022,5033,-771.070809726,1308.5933562199998,3576.67
2019-01-22 18:00:00,-0.071764636,4585,-329.04085606,1596.66353571,3584.61
2019-01-22 21:00:00,-0.157546999,3824,-602.459724176,886.00833678,3580.0766666666664
2019-01-23 00:00:00,-0.13611185,3040,-413.780024,869.55214886,3580.5766666666664
2019-01-23 03:00:00,-0.183636641,2706,-496.920750546,1275.80541044,3582.7466666666664
2019-01-23 06:00:00,-0.170438205,3405,-580.3420880250001,513.72613778,3576.2233333333334
2019-01-23 09:00:00,-0.20858965,3937,-821.2174520499999,347.08474192999995,3567.9133333333334
2019-01-23 12:00:00,-0.167368505,4766,-797.67829483,1138.26254424,3580.3233333333337
2019-01-23 15:00:00,-0.152299325,5422,-825.7669401500001,966.69308911,3563.523333333333
2019-01-23 18:00:00,-0.144044943,5131,-739.094602533,2134.37044124,3561.4066666666663
2019-01-23 21:00:00,-0.115631752,4454,-515.023823408,960.16179131,3545.5033333333336
2019-01-24 00:00:00,0.011363636,32,0.363636352,806.73957296,3550.273333333333
2019-01-24 03:00:00,0.0,9,0.0,543.18649623,3540.6800000000003
2019-01-24 06:00:00,-0.039590655,627,-24.823340685,325.55753662,3538.226666666667
2019-01-24 09:00:00,-0.156149051,3817,-596.020927667,608.24995442,3543.41
2019-01-24 12:00:00,-0.145576545,4809,-700.077604905,587.41795272,3563.043333333333
2019-01-24 15:00:00,-0.109895697,4993,-548.709215121,848.2644667,3558.983333333333
2019-01-24 18:00:00,-0.151924515,4715,-716.3240882250001,1220.27020041,3565.1733333333336
2019-01-24 21:00:00,-0.124097868,4114,-510.538628952,887.38585741,3568.99
2019-01-25 00:00:00,-0.086026225,3207,-275.886103575,748.15015922,3572.613333333333
2019-01-25 03:00:00,-0.187850292,2784,-522.975212928,572.85529059,3569.9366666666665
2019-01-25 06:00:00,-0.128104026,3340,-427.86744684,1136.00979546,3564.393333333333
2019-01-25 09:00:00,-0.141624119,3924,-555.733042956,754.4230785,3545.8366666666666
2019-01-25 12:00:00,-0.19913775,4304,-857.088876,746.52685359,3541.643333333333
2019-01-25 15:00:00,-0.103720091,4754,-493.085312614,992.8304158,3555.77
2019-01-25 18:00:00,-0.189467292,4487,-850.1397392040001,980.3610480700002,3547.9966666666664
2019-01-25 21:00:00,-0.168223379,3628,-610.314419012,902.91451136,3558.28
2019-01-26 00:00:00,-0.118459491,2882,-341.400253062,617.21185735,3561.0733333333337
2019-01-26 03:00:00,-0.085676265,2404,-205.96574106,524.22624394,3567.7000000000003
2019-01-26 06:00:00,-0.129621512,2968,-384.716647616,1732.73592889,3587.91
2019-01-26 09:00:00,-0.149402817,2980,-445.22039466,218.4702494,3598.0733333333333
2019-01-26 12:00:00,-0.182442499,3480,-634.8998965200001,327.08811696,3580.986666666666
2019-01-26 15:00:00,-0.13310494,4169,-554.91449486,1057.2294213700002,3561.9500000000003
2019-01-26 18:00:00,-0.155881611,3849,-599.988320739,607.3466196200001,3560.406666666667
2019-01-26 21:00:00,-0.127497009,3054,-389.375865486,518.43210859,3559.57
2019-01-27 00:00:00,-0.144285634,2653,-382.789787002,663.43649901,3556.85
2019-01-27 03:00:00,-0.115767488,2216,-256.540753408,312.27885768,3559.7666666666664
2019-01-27 06:00:00,-0.101710905,2536,-257.93885508,239.76820353,3549.4533333333334
2019-01-27 09:00:00,-0.096180133,2888,-277.768224104,351.14661762,3542.8700000000003
2019-01-27 12:00:00,-0.097778184,3424,-334.792502016,1083.28189672,3534.31
2019-01-27 15:00:00,-0.080669211,3773,-304.364933103,482.9174974,3540.263333333333
2019-01-27 18:00:00,-0.116604757,3438,-400.887154566,429.60849864,3548.286666666667
2019-01-27 21:00:00,-0.104467587,2972,-310.477668564,724.0709190099999,3544.736666666666
2019-01-28 00:00:00,-0.103408991,2650,-274.03382615000004,1502.97536885,3520.9966666666664
2019-01-28 03:00:00,-0.116469765,2850,-331.93883025,3082.71991495,3478.89
2019-01-28 06:00:00,-0.112176831,3390,-380.27945709,2109.47496562,3429.986666666666
2019-01-28 09:00:00,-0.13225667,3823,-505.61724941,880.4935641699999,3423.066666666666
2019-01-28 12:00:00,-0.100489906,4812,-483.557427672,978.86290427,3411.99
2019-01-28 15:00:00,-0.156004268,5239,-817.3063600520001,2763.23943752,3413.833333333333
2019-01-28 18:00:00,-0.112204587,5075,-569.4382790249999,1467.31458489,3416.393333333333
2019-01-28 21:00:00,-0.118643959,4017,-476.592783303,990.57368056,3421.0200000000004
2019-01-29 00:00:00,-0.062775898,3494,-219.338987612,1023.59981387,3426.9300000000003
2019-01-29 03:00:00,-0.08337723,2847,-237.37497381,1125.0246737399998,3411.4366666666665
2019-01-29 06:00:00,-0.137616429,3618,-497.8962401220001,1852.36143919,3377.9966666666664
2019-01-29 09:00:00,-0.127639076,3998,-510.301025848,562.49116635,3381.9233333333336
2019-01-29 12:00:00,-0.106733622,4704,-502.074957888,920.4191024,3384.64
2019-01-29 15:00:00,-0.14209037,5453,-774.81878761,1180.09007156,3405.276666666666
2019-01-29 18:00:00,-0.123440018,4749,-586.216645482,1022.96590526,3402.33
2019-01-29 21:00:00,-0.132173701,4256,-562.531271456,1022.74512902,3399.55
2019-01-30 00:00:00,-0.124145442,3454,-428.798356668,1211.4899751100002,3387.1399999999994
2019-01-30 03:00:00,-0.123637262,3054,-377.588198148,1383.52344267,3406.15
2019-01-30 06:00:00,-0.125140942,3751,-469.403673442,598.15962829,3414.8766666666666
2019-01-30 09:00:00,-0.119191604,4015,-478.55429006,473.38736657,3417.8000000000006
2019-01-30 12:00:00,-0.120287771,4730,-568.96115683,1632.51386416,3431.933333333333
2019-01-30 15:00:00,-0.168298532,5662,-952.906288184,1039.21183355,3441.043333333333
2019-01-30 18:00:00,-0.149212837,4675,-697.5700129749999,1090.53515556,3439.61
2019-01-30 21:00:00,-0.146804669,3887,-570.629748403,1085.13754594,3435.063333333333
2019-01-31 00:00:00,-0.110670526,3560,-393.98707256,1234.9730319199998,3450.873333333333
2019-01-31 03:00:00,-0.13272535,3036,-402.9541626,553.9317985299999,3449.1966666666667
2019-01-31 06:00:00,-0.127255866,3733,-475.046147778,713.06031188,3448.7033333333334
2019-01-31 09:00:00,-0.111899559,4292,-480.272907228,818.40012187,3413.6800000000003
2019-01-31 12:00:00,-0.06469051,4966,-321.25307266000004,652.6269189999999,3413.9466666666667
2019-01-31 15:00:00,-0.094679729,5621,-532.194756709,939.90304379,3408.943333333334
2019-01-31 18:00:00,-0.08697628,5181,-450.62410668,1213.3285071,3406.6066666666666
2019-01-31 21:00:00,-0.129421054,4318,-558.840111172,1279.17241555,3420.81
2019-02-01 00:00:00,-0.166609287,3363,-560.307032181,1875.35664954,3402.773333333333
2019-02-01 03:00:00,-0.140731251,2843,-400.098946593,638.67140086,3391.0066666666667
2019-02-01 06:00:00,-0.171624838,3448,-591.762441424,801.4781944,3388.9233333333336
2019-02-01 09:00:00,-0.222672112,4036,-898.704644032,877.71237461,3399.5033333333336
2019-02-01 12:00:00,-0.151736493,4901,-743.660552193,1049.14070544,3428.513333333334
2019-02-01 15:00:00,-0.132888923,5022,-667.3681713059999,992.51262389,3430.103333333333
2019-02-01 18:00:00,-0.113260743,4648,-526.435933464,1624.22446467,3438.1800000000003
2019-02-01 21:00:00,-0.190406702,3795,-722.5934340900001,947.50529737,3446.9933333333333
2019-02-02 00:00:00,-0.153435345,3023,-463.835047935,573.26766753,3433.786666666667
2019-02-02 03:00:00,-0.13854419,2532,-350.79388908000004,445.74927752,3437.5533333333333
2019-02-02 06:00:00,-0.13117506,2549,-334.36522794,263.31995352,3421.536666666667
2019-02-02 09:00:00,-0.137097114,2710,-371.53317894,278.15488816000004,3428.53
2019-02-02 12:00:00,-0.122393691,3351,-410.141258541,264.21823186999995,3439.09
2019-02-02 15:00:00,-0.162000543,3943,-638.768141049,577.8883032900001,3431.59
2019-02-02 18:00:00,-0.159970665,3685,-589.491900525,651.86394763,3434.4366666666665
2019-02-02 21:00:00,-0.168042336,3185,-535.21484016,913.46123903,3433.9566666666665
2019-02-03 00:00:00,-0.138875301,2546,-353.576516346,681.51618647,3458.593333333333
2019-02-03 03:00:00,-0.141205812,2235,-315.59498982,386.93860191,3444.156666666667
2019-02-03 06:00:00,-0.081474997,2544,-207.272392368,465.80798849,3434.7566666666667
2019-02-03 09:00:00,-0.069497321,2619,-182.013483699,256.28927247,3422.2966666666666
2019-02-03 12:00:00,-0.116735792,3143,-366.900594256,309.07164329,3424.97
2019-02-03 15:00:00,-0.159108184,3664,-582.9723861760001,541.75616744,3422.9566666666665
2019-02-03 18:00:00,-0.187236777,3521,-659.260691817,907.49501876,3415.130000000001
2019-02-03 21:00:00,-0.118221499,3219,-380.555005281,1057.69403526,3403.01
2019-02-04 00:00:00,-0.091120467,2612,-238.006659804,452.03417077,3419.373333333333
2019-02-04 03:00:00,-0.092438523,2570,-237.56700411,427.54548034,3413.9600000000005
2019-02-04 06:00:00,-0.158305524,3064,-485.048125536,367.29019178,3418.363333333333
2019-02-04 09:00:00,-0.132722607,3611,-479.261333877,661.5727338199999,3411.3466666666664
2019-02-04 12:00:00,-0.183158231,4211,-771.279310741,672.57628936,3404.183333333333
2019-02-04 15:00:00,-0.147213325,4870,-716.92889275,1119.85833696,3409.5166666666664
2019-02-04 18:00:00,-0.150944358,4836,-729.966915288,1252.51031533,3417.2000000000003
2019-02-04 21:00:00,-0.205112286,4697,-963.412407342,1079.43143448,3413.4466666666667
2019-02-05 00:00:00,-0.167694209,3433,-575.6942194970001,1261.21025807,3407.23
2019-02-05 03:00:00,-0.178407477,3005,-536.114468385,797.34164905,3412.9466666666667
2019-02-05 06:00:00,-0.149627165,3446,-515.6152105900001,338.13459775,3416.353333333333
2019-02-05 09:00:00,-0.23465074,4076,-956.43641624,441.3042093,3423.1200000000003
2019-02-05 12:00:00,-0.20515938,4943,-1014.10281534,628.38669975,3421.5066666666667
2019-02-05 15:00:00,-0.1551713,5414,-840.0974182000001,872.73266426,3418.726666666667
2019-02-05 18:00:00,-0.135845097,5027,-682.893302619,1019.8171043,3421.096666666667
2019-02-05 21:00:00,-0.121856351,4856,-591.734440456,1026.50858995,3423.48
2019-02-06 00:00:00,-0.109706144,3872,-424.782189568,3248.89724265,3408.976666666667
2019-02-06 03:00:00,-0.174834455,3272,-572.05833676,740.73158833,3373.86
2019-02-06 06:00:00,-0.162101972,3903,-632.683996716,396.96998886,3375.6633333333334
2019-02-06 09:00:00,-0.176573186,4331,-764.7384685659999,528.10464128,3369.1200000000003
2019-02-06 12:00:00,-0.194464257,5902,-1147.728044814,774.96006378,3365.81
2019-02-06 15:00:00,-0.181163651,6032,-1092.7791428320002,1989.91977221,3368.543333333333
2019-02-06 18:00:00,-0.194013887,5089,-987.336670943,1084.13441721,3365.616666666667
2019-02-06 21:00:00,-0.171676039,4443,-762.756641277,1056.9544769600002,3366.4033333333336
2019-02-07 00:00:00,-0.240147725,3527,-847.001026075,632.11805826,3366.67
2019-02-07 03:00:00,-0.141833793,2886,-409.33232659800007,677.05389765,3371.286666666667
2019-02-07 06:00:00,-0.204187099,3744,-764.476498656,536.85659207,3370.88
2019-02-07 09:00:00,-0.187220783,3872,-724.9188717760001,864.38242286,3375.5533333333333
2019-02-07 12:00:00,-0.201017316,4692,-943.173246672,1534.60576849,3365.1633333333334
2019-02-07 15:00:00,-0.092006393,5726,-526.8286063180001,2591.90581365,3363.8700000000003
2019-02-07 18:00:00,-0.18718304,4957,-927.86632928,877.69896993,3359.7066666666665
2019-02-07 21:00:00,-0.140842921,4106,-578.301033626,899.1776038400001,3360.4233333333336
2019-02-08 00:00:00,-0.195548907,3398,-664.4751859859999,870.55991703,3358.066666666667
2019-02-08 03:00:00,-0.165395144,3150,-520.9947036,693.1301627299999,3358.713333333333
2019-02-08 06:00:00,-0.135605661,3701,-501.876551361,1015.32643379,3363.15
2019-02-08 09:00:00,-0.117216231,4128,-483.868601568,1164.0979965,3378.75
2019-02-08 12:00:00,-0.166061513,5065,-841.1015633449999,1453.01351589,3396.043333333333
2019-02-08 15:00:00,-0.131589476,7128,-937.969784928,8283.821194099999,3509.383333333333
2019-02-08 18:00:00,-0.151492588,5933,-898.8055246040001,2046.6178842,3630.283333333333
2019-02-08 21:00:00,-0.164861815,4270,-703.95995005,2122.90887597,3604.613333333333
2019-02-09 00:00:00,-0.131226756,3394,-445.383609864,997.54971692,3618.33
