time,sentiment_score,Tweet Volume,Weighted Sentiment,Volume DASH,open DASH
2019-10-02 09:00:00,-0.204177849,3387,-691.550374563,85.01670060999999,69.99933333333333
2019-10-02 12:00:00,-0.200057966,4844,-969.080787304,225.31131295,69.73366666666665
2019-10-02 15:00:00,-0.122107723,4997,-610.172291831,203.96288871,69.79899999999999
2019-10-02 18:00:00,-0.148503322,4517,-670.789505474,287.87661674000003,70.40333333333334
2019-10-02 21:00:00,-0.181678344,3804,-691.1044205759999,208.99849724,69.97733333333333
2019-10-03 00:00:00,-0.162882456,3142,-511.776676752,301.9166081,70.80766666666666
2019-10-03 03:00:00,-0.12165266,3127,-380.40786782,168.72513711,70.745
2019-10-03 06:00:00,-0.206301629,3661,-755.2702637689999,347.27121126,70.223
2019-10-03 09:00:00,-0.176103932,3909,-688.3902701879999,273.80636214,70.16266666666667
2019-10-03 12:00:00,-0.160953495,4998,-804.44556801,303.81459589,69.476
2019-10-03 15:00:00,-0.155634073,4996,-777.5478287080001,268.46977214000003,68.74266666666666
2019-10-03 18:00:00,-0.166262222,4824,-802.0489589279999,285.15166391,69.15933333333334
2019-10-03 21:00:00,-0.152408697,3922,-597.7469096340001,138.44962085,68.95400000000001
2019-10-04 00:00:00,-0.148409313,3168,-470.160703584,361.59320757,68.94200000000001
2019-10-04 03:00:00,-0.190923118,2844,-542.985347592,145.05895448,68.88033333333334
2019-10-04 06:00:00,-0.161423697,3266,-527.209794402,102.616,68.83466666666668
2019-10-04 09:00:00,-0.163446555,3907,-638.585690385,242.17547528,68.50766666666668
2019-10-04 12:00:00,-0.189796121,4822,-915.196895462,230.40285271,69.40733333333334
2019-10-04 15:00:00,-0.174213817,5073,-883.7866936409999,272.30040736,69.97266666666667
2019-10-04 18:00:00,-0.18263373,4463,-815.09433699,145.86869694,70.23733333333332
2019-10-04 21:00:00,-0.221178493,4196,-928.064956628,270.24836027000003,69.93266666666666
2019-10-05 00:00:00,-0.227784709,3101,-706.360382609,242.92578871,69.73566666666666
2019-10-05 03:00:00,-0.192237883,2585,-496.934927555,181.97730821,69.67033333333333
2019-10-05 06:00:00,-0.151762167,3090,-468.94509603,105.74528008,69.68633333333334
2019-10-05 09:00:00,-0.168828341,3203,-540.757176223,136.27100000000002,69.44600000000001
2019-10-05 12:00:00,-0.14612813,3920,-572.8222696,274.35137324,69.32933333333334
2019-10-05 15:00:00,-0.153587764,3795,-582.8655643799999,276.99657986,69.17200000000001
2019-10-05 18:00:00,-0.170883574,3249,-555.200731926,222.79857317000003,69.30066666666666
2019-10-05 21:00:00,-0.148657587,3118,-463.5143562660001,100.56103583,69.995
2019-10-06 00:00:00,-0.19321387,2545,-491.72929915,90.69333082,69.87600000000002
2019-10-06 03:00:00,-0.177021997,2483,-439.545618551,169.95740397,69.82966666666667
2019-10-06 06:00:00,-0.175069119,2761,-483.365837559,268.8887935,70.04700000000001
2019-10-06 09:00:00,-0.144662884,2968,-429.359439712,158.78961006999998,69.44133333333333
2019-10-06 12:00:00,-0.163230117,3961,-646.554493437,566.70066079,70.444
2019-10-06 15:00:00,-0.176440204,4051,-714.759266404,226.23128731,70.10066666666667
2019-10-06 18:00:00,-0.19405119,3694,-716.82509586,275.60845774,69.07633333333332
2019-10-06 21:00:00,-0.228028714,3254,-742.005435356,503.53952813,69.19533333333334
2019-10-07 00:00:00,-0.181488718,3009,-546.099552462,524.8710129,69.05966666666667
2019-10-07 03:00:00,-0.183716305,2913,-535.165596465,107.20757851,69.18366666666667
2019-10-07 06:00:00,-0.19884921,3414,-678.87120294,94.67819651,68.98700000000001
2019-10-07 09:00:00,-0.123451726,4363,-538.619880538,240.87801529,69.56966666666666
2019-10-07 12:00:00,-0.139183177,5244,-729.8765801879999,414.19582112,70.83
2019-10-07 15:00:00,-0.144280576,5066,-730.9253980159999,506.23945222,71.66833333333334
2019-10-07 18:00:00,-0.120998269,4468,-540.620265892,507.00165363,71.68033333333334
2019-10-07 21:00:00,-0.118087266,4050,-478.2534273,169.5009181,71.13266666666668
2019-10-08 00:00:00,-0.122515968,3378,-413.858939904,1198.95514201,71.35066666666667
2019-10-08 03:00:00,-0.135059824,2978,-402.208155872,12969.5413647,74.40566666666668
2019-10-08 06:00:00,-0.179697748,3441,-618.339950868,836.0726793900001,73.57833333333333
2019-10-08 09:00:00,-0.166562987,3884,-646.930641508,740.15767802,72.92399999999999
2019-10-08 12:00:00,-0.13172586,4966,-654.15062076,1240.19931743,73.32433333333334
2019-10-08 15:00:00,-0.13853457,4996,-692.11871172,1218.30206247,72.33866666666667
2019-10-08 18:00:00,-0.170847801,4482,-765.739844082,3624.15223832,70.88433333333333
2019-10-08 21:00:00,-0.128658466,3800,-488.9021708,1293.20254932,70.77033333333334
2019-10-09 00:00:00,-0.162611886,3442,-559.710111612,630.4426801,70.88066666666667
2019-10-09 03:00:00,-0.163411246,3035,-495.95313161,1236.88885612,70.61533333333334
2019-10-09 06:00:00,-0.094095747,3898,-366.785221806,890.27764442,70.677
2019-10-09 09:00:00,-0.130483465,4238,-552.98892467,657.68991221,71.19766666666666
2019-10-09 12:00:00,-0.119005098,5872,-698.797935456,1430.23351864,71.70633333333333
2019-10-09 15:00:00,-0.135855277,6466,-878.440221082,3701.85380679,73.172
2019-10-09 18:00:00,-0.140496396,5027,-706.275382692,1599.8633723900002,73.64399999999999
2019-10-09 21:00:00,-0.151658934,4372,-663.0528594479999,912.53105975,73.80066666666666
2019-10-10 00:00:00,-0.16087667,3754,-603.93101918,1262.52379114,73.94466666666666
2019-10-10 03:00:00,-0.204256639,3253,-664.4468466669999,371.71529031,73.42533333333334
2019-10-10 06:00:00,-0.186404371,4240,-790.3545330400001,325.87212018,73.18666666666667
2019-10-10 09:00:00,-0.198954154,4487,-892.707288998,731.3513203599999,72.01833333333333
2019-10-10 12:00:00,-0.146054735,5593,-816.884132855,482.00601213,71.40666666666668
2019-10-10 15:00:00,-0.1693086,5122,-867.1986492,359.06340071,71.91166666666668
2019-10-10 18:00:00,-0.147378558,4519,-666.003703602,391.4366973700001,71.90566666666666
2019-10-10 21:00:00,-0.173664205,4030,-699.8667461499999,330.45096725,72.58466666666668
2019-10-11 00:00:00,-0.194916763,3274,-638.157482062,362.56070837,72.61200000000001
2019-10-11 03:00:00,-0.193218854,3310,-639.55440674,577.7071350000001,73.01466666666667
2019-10-11 06:00:00,-0.205955483,3806,-783.866568298,513.919,70.98833333333333
2019-10-11 09:00:00,-0.219066558,4156,-910.440615048,955.38696422,70.693
2019-10-11 12:00:00,-0.170063451,5092,-865.963092492,339.26399511,71.12833333333333
2019-10-11 15:00:00,-0.170466777,4874,-830.855071098,648.07765165,71.03333333333332
2019-10-11 18:00:00,-0.216156841,4609,-996.266880169,187.29553258,70.47333333333334
2019-10-11 21:00:00,-0.239789551,4590,-1100.63403909,406.56313537,70.06633333333333
2019-10-12 00:00:00,-0.177315706,3064,-543.2953231839999,307.03558282,69.90333333333332
2019-10-12 03:00:00,-0.180857757,2802,-506.763435114,122.66638143,70.22333333333334
2019-10-12 06:00:00,-0.180743982,3149,-569.162799318,451.924,70.368
2019-10-12 09:00:00,-0.205270733,3110,-638.39197963,102.506,70.15633333333334
2019-10-12 12:00:00,-0.165585977,3785,-626.742922945,178.63919782,70.175
2019-10-12 15:00:00,-0.170085446,3839,-652.958027194,1178.10930844,71.74633333333334
2019-10-12 18:00:00,-0.183926798,3578,-658.090083244,275.01307331,71.492
2019-10-12 21:00:00,-0.163207968,2988,-487.6654083840001,266.5176051,71.277
2019-10-13 00:00:00,-0.194055977,2635,-511.337499395,268.42151353,70.88966666666666
2019-10-13 03:00:00,-0.177517162,2466,-437.757321492,127.02826707,71.56166666666667
2019-10-13 06:00:00,-0.160551684,2798,-449.223611832,62.99356975,71.12866666666667
2019-10-13 09:00:00,-0.135799903,2940,-399.25171482,64.33590887,71.58133333333332
2019-10-13 12:00:00,-0.172169815,3574,-615.33491881,381.21590227,71.488
2019-10-13 15:00:00,-0.13477206,3949,-532.21486494,327.63100752,71.63666666666667
2019-10-13 18:00:00,-0.144887265,3651,-528.983404515,386.0547185,71.70866666666667
2019-10-13 21:00:00,-0.189838838,3021,-573.503129598,108.2592045,70.71733333333333
2019-10-14 00:00:00,-0.157735651,2926,-461.534514826,291.84792079,70.55666666666666
2019-10-14 03:00:00,-0.199824938,2683,-536.130308654,348.70964373,71.19966666666666
2019-10-14 06:00:00,-0.218574084,3405,-744.24475602,409.64594546,70.99266666666666
2019-10-14 09:00:00,-0.201250343,3958,-796.548857594,172.29036727,71.01033333333334
2019-10-14 12:00:00,-0.190214975,4778,-908.84715055,152.25273233,70.75266666666667
2019-10-14 15:00:00,-0.175256601,4947,-866.9944051470001,465.51898960000005,70.69366666666666
2019-10-14 18:00:00,-0.127940767,4390,-561.65996713,493.08285888,70.90166666666666
2019-10-14 21:00:00,-0.156788001,3663,-574.314447663,478.60674808,70.65366666666667
2019-10-15 00:00:00,-0.142379901,3270,-465.58227627,816.09789215,71.17
2019-10-15 03:00:00,-0.188938515,2919,-551.511525285,1322.15225482,71.63533333333334
2019-10-15 06:00:00,-0.169407762,3881,-657.4715243219999,2135.23448255,71.95633333333333
2019-10-15 09:00:00,-0.20765249,4038,-838.50075462,107.0,71.34466666666667
2019-10-15 12:00:00,-0.1963794,4898,-961.8663012,708.89603905,72.771
2019-10-15 15:00:00,-0.201055361,5066,-1018.546458826,886.11825971,71.824
2019-10-15 18:00:00,-0.223585881,4269,-954.488125989,561.7351565700001,71.195
2019-10-15 21:00:00,-0.154181762,3786,-583.732150932,1140.39194727,71.26566666666668
2019-10-16 00:00:00,-0.185235618,3148,-583.121725464,403.60593321,71.37566666666667
2019-10-16 03:00:00,-0.110172287,2789,-307.270508443,1859.65933857,71.09766666666667
2019-10-16 06:00:00,-0.177657564,3450,-612.9185957999999,362.00044157,71.28500000000001
2019-10-16 09:00:00,-0.184689717,3817,-704.9606497890001,446.886,70.94666666666667
2019-10-16 12:00:00,-0.163779683,5086,-832.9834677380001,1475.65160456,69.38566666666667
2019-10-16 15:00:00,-0.144217584,5414,-780.7939997760001,4800.39227896,67.83433333333333
2019-10-16 18:00:00,-0.162681086,4396,-715.146054056,1031.16222235,67.199
2019-10-16 21:00:00,-0.170058707,4125,-701.492166375,1030.7406531299998,67.85166666666667
2019-10-17 00:00:00,-0.157133068,3396,-533.6238989279999,1192.04340693,67.86566666666666
2019-10-17 03:00:00,-0.170981899,3150,-538.59298185,257.15128524,67.35466666666666
2019-10-17 06:00:00,-0.189525417,3517,-666.560891589,229.18070541,67.71933333333332
2019-10-17 09:00:00,-0.222948055,3956,-881.9825055800001,104.268,68.56566666666666
2019-10-17 12:00:00,-0.188455329,4976,-937.753717104,406.71906244,68.99966666666666
2019-10-17 15:00:00,-0.189714875,5140,-975.1344575,331.35443867000004,69.57833333333333
2019-10-17 18:00:00,-0.146026584,4504,-657.7037343359999,1040.81947769,69.49366666666667
2019-10-17 21:00:00,-0.147391027,3835,-565.244588545,334.58832439,68.72466666666666
2019-10-18 00:00:00,-0.214985504,3204,-688.813554816,238.19453149,69.01566666666668
2019-10-18 03:00:00,-0.192885156,3217,-620.511546852,119.61179616,68.806
2019-10-18 06:00:00,-0.181587199,4040,-733.61228396,553.2638317899999,67.61233333333334
2019-10-18 09:00:00,-0.204792848,4504,-922.386987392,124.19809978,67.37233333333332
2019-10-18 12:00:00,-0.238025675,5070,-1206.79017225,230.163,67.88933333333334
2019-10-18 15:00:00,-0.186131433,4841,-901.062267153,157.85383618999998,67.95800000000001
2019-10-18 18:00:00,-0.173678948,4217,-732.404123716,128.747,68.46066666666667
2019-10-18 21:00:00,-0.200201231,3604,-721.525236524,134.18335101000002,68.424
2019-10-19 00:00:00,-0.223896626,3087,-691.1688844619999,123.54612439999998,67.85566666666666
2019-10-19 03:00:00,-0.187921678,2856,-536.704312368,81.86611931,68.16233333333334
2019-10-19 06:00:00,-0.188243878,3036,-571.508413608,128.72986974999998,67.98933333333333
2019-10-19 09:00:00,-0.185242948,3262,-604.262496376,70.25,67.78433333333334
2019-10-19 12:00:00,-0.197770323,4274,-845.270360502,164.54760775,68.18666666666667
2019-10-19 15:00:00,-0.155065462,4136,-641.3507508319999,206.308,67.867
2019-10-19 18:00:00,-0.185549164,3603,-668.533637892,196.36448493,67.63533333333332
2019-10-19 21:00:00,-0.200324966,3142,-629.4210431719999,119.42927564,67.45666666666666
2019-10-20 00:00:00,-0.197885884,2855,-564.96419882,175.62754177000002,67.37733333333334
2019-10-20 03:00:00,-0.207750673,2387,-495.900856451,260.02967919,67.36366666666666
2019-10-20 06:00:00,-0.173146397,2840,-491.7357674800001,53.995000000000005,67.43633333333334
2019-10-20 09:00:00,-0.192780548,2967,-571.979885916,46.59388414,67.9
2019-10-20 12:00:00,-0.182441131,3557,-648.9431029670001,203.0695005,68.02166666666666
2019-10-20 15:00:00,-0.128911442,4072,-524.927391824,1055.46882974,68.89733333333334
2019-10-20 18:00:00,-0.194754474,4054,-789.534637596,262.37702426,69.476
2019-10-20 21:00:00,-0.192025545,3098,-594.89513841,169.805,69.44999999999999
2019-10-21 00:00:00,-0.205796495,3048,-627.26771676,147.70464450999998,69.22333333333334
2019-10-21 03:00:00,-0.200949976,2667,-535.933585992,139.597,69.47633333333333
2019-10-21 06:00:00,-0.204648172,3437,-703.375767164,98.58,69.648
2019-10-21 09:00:00,-0.200377093,4081,-817.7389165330001,117.26129334,69.49333333333333
2019-10-21 12:00:00,-0.228439123,4794,-1095.137155662,94.846,69.24166666666666
2019-10-21 15:00:00,-0.203365525,4999,-1016.624259475,1303.95754271,68.64
2019-10-21 18:00:00,-0.146986472,4345,-638.6562208400001,477.05318921,68.63433333333333
2019-10-21 21:00:00,-0.204286547,3540,-723.17437638,366.6208228,68.85933333333332
2019-10-22 00:00:00,-0.167624782,3136,-525.671316352,261.27992547,68.692
2019-10-22 03:00:00,-0.135600928,3058,-414.66763782400005,183.7627536,69.25433333333332
2019-10-22 06:00:00,-0.189854249,3987,-756.948890763,163.64205957,69.25166666666667
2019-10-22 09:00:00,-0.196429999,4045,-794.559345955,133.478,69.258
2019-10-22 12:00:00,-0.141078154,5148,-726.2703367920001,352.1259564,68.81400000000001
2019-10-22 15:00:00,-0.185540011,4819,-894.117313009,675.8858218600001,68.282
2019-10-22 18:00:00,-0.157726832,4423,-697.6257779360001,375.78119576,68.01133333333333
2019-10-22 21:00:00,-0.137043642,3901,-534.607247442,311.59329460000004,67.38433333333334
2019-10-23 00:00:00,-0.159997001,3402,-544.309797402,110.15492576,67.306
2019-10-23 03:00:00,-0.18583441,3145,-584.44921945,1186.38039059,66.801
2019-10-23 06:00:00,-0.191612994,3524,-675.244190856,243.943,66.569
2019-10-23 09:00:00,-0.128587899,4273,-549.456092427,140.4295414,66.87933333333334
2019-10-23 12:00:00,-0.170242402,7727,-1315.463040254,1579.74702415,64.09666666666666
2019-10-23 15:00:00,-0.155496485,7308,-1136.36831238,1529.1401311999998,62.50066666666667
2019-10-23 18:00:00,-0.153041528,5163,-790.153409064,1805.22584338,62.703
2019-10-23 21:00:00,-0.169508684,4484,-760.076939056,418.56576041,62.37166666666667
2019-10-24 00:00:00,-0.16636837,3591,-597.42881667,173.70783863,62.73766666666666
2019-10-24 03:00:00,-0.156647471,3144,-492.499648824,382.28477509,62.16866666666667
2019-10-24 06:00:00,-0.179766888,4056,-729.134497728,629.41542019,61.97366666666667
2019-10-24 09:00:00,-0.148567575,4120,-612.0984090000001,156.71581863,62.12366666666667
2019-10-24 12:00:00,-0.177991091,5251,-934.631218841,406.76036058,62.32633333333333
2019-10-24 15:00:00,-0.12965791,4139,-536.6540894899999,862.3154295900001,62.940666666666665
2019-10-24 18:00:00,-0.18277721,4489,-820.48689569,337.64066986,62.99933333333333
2019-10-24 21:00:00,-0.203504589,3735,-760.089639915,146.07654513,62.927
2019-10-25 00:00:00,-0.219292236,3100,-679.8059316,292.88368921999995,62.72466666666667
2019-10-25 03:00:00,-0.212617517,2886,-613.614154062,48.33887351,62.951
2019-10-25 06:00:00,-0.120062203,3962,-475.686448286,92.17951875,63.04966666666667
2019-10-25 09:00:00,-0.149885741,4152,-622.3255966319999,427.177,63.421
2019-10-25 12:00:00,-0.146703276,5139,-753.9081353639999,407.97138489,64.45800000000001
2019-10-25 15:00:00,-0.101984772,8195,-835.76520654,1698.32001832,66.85233333333333
2019-10-25 18:00:00,-0.139900422,5567,-778.8256492739999,1416.93593887,68.44366666666667
2019-10-25 21:00:00,-0.160847344,3990,-641.78090256,974.70958497,68.63933333333334
2019-10-26 00:00:00,-0.1366696,7759,-1060.4194264,3987.13917362,71.86933333333333
2019-10-26 03:00:00,-0.143351307,4694,-672.891035058,2788.17923895,71.63433333333333
2019-10-26 06:00:00,-0.149041696,4422,-659.062379712,590.902,71.62233333333333
2019-10-26 09:00:00,-0.140663763,4092,-575.596118196,475.84920747,69.06
2019-10-26 12:00:00,-0.148075505,4567,-676.260831335,263.30624563000003,68.98466666666667
2019-10-26 15:00:00,-0.12055188,4591,-553.45368108,204.89536288,68.926
2019-10-26 18:00:00,-0.156034781,3764,-587.3149156840001,427.80973578,69.28833333333334
2019-10-26 21:00:00,-0.185101394,3147,-582.514086918,378.47461028,70.476
2019-10-27 00:00:00,-0.135432704,2814,-381.107629056,317.23582333,71.06066666666668
2019-10-27 03:00:00,-0.181653759,2541,-461.582201619,3842.584,69.68033333333334
2019-10-27 06:00:00,-0.147729884,2936,-433.734939424,126.64030408,69.89133333333334
