time,sentiment_score,Tweet Volume,Weighted Sentiment,Volume BCH,open BCH
2019-01-06 15:00:00,-0.091170636,4706,-429.049013016,11077.87522803,159.10333333333332
2019-01-06 18:00:00,-0.10702288,4477,-479.14143376,8722.41555776,165.73333333333335
2019-01-06 21:00:00,-0.086869896,3789,-329.150035944,5538.84620398,164.76333333333332
2019-01-07 00:00:00,-0.099421644,3822,-379.989523368,3178.96500282,164.44333333333333
2019-01-07 03:00:00,-0.037821428,3101,-117.284248228,3071.4066244600003,164.42
2019-01-07 06:00:00,-0.070956984,3304,-234.441875136,939.64375039,164.99333333333334
2019-01-07 09:00:00,-0.135447336,4287,-580.662729432,4288.03706185,162.51
2019-01-07 12:00:00,-0.106341532,4803,-510.758378196,2081.41203431,161.58666666666667
2019-01-07 15:00:00,-0.088526079,5376,-475.916200704,2855.53340915,161.05666666666664
2019-01-07 18:00:00,-0.059834594,5121,-306.412955874,1614.68216671,160.66333333333333
2019-01-07 21:00:00,-0.026370257,4709,-124.177540213,2984.44253709,159.89
2019-01-08 00:00:00,-0.082874548,3807,-315.50340423600005,2953.88876471,159.70666666666668
2019-01-08 03:00:00,-0.06187703,3241,-200.54345423,1501.54094707,157.52333333333334
2019-01-08 06:00:00,-0.049030822,3730,-182.88496606,959.28884502,157.79
2019-01-08 09:00:00,-0.07659016,4516,-345.88116256,1186.59424301,158.4366666666667
2019-01-08 12:00:00,-0.032075508,5125,-164.38697850000003,3016.28148372,160.75666666666666
2019-01-08 15:00:00,-0.030839172,5442,-167.826774024,6912.890333509999,159.83
2019-01-08 18:00:00,-0.028626371,4714,-134.944712894,1449.0768775800002,159.04999999999998
2019-01-08 21:00:00,-0.000909826,4305,-3.91680093,2828.4240992,159.65666666666667
2019-01-09 00:00:00,-0.047393249,3534,-167.487741966,3201.45362049,159.53666666666666
2019-01-09 03:00:00,-0.061663362,3158,-194.732897196,1241.0508714,159.63333333333333
2019-01-09 06:00:00,-0.053991266,3648,-196.960138368,1359.57075712,159.34
2019-01-09 09:00:00,-0.154111744,3820,-588.70686208,869.87954891,158.92666666666665
2019-01-09 12:00:00,-0.15390698,4822,-742.13945756,2575.5122754800004,158.66666666666666
2019-01-09 15:00:00,-0.065856045,5520,-363.5253684,2057.63552952,156.86333333333334
2019-01-09 18:00:00,-0.096624213,5349,-516.842915337,1149.6530352,157.59
2019-01-09 21:00:00,-0.086545764,4223,-365.482761372,1689.09328021,158.76333333333332
2019-01-10 00:00:00,-0.083349556,3584,-298.724808704,4270.6384011,159.65333333333334
2019-01-10 03:00:00,-0.07673087,3182,-244.15762834000003,4137.55341325,160.60666666666663
2019-01-10 06:00:00,-0.112127305,4274,-479.23210157,20758.13128495,147.9366666666667
2019-01-10 09:00:00,-0.105816969,4154,-439.563689226,11280.711758869998,135.73000000000002
2019-01-10 12:00:00,-0.123245981,5073,-625.226861613,13218.70305272,137.14
2019-01-10 15:00:00,-0.092098975,5940,-547.0679115,19994.79470856,137.3766666666667
2019-01-10 18:00:00,-0.110213186,5158,-568.4796133880001,11471.90956373,132.77666666666667
2019-01-10 21:00:00,-0.088355012,3997,-353.154982964,4558.09772591,133.71
2019-01-11 00:00:00,-0.064001709,3462,-221.573916558,13849.98158895,133.02333333333334
2019-01-11 03:00:00,-0.085752889,3038,-260.517276782,8071.95499622,129.15
2019-01-11 06:00:00,-0.070959831,3801,-269.718317631,4035.38689214,130.81666666666666
2019-01-11 09:00:00,-0.084516959,3965,-335.109742435,3132.0147752000003,129.46333333333334
2019-01-11 12:00:00,-0.126204297,4416,-557.318175552,2727.0679546,128.38666666666668
2019-01-11 15:00:00,-0.108145549,4807,-519.855654043,4398.14823213,129.50333333333333
2019-01-11 18:00:00,-0.134448003,4444,-597.486925332,3086.50526239,130.48333333333332
2019-01-11 21:00:00,-0.152059576,3849,-585.277308024,7317.30846794,129.59
2019-01-12 00:00:00,-0.078833522,3022,-238.234903484,7688.28521195,131.46666666666667
2019-01-12 03:00:00,-0.120778765,2702,-326.34422303,6050.1154606,135.36333333333332
2019-01-12 06:00:00,-0.10902169,2860,-311.8020334,2619.7065902500003,133.81333333333333
2019-01-12 09:00:00,-0.047878277,2672,-127.930756144,1562.76689188,133.43333333333334
2019-01-12 12:00:00,-0.101615182,3729,-378.923013678,3872.55784779,133.35666666666663
2019-01-12 15:00:00,-0.146400488,3990,-584.13794712,2402.22500456,133.96666666666667
2019-01-12 18:00:00,-0.079665888,3515,-280.02559632000003,1366.41060433,133.38
2019-01-12 21:00:00,-0.126237507,3079,-388.685284053,3224.49817046,133.66666666666666
2019-01-13 00:00:00,-0.089534454,2598,-232.610511492,3129.83956119,132.59333333333333
2019-01-13 03:00:00,-0.13709178,2447,-335.46358566,1002.90917603,133.67666666666665
2019-01-13 06:00:00,-0.122025837,2505,-305.674721685,531.7299055899999,132.64
2019-01-13 09:00:00,-0.116000638,2760,-320.16176088000003,584.22094502,132.28
2019-01-13 12:00:00,-0.134317018,3517,-472.392952306,3751.5107053,131.1266666666667
2019-01-13 15:00:00,-0.154337598,4575,-706.09451085,15006.73653954,127.28666666666668
2019-01-13 18:00:00,-0.176548506,3895,-687.65643087,5017.27966452,122.45333333333332
2019-01-13 21:00:00,-0.130874628,3312,-433.456767936,5967.42752014,122.78333333333336
2019-01-14 00:00:00,-0.124799437,2902,-362.167966174,4180.86760876,124.73666666666666
2019-01-14 03:00:00,-0.12435921,2652,-329.80062492,2749.36851194,124.54
2019-01-14 06:00:00,-0.089387882,3383,-302.399204806,2799.7709321800003,125.49
2019-01-14 09:00:00,-0.103713984,4213,-436.947014592,935.9254238,124.23333333333332
2019-01-14 12:00:00,-0.094311048,4720,-445.14814656,992.0761863,123.44333333333331
2019-01-14 15:00:00,-0.121573291,5939,-722.023775249,12017.0324072,128.79999999999998
2019-01-14 18:00:00,-0.070989158,4834,-343.161589772,7652.54398891,133.55666666666664
2019-01-14 21:00:00,-0.104177258,4428,-461.296898424,4521.68768394,132.04666666666665
2019-01-15 00:00:00,-0.159266064,3635,-578.93214264,2334.02675011,132.42999999999998
2019-01-15 03:00:00,-0.117708573,3143,-369.958044939,1769.97921112,131.21
2019-01-15 06:00:00,-0.10602537,3507,-371.83097259,1667.7099830600002,130.83666666666667
2019-01-15 09:00:00,-0.204672027,3959,-810.296554893,2406.00728675,130.26666666666665
2019-01-15 12:00:00,-0.150426576,4449,-669.247836624,2833.955536,130.52666666666667
2019-01-15 15:00:00,-0.157840406,5215,-823.13771729,6866.0056752400005,129.90666666666667
2019-01-15 18:00:00,-0.116391648,4665,-542.96703792,7717.78387765,128.25
2019-01-15 21:00:00,-0.045361175,4892,-221.9068681,3150.5652950900003,125.41666666666669
2019-01-16 00:00:00,-0.082884692,3307,-274.099676444,2162.32368408,126.71333333333332
2019-01-16 03:00:00,-0.107420263,2905,-312.055864015,1119.85252571,126.43666666666668
2019-01-16 06:00:00,-0.109511686,3594,-393.584999484,1205.36562087,126.91
2019-01-16 09:00:00,-0.138429789,4274,-591.648918186,539.6723941600001,128.25666666666666
2019-01-16 12:00:00,-0.100389413,4944,-496.325257872,2878.4356712500003,128.34333333333333
2019-01-16 15:00:00,-0.115393145,5005,-577.542690725,4400.10235656,128.11333333333334
2019-01-16 18:00:00,-0.133809825,4419,-591.305616675,2119.5855504700003,127.95666666666666
2019-01-16 21:00:00,-0.134565996,3832,-515.656896672,2072.37452562,126.99
2019-01-17 00:00:00,-0.156862756,3340,-523.9216050399999,1977.0597955,127.00666666666667
2019-01-17 03:00:00,-0.151892349,2954,-448.689998946,2232.87596405,125.65000000000002
2019-01-17 06:00:00,-0.154213942,3448,-531.729672016,909.29655598,126.26666666666668
2019-01-17 09:00:00,-0.145991361,3793,-553.7452322729999,1648.92746162,126.71333333333332
2019-01-17 12:00:00,-0.191762253,4783,-917.198856099,2934.78255466,128.01333333333332
2019-01-17 15:00:00,-0.139167276,5233,-728.262355308,4965.319502190001,128.54999999999998
2019-01-17 18:00:00,-0.172157871,4667,-803.460783957,2133.64466136,129.01333333333332
2019-01-17 21:00:00,-0.176306834,3889,-685.657277426,2500.2522309,128.67333333333332
2019-01-18 00:00:00,-0.164398218,3439,-565.365471702,1156.52506845,128.98
2019-01-18 03:00:00,-0.094968912,3240,-307.69927488,774.95502239,128.3766666666667
2019-01-18 06:00:00,-0.172488009,3605,-621.819272445,786.65510607,128.17666666666665
2019-01-18 09:00:00,-0.119207587,4060,-483.98280322,3630.91049826,127.72
2019-01-18 12:00:00,-0.138198251,4718,-652.019348218,1438.32591516,127.34666666666668
2019-01-18 15:00:00,-0.07960176,5288,-420.93410688,3059.95657459,127.17
2019-01-18 18:00:00,-0.101023033,4454,-449.956588982,2830.8919114,125.9
2019-01-18 21:00:00,-0.180331941,3792,-683.818720272,1304.65447206,125.93333333333334
2019-01-19 00:00:00,-0.119962277,2946,-353.408868042,856.14789382,126.79666666666668
2019-01-19 03:00:00,-0.110342508,2513,-277.290722604,465.18538164,127.18333333333334
2019-01-19 06:00:00,-0.072680335,2741,-199.216798235,407.91998994,126.39
2019-01-19 09:00:00,-0.083702051,3295,-275.798258045,3259.71066248,127.92
2019-01-19 12:00:00,-0.123429159,3550,-438.17351445,1730.5387014899998,129.69
2019-01-19 15:00:00,-0.103833379,4115,-427.274354585,1485.1658714,129.83
2019-01-19 18:00:00,-0.208866078,3846,-803.298935988,1671.93171014,129.58
2019-01-19 21:00:00,-0.200743504,3365,-675.50189096,972.61667263,129.16
2019-01-20 00:00:00,-0.151538003,2915,-441.733278745,775.04417319,128.89666666666665
2019-01-20 03:00:00,-0.129289172,2540,-328.39449688,949.66611975,128.79333333333332
2019-01-20 06:00:00,-0.103566045,2553,-264.404112885,1127.81008202,128.07333333333332
2019-01-20 09:00:00,-0.116807404,2921,-341.194427084,2771.63519127,128.29333333333332
2019-01-20 12:00:00,-0.181184456,3699,-670.201302744,8223.03243315,122.34333333333332
2019-01-20 15:00:00,-0.178225399,4210,-750.3289297900001,3424.85464602,121.6
2019-01-20 18:00:00,-0.1636393,3750,-613.6473749999999,2112.2916038800004,121.21666666666664
2019-01-20 21:00:00,-0.147533809,3080,-454.40413172,1992.26431076,122.09
2019-01-21 00:00:00,-0.121343666,2949,-357.842471034,2059.9834373500003,122.12
2019-01-21 03:00:00,-0.110884661,2799,-310.366166139,2151.08700667,121.78666666666668
2019-01-21 06:00:00,-0.165043842,3284,-542.003977128,604.35268791,121.25666666666666
2019-01-21 09:00:00,-0.203183583,3624,-736.337304792,1101.7727013600002,121.24666666666668
2019-01-21 12:00:00,-0.17003426,4170,-709.0428641999999,902.66711735,122.54666666666668
2019-01-21 15:00:00,-0.12181093,4808,-585.6669514399999,1164.22697047,121.85333333333334
2019-01-21 18:00:00,-0.156930221,4250,-666.9534392500001,989.39946204,121.89666666666666
2019-01-21 21:00:00,-0.148444525,3774,-560.22963735,2349.5946179,121.44333333333331
2019-01-22 00:00:00,-0.185440802,3331,-617.703311462,1755.3359433199998,121.53
2019-01-22 03:00:00,-0.214743742,2989,-641.8690448379999,973.29491814,121.49666666666668
2019-01-22 06:00:00,-0.171983619,3282,-564.450237558,1677.45928757,120.66333333333334
2019-01-22 09:00:00,-0.140099841,3963,-555.215669883,6896.57316588,120.45
2019-01-22 12:00:00,-0.164810442,5105,-841.35730641,4335.84262485,121.28333333333336
2019-01-22 15:00:00,-0.153203022,5033,-771.070809726,11008.3151584,123.97666666666667
2019-01-22 18:00:00,-0.071764636,4585,-329.04085606,8523.68856618,128.84333333333333
2019-01-22 21:00:00,-0.157546999,3824,-602.459724176,4778.61340393,127.48666666666668
2019-01-23 00:00:00,-0.13611185,3040,-413.780024,6399.74267279,127.58
2019-01-23 03:00:00,-0.183636641,2706,-496.920750546,3822.62267278,130.18666666666667
2019-01-23 06:00:00,-0.170438205,3405,-580.3420880250001,2257.38410631,129.33333333333334
2019-01-23 09:00:00,-0.20858965,3937,-821.2174520499999,986.06249179,128.80666666666664
2019-01-23 12:00:00,-0.167368505,4766,-797.67829483,4426.003499840001,129.94333333333333
2019-01-23 15:00:00,-0.152299325,5422,-825.7669401500001,9007.83629712,130.48666666666665
2019-01-23 18:00:00,-0.144044943,5131,-739.094602533,7715.34947346,132.57333333333335
2019-01-23 21:00:00,-0.115631752,4454,-515.023823408,2754.6415542,130.78666666666666
2019-01-24 00:00:00,0.011363636,32,0.363636352,4010.29185907,130.65666666666667
2019-01-24 03:00:00,0.0,9,0.0,5114.13486439,128.21666666666667
2019-01-24 06:00:00,-0.039590655,627,-24.823340685,1363.07940276,127.33
2019-01-24 09:00:00,-0.156149051,3817,-596.020927667,2319.25904535,127.65666666666668
2019-01-24 12:00:00,-0.145576545,4809,-700.077604905,1116.35734848,128.19000000000003
2019-01-24 15:00:00,-0.109895697,4993,-548.709215121,749.73960352,127.83
2019-01-24 18:00:00,-0.151924515,4715,-716.3240882250001,1591.26767394,127.84
2019-01-24 21:00:00,-0.124097868,4114,-510.538628952,1207.81582103,128.42333333333332
2019-01-25 00:00:00,-0.086026225,3207,-275.886103575,955.27215406,128.20666666666668
2019-01-25 03:00:00,-0.187850292,2784,-522.975212928,967.70356296,127.75666666666666
2019-01-25 06:00:00,-0.128104026,3340,-427.86744684,2884.02213148,126.86666666666667
2019-01-25 09:00:00,-0.141624119,3924,-555.733042956,2585.19783154,125.30333333333334
2019-01-25 12:00:00,-0.19913775,4304,-857.088876,1253.05196544,125.98666666666666
2019-01-25 15:00:00,-0.103720091,4754,-493.085312614,1427.25158492,126.45333333333332
2019-01-25 18:00:00,-0.189467292,4487,-850.1397392040001,869.9090487499999,125.83666666666666
2019-01-25 21:00:00,-0.168223379,3628,-610.314419012,699.41291977,126.10666666666668
2019-01-26 00:00:00,-0.118459491,2882,-341.400253062,1183.23268694,126.27
2019-01-26 03:00:00,-0.085676265,2404,-205.96574106,419.15120508,126.45333333333332
2019-01-26 06:00:00,-0.129621512,2968,-384.716647616,2269.03982372,127.03333333333336
2019-01-26 09:00:00,-0.149402817,2980,-445.22039466,1225.72719112,127.34333333333332
2019-01-26 12:00:00,-0.182442499,3480,-634.8998965200001,686.0278689500001,126.81
2019-01-26 15:00:00,-0.13310494,4169,-554.91449486,1719.3314540499998,125.91666666666669
2019-01-26 18:00:00,-0.155881611,3849,-599.988320739,1391.11496759,125.63666666666666
2019-01-26 21:00:00,-0.127497009,3054,-389.375865486,714.1244480800001,125.37333333333332
2019-01-27 00:00:00,-0.144285634,2653,-382.789787002,1434.90516513,125.30666666666669
2019-01-27 03:00:00,-0.115767488,2216,-256.540753408,1871.11375715,124.76666666666668
2019-01-27 06:00:00,-0.101710905,2536,-257.93885508,708.09045609,123.26333333333334
2019-01-27 09:00:00,-0.096180133,2888,-277.768224104,2165.82147393,121.94333333333334
2019-01-27 12:00:00,-0.097778184,3424,-334.792502016,3811.31454967,121.41333333333334
2019-01-27 15:00:00,-0.080669211,3773,-304.364933103,2652.17670908,121.66
2019-01-27 18:00:00,-0.116604757,3438,-400.887154566,927.77885259,122.16666666666669
2019-01-27 21:00:00,-0.104467587,2972,-310.477668564,1525.05127169,121.75666666666666
2019-01-28 00:00:00,-0.103408991,2650,-274.03382615000004,6355.284197450001,119.64666666666666
2019-01-28 03:00:00,-0.116469765,2850,-331.93883025,13244.793015440002,114.98333333333332
2019-01-28 06:00:00,-0.112176831,3390,-380.27945709,11967.59701511,110.88666666666666
2019-01-28 09:00:00,-0.13225667,3823,-505.61724941,3461.57505874,110.58
2019-01-28 12:00:00,-0.100489906,4812,-483.557427672,4699.37809677,110.53666666666668
2019-01-28 15:00:00,-0.156004268,5239,-817.3063600520001,15178.675020399998,108.73666666666666
2019-01-28 18:00:00,-0.112204587,5075,-569.4382790249999,4193.163078420001,109.18333333333334
2019-01-28 21:00:00,-0.118643959,4017,-476.592783303,3797.23572958,109.40333333333336
2019-01-29 00:00:00,-0.062775898,3494,-219.338987612,2575.25622142,110.24333333333333
2019-01-29 03:00:00,-0.08337723,2847,-237.37497381,3254.12274257,108.88
2019-01-29 06:00:00,-0.137616429,3618,-497.8962401220001,4750.3225440900005,106.96333333333332
2019-01-29 09:00:00,-0.127639076,3998,-510.301025848,2894.74890229,109.13333333333333
2019-01-29 12:00:00,-0.106733622,4704,-502.074957888,4558.58988009,109.71666666666664
2019-01-29 15:00:00,-0.14209037,5453,-774.81878761,3943.55089738,110.74333333333334
2019-01-29 18:00:00,-0.123440018,4749,-586.216645482,1310.43051341,109.77333333333333
2019-01-29 21:00:00,-0.132173701,4256,-562.531271456,2159.04247266,109.70333333333332
2019-01-30 00:00:00,-0.124145442,3454,-428.798356668,2054.6724852,108.51333333333334
2019-01-30 03:00:00,-0.123637262,3054,-377.588198148,3044.55341488,109.73000000000002
2019-01-30 06:00:00,-0.125140942,3751,-469.403673442,2084.19992881,109.81333333333332
2019-01-30 09:00:00,-0.119191604,4015,-478.55429006,1313.5986948,110.06
2019-01-30 12:00:00,-0.120287771,4730,-568.96115683,13864.22786894,113.89
2019-01-30 15:00:00,-0.168298532,5662,-952.906288184,4474.262950570001,116.84
2019-01-30 18:00:00,-0.149212837,4675,-697.5700129749999,3164.08078071,116.57333333333332
2019-01-30 21:00:00,-0.146804669,3887,-570.629748403,4293.01163523,116.21333333333332
2019-01-31 00:00:00,-0.110670526,3560,-393.98707256,5630.6232064,118.08333333333331
2019-01-31 03:00:00,-0.13272535,3036,-402.9541626,1417.89891974,118.28333333333336
2019-01-31 06:00:00,-0.127255866,3733,-475.046147778,5490.92659648,117.13666666666666
2019-01-31 09:00:00,-0.111899559,4292,-480.272907228,2584.25789495,113.26333333333334
2019-01-31 12:00:00,-0.06469051,4966,-321.25307266000004,2437.2806139100003,113.57
2019-01-31 15:00:00,-0.094679729,5621,-532.194756709,1955.86562913,112.83333333333331
2019-01-31 18:00:00,-0.08697628,5181,-450.62410668,2948.40719863,113.07666666666668
2019-01-31 21:00:00,-0.129421054,4318,-558.840111172,3086.64659325,113.8
2019-02-01 00:00:00,-0.166609287,3363,-560.307032181,5600.04688179,112.36333333333334
2019-02-01 03:00:00,-0.140731251,2843,-400.098946593,2434.07631445,110.82333333333332
2019-02-01 06:00:00,-0.171624838,3448,-591.762441424,2309.84423564,110.87333333333332
2019-02-01 09:00:00,-0.222672112,4036,-898.704644032,4158.5853863,111.79666666666668
2019-02-01 12:00:00,-0.151736493,4901,-743.660552193,3602.56619224,115.12333333333332
2019-02-01 15:00:00,-0.132888923,5022,-667.3681713059999,2890.24305653,114.68333333333334
2019-02-01 18:00:00,-0.113260743,4648,-526.435933464,6328.11729865,115.16
2019-02-01 21:00:00,-0.190406702,3795,-722.5934340900001,1763.6591957300002,114.97666666666667
2019-02-02 00:00:00,-0.153435345,3023,-463.835047935,1996.87182941,114.45666666666666
2019-02-02 03:00:00,-0.13854419,2532,-350.79388908000004,3461.56065341,115.85666666666668
2019-02-02 06:00:00,-0.13117506,2549,-334.36522794,790.52493638,115.73333333333332
2019-02-02 09:00:00,-0.137097114,2710,-371.53317894,5050.33633878,118.34333333333336
2019-02-02 12:00:00,-0.122393691,3351,-410.141258541,2168.15813721,118.37666666666668
2019-02-02 15:00:00,-0.162000543,3943,-638.768141049,1634.0730800099998,118.37666666666668
2019-02-02 18:00:00,-0.159970665,3685,-589.491900525,1322.71273196,118.1
2019-02-02 21:00:00,-0.168042336,3185,-535.21484016,5418.75843749,117.44
2019-02-03 00:00:00,-0.138875301,2546,-353.576516346,3731.47613804,119.49666666666668
2019-02-03 03:00:00,-0.141205812,2235,-315.59498982,1609.12188181,119.01
2019-02-03 06:00:00,-0.081474997,2544,-207.272392368,2238.05746329,119.16666666666669
2019-02-03 09:00:00,-0.069497321,2619,-182.013483699,1623.10385499,118.39333333333332
2019-02-03 12:00:00,-0.116735792,3143,-366.900594256,1051.80371104,117.49
2019-02-03 15:00:00,-0.159108184,3664,-582.9723861760001,1877.82348625,116.99666666666668
2019-02-03 18:00:00,-0.187236777,3521,-659.260691817,3167.10399144,116.73333333333332
2019-02-03 21:00:00,-0.118221499,3219,-380.555005281,3189.00571961,116.09333333333332
2019-02-04 00:00:00,-0.091120467,2612,-238.006659804,642.0369105,117.08333333333331
2019-02-04 03:00:00,-0.092438523,2570,-237.56700411,1249.1975356100002,117.08
2019-02-04 06:00:00,-0.158305524,3064,-485.048125536,1518.55644093,117.09
2019-02-04 09:00:00,-0.132722607,3611,-479.261333877,804.8675044500001,117.60333333333334
2019-02-04 12:00:00,-0.183158231,4211,-771.279310741,1052.1909194,116.96333333333332
2019-02-04 15:00:00,-0.147213325,4870,-716.92889275,2048.70047094,117.42333333333332
2019-02-04 18:00:00,-0.150944358,4836,-729.966915288,946.6984806,117.12666666666668
2019-02-04 21:00:00,-0.205112286,4697,-963.412407342,2204.72977872,117.21
2019-02-05 00:00:00,-0.167694209,3433,-575.6942194970001,1935.9164359,117.27
2019-02-05 03:00:00,-0.178407477,3005,-536.114468385,1609.16967914,117.47
2019-02-05 06:00:00,-0.149627165,3446,-515.6152105900001,600.18895543,117.32666666666668
2019-02-05 09:00:00,-0.23465074,4076,-956.43641624,273.55595833,117.35666666666668
2019-02-05 12:00:00,-0.20515938,4943,-1014.10281534,1629.11173779,117.08333333333331
2019-02-05 15:00:00,-0.1551713,5414,-840.0974182000001,1633.8616957099998,116.0
2019-02-05 18:00:00,-0.135845097,5027,-682.893302619,1514.12006286,115.96333333333332
2019-02-05 21:00:00,-0.121856351,4856,-591.734440456,1280.04772706,116.06666666666666
2019-02-06 00:00:00,-0.109706144,3872,-424.782189568,13851.83889799,113.88
2019-02-06 03:00:00,-0.174834455,3272,-572.05833676,2713.7175225,111.29666666666668
2019-02-06 06:00:00,-0.162101972,3903,-632.683996716,1257.59796427,111.88
2019-02-06 09:00:00,-0.176573186,4331,-764.7384685659999,581.62848492,111.77
2019-02-06 12:00:00,-0.194464257,5902,-1147.728044814,1614.06494281,111.74333333333334
2019-02-06 15:00:00,-0.181163651,6032,-1092.7791428320002,22281.22992729,114.21
2019-02-06 18:00:00,-0.194013887,5089,-987.336670943,2006.09675382,114.84666666666668
2019-02-06 21:00:00,-0.171676039,4443,-762.756641277,1705.26501486,114.43
2019-02-07 00:00:00,-0.240147725,3527,-847.001026075,2803.64203327,113.83333333333331
2019-02-07 03:00:00,-0.141833793,2886,-409.33232659800007,1110.62961271,115.00333333333332
2019-02-07 06:00:00,-0.204187099,3744,-764.476498656,716.12417727,115.06
2019-02-07 09:00:00,-0.187220783,3872,-724.9188717760001,789.47840342,115.32666666666668
2019-02-07 12:00:00,-0.201017316,4692,-943.173246672,1560.7843341300002,114.56666666666666
2019-02-07 15:00:00,-0.092006393,5726,-526.8286063180001,2119.02415269,114.22333333333334
2019-02-07 18:00:00,-0.18718304,4957,-927.86632928,1322.19508319,113.58333333333331
2019-02-07 21:00:00,-0.140842921,4106,-578.301033626,1786.54703009,113.31333333333332
2019-02-08 00:00:00,-0.195548907,3398,-664.4751859859999,2426.22725327,113.90333333333332
2019-02-08 03:00:00,-0.165395144,3150,-520.9947036,665.72533505,113.59666666666668
2019-02-08 06:00:00,-0.135605661,3701,-501.876551361,2069.36704766,113.88333333333333
2019-02-08 09:00:00,-0.117216231,4128,-483.868601568,4528.80840411,115.83333333333331
2019-02-08 12:00:00,-0.166061513,5065,-841.1015633449999,3283.20246603,117.28333333333336
2019-02-08 15:00:00,-0.131589476,7128,-937.969784928,31913.5866632,121.76
2019-02-08 18:00:00,-0.151492588,5933,-898.8055246040001,17981.71281235,127.67333333333332
2019-02-08 21:00:00,-0.164861815,4270,-703.95995005,11855.31984438,126.88333333333333
2019-02-09 00:00:00,-0.131226756,3394,-445.383609864,3526.27284332,127.14
