time,sentiment_score,Tweet Volume,Weighted Sentiment,Volume OMG,open OMG
2020-05-23 06:00:00,-0.034682081,63,-2.184971103,1406787.5,1.9282
2020-05-23 09:00:00,0.011387164,104,1.184265056,856728.0,1.9028666666666665
2020-05-23 12:00:00,-0.048417132,132,-6.391061424,924188.2,1.9507
2020-05-23 15:00:00,-0.042134831,171,-7.205056100999999,1599101.9,1.9217333333333333
2020-05-23 18:00:00,-0.0375,162,-6.075,913151.0,1.886966666666667
2020-05-23 21:00:00,-0.057416017,567,-32.554881639,749088.2,1.9018666666666668
2020-05-24 00:00:00,-0.072510823,89,-6.453463247,868379.3,1.8887333333333332
2020-05-24 03:00:00,0.032485876,85,2.76129946,1259971.2,1.8495
2020-05-24 06:00:00,-0.074351297,79,-5.873752463,1415984.7999999998,1.7626666666666668
2020-05-24 09:00:00,-0.049242424,123,-6.056818152,573240.8,1.7512
2020-05-24 12:00:00,0.006493506,166,1.077921996,965310.0,1.7229333333333334
2020-05-24 15:00:00,0.001694915,177,0.299999955,950719.0,1.7048666666666668
2020-05-24 18:00:00,-0.080524345,162,-13.04494389,2600321.8,1.6445666666666667
2020-05-24 21:00:00,-0.091510112,257,-23.518098784000003,1489199.0,1.6076333333333332
2020-05-25 00:00:00,-0.002008032,88,-0.176706816,1175785.3,1.5544666666666669
2020-05-25 03:00:00,-0.045498084,100,-4.5498084,1973743.2,1.5894
2020-05-25 06:00:00,0.011976048,41,0.4910179679999999,2542320.0,1.7284666666666666
2020-05-25 09:00:00,-0.016377649,78,-1.277456622,482957.4,1.6434333333333333
2020-05-25 12:00:00,0.001937984,163,0.315891392,1425521.1,1.6708333333333332
2020-05-25 15:00:00,-0.065648148,250,-16.412037,1074340.1,1.7074
2020-05-25 18:00:00,0.018783069,242,4.545502698,1821616.9,1.7314666666666667
2020-05-25 21:00:00,-0.109909626,1550,-170.3599203,569076.5,1.736
2020-05-26 00:00:00,-0.045808967,108,-4.947368436,938120.0,1.7341666666666669
2020-05-26 03:00:00,-0.031468531,69,-2.171328639,637164.2,1.7384333333333333
2020-05-26 06:00:00,0.0,52,0.0,639022.7999999999,1.7066
2020-05-26 09:00:00,-0.062893082,69,-4.339622658000001,311295.80000000005,1.6764
2020-05-26 12:00:00,-0.020670391,185,-3.824022335,838038.4,1.6464
2020-05-26 15:00:00,-0.088454376,165,-14.59497204,572320.6,1.6279666666666666
2020-05-26 18:00:00,-0.118539326,193,-22.878089918,744072.9,1.6403333333333332
2020-05-26 21:00:00,-0.134106114,808,-108.357740112,357137.7,1.6436666666666666
2020-05-27 00:00:00,-0.06835206,121,-8.270599260000001,345338.6,1.6442666666666668
2020-05-27 03:00:00,-0.081372549,82,-6.672549018,301016.0,1.6337666666666666
2020-05-27 06:00:00,-0.01910828,56,-1.07006368,244832.8,1.6304666666666667
2020-05-27 09:00:00,0.001926782,68,0.131021176,345140.0,1.648266666666667
2020-05-27 12:00:00,-0.040277778,218,-8.780555604,378713.0,1.6626666666666667
2020-05-27 15:00:00,0.05276455,215,11.34437825,893576.5,1.6759333333333333
2020-05-27 18:00:00,-0.004708098,225,-1.05932205,347062.7,1.6516
2020-05-27 21:00:00,0.052139714,682,35.559284948,330499.4,1.6462666666666668
2020-05-28 00:00:00,0.045588235,131,5.972058785,215081.0,1.6475
2020-05-28 03:00:00,-0.020958084,69,-1.446107796,527427.8,1.6338333333333337
2020-05-28 06:00:00,-0.038095238,52,-1.980952376,269931.69999999995,1.614766666666667
2020-05-28 09:00:00,-0.048560667,110,-5.3416733700000005,158071.1,1.5980333333333334
2020-05-28 12:00:00,0.036203704,252,9.123333408,494311.2,1.6323
2020-05-28 15:00:00,0.067261905,271,18.227976255,345319.5,1.6338
2020-05-28 18:00:00,-0.023929237,258,-6.173743146,320776.3,1.6393000000000002
2020-05-28 21:00:00,-0.067831846,480,-32.55928608,413732.1,1.6221
2020-05-29 00:00:00,0.004708098,125,0.58851225,383434.6,1.6138666666666666
2020-05-29 03:00:00,-0.046184739,81,-3.740963859,388074.4,1.5996
2020-05-29 06:00:00,-0.133136095,123,-16.375739685000003,226956.2,1.6226333333333331
2020-05-29 09:00:00,-0.142045455,139,-19.744318245,112327.1,1.6122333333333334
2020-05-29 12:00:00,-0.025561798,242,-6.185955116,568147.1000000001,1.6285333333333334
2020-05-29 15:00:00,0.020509259,312,6.398888808,317622.30000000005,1.6083666666666667
2020-05-29 18:00:00,-0.020136054,259,-5.215237986,184450.7,1.6125666666666667
2020-05-29 21:00:00,-0.084633085,288,-24.37432848,410956.1,1.6074
2020-05-30 00:00:00,-0.032670455,134,-4.37784097,226520.8,1.5971
2020-05-30 03:00:00,0.037373737,88,3.288888856,477843.9,1.582366666666667
2020-05-30 06:00:00,0.032208589,70,2.25460123,331390.8,1.5690000000000002
2020-05-30 09:00:00,-0.033742331,57,-1.923312867,340172.9,1.5610333333333333
2020-05-30 12:00:00,-0.043071161,131,-5.642322091,508947.2,1.5535666666666663
2020-05-30 15:00:00,-0.017708333,149,-2.638541617,533613.5,1.5591
2020-05-30 18:00:00,-0.033333333,195,-6.499999935,252430.1,1.5505666666666666
2020-05-30 21:00:00,-0.109071414,421,-45.919065294,708677.3,1.5563333333333336
2020-05-31 00:00:00,-0.029943503,131,-3.922598893,368074.9,1.5722333333333331
2020-05-31 03:00:00,-0.016949153,204,-3.457627212,215968.6,1.5608333333333333
2020-05-31 06:00:00,-0.034644195,90,-3.1179775500000004,148979.7,1.5445
2020-05-31 09:00:00,-0.059108527,62,-3.664728674,669762.7000000001,1.5098333333333331
2020-05-31 12:00:00,-0.023158915,167,-3.867538805,588213.6,1.4881666666666664
2020-05-31 15:00:00,0.034369115,186,6.39265539,351469.2,1.4764
2020-05-31 18:00:00,-0.088796296,208,-18.469629568,129990.1,1.4797
2020-05-31 21:00:00,-0.084025469,342,-28.736710398000003,694552.2999999999,1.5009000000000003
2020-06-01 00:00:00,-0.037609238,165,-6.205524270000001,276137.4,1.4995666666666665
2020-06-01 03:00:00,-0.017041199,164,-2.794756636,335152.69999999995,1.5113
2020-06-01 06:00:00,-0.037572254,80,-3.00578032,2129928.5,1.5755333333333337
2020-06-01 09:00:00,-0.11047619,151,-16.68190469,1108685.1,1.6596666666666664
2020-06-01 12:00:00,-0.113208355,212,-24.00017126,1793351.6,1.6733
2020-06-01 15:00:00,-0.100092593,260,-26.02407418,1476538.2,1.7374666666666665
2020-06-01 18:00:00,-0.002367424,194,-0.459280256,1155567.7,1.7303333333333333
2020-06-01 21:00:00,0.023015539,367,8.446702813,1088705.2,1.7537666666666667
2020-06-02 00:00:00,-0.051759259,293,-15.165462887,821347.3,1.733866666666667
2020-06-02 03:00:00,-0.093981481,199,-18.702314719,438152.4,1.7572
2020-06-02 06:00:00,-0.094412331,118,-11.140655058,290693.7,1.7208666666666668
2020-06-02 09:00:00,-0.055076628,109,-6.003352452000001,376870.4,1.7150999999999998
2020-06-02 12:00:00,0.028875661,280,8.08518508,595416.0,1.7389666666666663
2020-06-02 15:00:00,-0.076335979,337,-25.725224923,946721.2,1.651233333333333
2020-06-02 18:00:00,-0.103351955,201,-20.773742955,424942.6,1.7023
2020-06-02 21:00:00,-0.110438842,406,-44.838169852,185928.0,1.7131333333333334
2020-06-03 00:00:00,-0.14840824,225,-33.391854,657587.9999999999,1.7388666666666666
2020-06-03 03:00:00,0.001453488,123,0.178779024,116038.0,1.7278666666666664
2020-06-03 06:00:00,-0.055876686,66,-3.687861276,107394.7,1.7203333333333333
2020-06-03 09:00:00,-0.058380414,72,-4.203389808,73762.0,1.7241
2020-06-03 12:00:00,0.044141252,203,8.960674156,192848.7,1.7191666666666665
2020-06-03 15:00:00,0.026070763,229,5.9702047270000005,205827.0,1.7177333333333331
2020-06-03 18:00:00,-0.076388889,186,-14.208333354,190438.5,1.7129666666666663
2020-06-03 21:00:00,-0.04582177,1212,-55.53598524,98252.5,1.7125333333333332
2020-06-04 00:00:00,-0.007842346,174,-1.364568204,216698.2,1.7128666666666668
2020-06-04 03:00:00,0.005178908,128,0.662900224,210527.1,1.7143
2020-06-04 06:00:00,-2.71e-18,65,-1.7615e-16,49847.4,1.7162666666666666
2020-06-04 09:00:00,-0.065642458,96,-6.301675968,255965.7,1.6908
2020-06-04 12:00:00,-0.008908046,185,-1.6479885099999998,203666.0,1.7115
2020-06-04 15:00:00,-0.032903595,323,-10.627861185,286248.9,1.7030333333333332
2020-06-04 18:00:00,-0.060740741,286,-17.371851926,101655.8,1.6952333333333334
2020-06-04 21:00:00,-0.040625482,700,-28.4378374,54375.1,1.6892333333333334
2020-06-05 00:00:00,-0.001388889,165,-0.2291666849999999,102491.3,1.6931
2020-06-05 03:00:00,-0.037547893,139,-5.219157127,58693.7,1.6852333333333334
2020-06-05 06:00:00,-0.034764826,88,-3.059304688,89294.59999999999,1.6846
2020-06-05 09:00:00,-0.077142857,61,-4.705714276999999,91991.0,1.6858333333333333
2020-06-05 12:00:00,-0.104748603,228,-23.882681484,231887.0,1.6648666666666667
2020-06-05 15:00:00,-0.112756052,244,-27.512476688,251644.0,1.6582666666666668
2020-06-05 18:00:00,-0.019845857,241,-4.782851537,176653.3,1.6698000000000002
2020-06-05 21:00:00,-0.065723742,445,-29.24706519,91784.2,1.6603
2020-06-06 00:00:00,-0.009965222,199,-1.983079178,200787.7,1.6403666666666668
2020-06-06 03:00:00,-0.01996008,69,-1.37724552,121815.3,1.6364666666666663
2020-06-06 06:00:00,-0.028599606,52,-1.487179512,45625.3,1.6478000000000002
2020-06-06 09:00:00,-0.03190184,69,-2.20122696,49405.40000000001,1.6597
2020-06-06 12:00:00,0.053072626,136,7.217877135999999,523723.1,1.6665333333333334
2020-06-06 15:00:00,-0.028145783,250,-7.03644575,534878.5,1.7138666666666664
2020-06-06 18:00:00,0.015355805,186,2.85617973,189626.9,1.7182666666666666
2020-06-06 21:00:00,-0.174787464,1417,-247.673836488,81626.3,1.7224666666666668
2020-06-07 00:00:00,-0.086982249,120,-10.43786988,116659.7,1.7194666666666667
2020-06-07 03:00:00,-0.043478261,66,-2.869565226,69444.1,1.7190666666666663
2020-06-07 06:00:00,0.012670565,44,0.55750486,122097.1,1.7280333333333333
2020-06-07 09:00:00,0.004273504,55,0.23504272,122512.8,1.7139
2020-06-07 12:00:00,-0.12394636,174,-21.56666664,262097.5,1.6880666666666666
2020-06-07 15:00:00,-0.107619048,143,-15.389523864,146189.6,1.6745666666666663
2020-06-07 18:00:00,0.019662921,209,4.109550489,201231.2,1.6921333333333333
2020-06-07 21:00:00,-0.088031699,307,-27.025731593000003,137396.3,1.7021666666666668
2020-06-08 00:00:00,0.023879142,137,3.271442454,89183.8,1.6985333333333337
2020-06-08 03:00:00,-0.066468254,72,-4.785714288,44502.600000000006,1.6927333333333332
2020-06-08 06:00:00,-0.039007092,42,-1.638297864,76681.3,1.6865666666666668
2020-06-08 09:00:00,-0.050898204,76,-3.868263504,41622.2,1.6861666666666666
2020-06-08 12:00:00,0.062026515,144,8.931818159999999,115489.9,1.6759666666666668
2020-06-08 15:00:00,-0.053817505,226,-12.16275613,187349.6,1.6772666666666665
2020-06-08 18:00:00,0.00744879,180,1.3407822,136711.3,1.6773333333333331
2020-06-08 21:00:00,-0.042192001,238,-10.041696238,304386.8,1.6839000000000002
2020-06-09 00:00:00,0.007225434,130,0.93930642,192287.6,1.6834666666666669
2020-06-09 03:00:00,0.027131783,107,2.903100781,335232.4,1.6736000000000002
2020-06-09 06:00:00,-0.039156627,52,-2.036144604,158239.1,1.6667333333333332
2020-06-09 09:00:00,0.031609195,66,2.08620687,103997.7,1.6652333333333331
2020-06-09 12:00:00,-0.072504708,148,-10.730696784,160379.0,1.6701
2020-06-09 15:00:00,-0.025462963,223,-5.678240749,405780.9,1.657
2020-06-09 18:00:00,-0.079096045,251,-19.853107295,150935.9,1.6443333333333332
2020-06-09 21:00:00,-0.032957515,334,-11.00781001,206202.8,1.6443
2020-06-10 00:00:00,-0.03417603,174,-5.94662922,168555.69999999998,1.6501
2020-06-10 03:00:00,-0.0826742,114,-9.4248588,50353.2,1.6536333333333333
2020-06-10 06:00:00,-0.032544379,59,-1.920118361,39228.7,1.6546666666666667
2020-06-10 09:00:00,-0.053493014,101,-5.402794414,176352.8,1.6456999999999995
2020-06-10 12:00:00,-0.122237828,230,-28.11470044,482573.1,1.6455666666666666
2020-06-10 15:00:00,-0.075653583,298,-22.544767734,609252.0,1.6340666666666668
2020-06-10 18:00:00,-0.007838416,350,-2.7434456000000003,624339.6,1.644966666666667
2020-06-10 21:00:00,-0.010179915,297,-3.023434755,161862.19999999998,1.6532
2020-06-11 00:00:00,0.029190751,180,5.25433518,215138.9,1.6487333333333334
2020-06-11 03:00:00,-0.034285714,126,-4.319999964,98368.0,1.6365666666666667
2020-06-11 06:00:00,0.013131313,70,0.91919191,169198.3,1.6334
2020-06-11 09:00:00,-0.010658915,96,-1.02325584,82603.4,1.6266666666666667
2020-06-11 12:00:00,-0.070809793,159,-11.258757087,250613.8,1.6148333333333331
2020-06-11 15:00:00,-0.035507091,313,-11.113719483,1020900.7,1.5531333333333333
2020-06-11 18:00:00,-0.090190476,211,-19.030190436,459159.9,1.5372666666666668
2020-06-11 21:00:00,0.042790262,270,11.55337074,186405.4,1.5136666666666667
2020-06-12 00:00:00,-0.096190476,101,-9.715238076,277250.0,1.5227666666666666
2020-06-12 03:00:00,-0.012596899,55,-0.692829445,77364.7,1.5477666666666667
2020-06-12 06:00:00,-0.020467836,36,-0.736842096,105045.6,1.5503333333333331
2020-06-12 09:00:00,-0.035955056,146,-5.249438176,106168.7,1.5501333333333334
2020-06-12 12:00:00,-0.136363636,168,-22.909090848,220173.9,1.5686
2020-06-12 15:00:00,-0.064074074,293,-18.773703682,125688.2,1.5361666666666665
2020-06-12 18:00:00,-0.131032638,267,-34.985714346,119443.4,1.548366666666667
2020-06-12 21:00:00,-0.002177877,1928,-4.198946856,54452.7,1.5620333333333336
2020-06-13 00:00:00,0.015809524,132,2.086857168,218125.3,1.5590333333333335
2020-06-13 03:00:00,-0.016007533,61,-0.976459513,242863.8,1.5981666666666663
2020-06-13 06:00:00,0.027027027,46,1.243243242,56932.1,1.5770666666666668
2020-06-13 09:00:00,-0.030346821,62,-1.881502902,69624.1,1.597133333333333
2020-06-13 12:00:00,-0.069033531,116,-8.007889596,697106.1000000001,1.6275666666666666
2020-06-13 15:00:00,-0.031045491,215,-6.674780565000001,724961.8,1.6380333333333337
2020-06-13 18:00:00,0.036778399,191,7.0246742090000005,276933.2,1.639133333333333
2020-06-13 21:00:00,-0.024581969,672,-16.519083167999998,203611.8,1.6255333333333333
2020-06-14 00:00:00,-0.047752809,131,-6.255617979,129592.0,1.610566666666667
2020-06-14 03:00:00,-0.062222222,44,-2.737777768,86130.0,1.592
2020-06-14 06:00:00,0.025252525,42,1.06060605,172477.3,1.5773333333333337
2020-06-14 09:00:00,-0.025100402,94,-2.359437788,42911.0,1.5728666666666669
2020-06-14 12:00:00,-0.126937984,131,-16.628875904,223777.1,1.5637333333333334
2020-06-14 15:00:00,0.002314815,187,0.432870405,228994.1,1.5492
2020-06-14 18:00:00,-0.017514124,159,-2.784745716,86222.6,1.5801666666666667
2020-06-14 21:00:00,-0.082279366,747,-61.462686402,176873.3,1.5705666666666664
2020-06-15 00:00:00,-0.011931818,186,-2.219318148,105620.6,1.5531333333333333
2020-06-15 03:00:00,-0.069105691,110,-7.601626009999999,301639.5,1.513966666666667
2020-06-15 06:00:00,-0.046783626,54,-2.526315804,303104.69999999995,1.4662
2020-06-15 09:00:00,-0.098654244,116,-11.443892304,38516.4,1.4855333333333334
2020-06-15 12:00:00,-0.067708333,226,-15.302083258,120051.7,1.4817
2020-06-15 15:00:00,-0.005,287,-1.435,141491.19999999998,1.5015333333333334
2020-06-15 18:00:00,0.067970205,323,21.954376215000003,209494.2,1.494
2020-06-15 21:00:00,-0.063471916,507,-32.180261412,94403.9,1.5129
2020-06-16 00:00:00,0.002477291,155,0.383980105,118269.0,1.5019333333333331
2020-06-16 03:00:00,-0.02394636,93,-2.22701148,177408.7,1.5264666666666666
2020-06-16 06:00:00,-0.048467433,62,-3.004980846,45944.7,1.5270333333333337
2020-06-16 09:00:00,-0.038825758,101,-3.921401558,44500.9,1.5258666666666667
2020-06-16 12:00:00,-0.011545624,268,-3.094227232,102097.4,1.5292
2020-06-16 15:00:00,-0.082029795,333,-27.315921735,68814.2,1.5178666666666667
2020-06-16 18:00:00,-0.038888889,280,-10.88888892,63298.5,1.5241999999999998
2020-06-16 21:00:00,-0.107406401,616,-66.162343016,25033.3,1.5229333333333333
2020-06-17 00:00:00,-0.08624031,124,-10.69379844,55991.1,1.5167000000000002
2020-06-17 03:00:00,-0.057992203,76,-4.407407428,65928.6,1.5174333333333336
2020-06-17 06:00:00,-0.038235294,52,-1.9882352880000005,57600.7,1.5145666666666668
2020-06-17 09:00:00,0.001972387,73,0.143984251,39795.3,1.5204333333333333
2020-06-17 12:00:00,-0.064907407,271,-17.589907297,64463.7,1.5188333333333333
2020-06-17 15:00:00,0.02037037,323,6.579629509999999,38725.5,1.5013333333333332
2020-06-17 18:00:00,-0.107867784,269,-29.016433896,55847.7,1.5013333333333334
2020-06-17 21:00:00,-0.056039705,429,-24.041033445,117264.8,1.5084
2020-06-18 00:00:00,-0.009422348,190,-1.7902461200000002,14490.8,1.5103333333333335
2020-06-18 03:00:00,-0.035928144,121,-4.347305424,52932.0,1.5028666666666666
2020-06-18 06:00:00,-0.01416122,57,-0.80718954,9184.2,1.5138666666666667
2020-06-18 09:00:00,-0.031565657,121,-3.819444497,12944.0,1.5107333333333333
2020-06-18 12:00:00,-0.030555556,350,-10.6944446,30185.9,1.4972
2020-06-18 15:00:00,-0.11405959,241,-27.48836119,80206.8,1.4827666666666666
2020-06-18 18:00:00,-0.01443203,319,-4.60381757,209876.3,1.4796333333333334
2020-06-18 21:00:00,-0.048486147,420,-20.36418174,157055.6,1.4681333333333333
2020-06-19 00:00:00,-0.016858238,163,-2.747892794,116766.9,1.4697000000000002
2020-06-19 03:00:00,0.003898635,92,0.35867442,150985.1,1.4526666666666666
2020-06-19 06:00:00,-0.068181818,43,-2.931818174,24432.2,1.4655333333333334
2020-06-19 09:00:00,-0.047206166,97,-4.578998102,10636.6,1.4703333333333333
2020-06-19 12:00:00,-0.045951036,183,-8.409039588,47967.6,1.4747
2020-06-19 15:00:00,-0.100761905,223,-22.469904815,102626.7,1.4716333333333331
2020-06-19 18:00:00,0.025525406,280,7.14711368,70875.5,1.4634666666666665
2020-06-19 21:00:00,-0.023421278,468,-10.961158104,68233.7,1.4585666666666668
2020-06-20 00:00:00,-0.076627219,175,-13.409763325,106865.7,1.4591666666666667
2020-06-20 03:00:00,-0.025690335,137,-3.519575895,159245.9,1.4688
2020-06-20 06:00:00,-0.031847134,50,-1.5923566999999998,43271.0,1.4636000000000002
2020-06-20 09:00:00,-0.022157996,66,-1.462427736,74487.3,1.462
2020-06-20 12:00:00,-0.031609195,201,-6.353448195,184332.9,1.4703666666666668
2020-06-20 15:00:00,-0.007490637,217,-1.625468229,39942.2,1.4572333333333332
2020-06-20 18:00:00,0.015725047,219,3.443785293,25525.5,1.463833333333333
2020-06-20 21:00:00,-0.050493026,344,-17.369600944000002,63278.0,1.467566666666667
2020-06-21 00:00:00,-0.074732477,217,-16.216947509,49092.1,1.4711333333333332
2020-06-21 03:00:00,-0.048417132,141,-6.826815612,18012.6,1.478
2020-06-21 06:00:00,-0.012048193,51,-0.6144578430000001,31934.2,1.4745666666666668
2020-06-21 09:00:00,-0.029317269,82,-2.404016058,26037.1,1.4694666666666667
2020-06-21 12:00:00,0.01004902,161,1.61789222,30997.7,1.4622
2020-06-21 15:00:00,0.029351852,197,5.782314844,73386.0,1.4672999999999998
2020-06-21 18:00:00,-0.021972789,196,-4.306666644,30724.500000000004,1.4695666666666665
2020-06-21 21:00:00,-0.089005245,1155,-102.801057975,63423.8,1.4594333333333331
2020-06-22 00:00:00,-0.105333333,197,-20.750666601,591268.2,1.4786333333333337
2020-06-22 03:00:00,-0.046816479,136,-6.367041144,1272847.7,1.5862333333333332
2020-06-22 06:00:00,0.009036145,53,0.478915685,368384.4,1.5913333333333333
2020-06-22 09:00:00,0.01047619,57,0.59714283,119778.2,1.5937
2020-06-22 12:00:00,-0.080820106,290,-23.437830740000003,125663.2,1.6002
2020-06-22 15:00:00,-0.028240741,439,-12.397685299,357313.5,1.5858333333333334
2020-06-22 18:00:00,-0.109953704,337,-37.054398248,291673.2,1.6179666666666666
2020-06-22 21:00:00,-0.02080603,317,-6.59551151,190058.2,1.6290666666666669
2020-06-23 00:00:00,-0.098022599,193,-18.918361607,503775.9,1.6392
2020-06-23 03:00:00,0.038302277,104,3.983436808,143326.9,1.6342666666666668
2020-06-23 06:00:00,-0.034803922,88,-3.062745136,141005.3,1.621533333333333
2020-06-23 09:00:00,-0.103351955,126,-13.02234633,59953.7,1.6001666666666667
2020-06-23 12:00:00,-0.027932961,167,-4.664804487,267631.3,1.588566666666667
2020-06-23 15:00:00,-0.017037037,270,-4.599999990000001,312277.10000000003,1.5812333333333335
2020-06-23 18:00:00,-0.032337907,232,-7.502394424,125719.9,1.586
2020-06-23 21:00:00,-0.081918881,653,-53.493029293,81255.1,1.5696666666666663
2020-06-24 00:00:00,0.023743017,182,4.321229094,88485.9,1.5682333333333334
2020-06-24 03:00:00,-0.008188825,64,-0.5240848,85428.2,1.5830333333333335
2020-06-24 06:00:00,-0.052447552,37,-1.940559424,78585.8,1.5730000000000002
2020-06-24 09:00:00,0.02165725,103,2.23069675,209546.7,1.5396999999999998
2020-06-24 12:00:00,0.023148148,242,5.601851816,130201.7,1.5131666666666668
2020-06-24 15:00:00,0.023425926,226,5.294259276,200299.4,1.4949666666666668
2020-06-24 18:00:00,-0.030092593,232,-6.981481576,131398.3,1.5109
2020-06-24 21:00:00,-0.09634494,474,-45.667501560000005,122808.7,1.5046666666666668
2020-06-25 00:00:00,-0.111360544,256,-28.508299264,48458.0,1.5097333333333334
2020-06-25 03:00:00,-0.003382035,123,-0.415990305,406707.4,1.4809666666666663
2020-06-25 06:00:00,-0.021604938,63,-1.361111094,116666.6,1.4991666666666663
2020-06-25 09:00:00,0.031073446,124,3.853107304,66976.5,1.4947666666666668
2020-06-25 12:00:00,-0.112569832,252,-28.367597664,70694.20000000001,1.4867
2020-06-25 15:00:00,-0.063202247,222,-14.030898834,86458.0,1.4920666666666669
2020-06-25 18:00:00,-0.069459963,235,-16.323091305,280035.3,1.4780333333333333
2020-06-25 21:00:00,0.03566213,402,14.33617626,148743.3,1.4766333333333332
2020-06-26 00:00:00,-0.060597303,181,-10.968111843,63609.4,1.4709333333333332
2020-06-26 03:00:00,0.0,74,0.0,133281.8,1.4692999999999998
2020-06-26 06:00:00,-0.018640351,63,-1.174342113,96946.1,1.4628333333333332
2020-06-26 09:00:00,-0.076231061,132,-10.062500052,63010.8,1.4629666666666663
2020-06-26 12:00:00,-0.061487759,254,-15.617890786,105029.7,1.4675333333333331
2020-06-26 15:00:00,-0.054259259,279,-15.138333261,99385.2,1.4518333333333333
2020-06-26 18:00:00,0.009590317,254,2.435940518,188243.5,1.4585
2020-06-26 21:00:00,-0.043468117,1147,-49.857930199,65105.600000000006,1.4619666666666664
2020-06-27 00:00:00,-0.132391714,206,-27.272693084,51140.9,1.4551666666666667
2020-06-27 03:00:00,0.074181118,105,7.789017390000001,66995.3,1.4504
2020-06-27 06:00:00,-0.037832311,54,-2.042944794,72955.5,1.4488666666666663
2020-06-27 09:00:00,-0.043699187,96,-4.195121952,53705.0,1.4498
2020-06-27 12:00:00,-0.157422187,198,-31.169593026,79371.3,1.4498333333333333
2020-06-27 15:00:00,-0.114138577,188,-21.458052476,271440.1,1.4355
2020-06-27 18:00:00,-0.074438202,216,-16.078651632,516005.9,1.3860333333333337
2020-06-27 21:00:00,-0.165575406,837,-138.586614822,198745.9,1.3654666666666666
2020-06-28 00:00:00,-0.078831418,153,-12.061206954,127154.69999999998,1.3657333333333332
2020-06-28 03:00:00,-0.123563218,121,-14.951149378,40837.00000000001,1.3656666666666666
2020-06-28 06:00:00,-0.064761905,69,-4.468571444999999,23857.1,1.3738333333333337
2020-06-28 09:00:00,-0.103603604,61,-6.319819844,50062.8,1.3825333333333332
2020-06-28 12:00:00,-0.101799242,148,-15.066287816,202562.7,1.3827333333333334
2020-06-28 15:00:00,-0.030260708,274,-8.291433992,71433.6,1.4065333333333332
2020-06-28 18:00:00,-0.02282197,272,-6.2075758400000005,204726.1,1.389
2020-06-28 21:00:00,-0.07940563,724,-57.489676120000006,98282.9,1.4086333333333332
2020-06-29 00:00:00,-0.22088015,246,-54.3365169,77973.4,1.4168333333333332
2020-06-29 03:00:00,-0.113731061,126,-14.330113686,39760.3,1.4038000000000002
2020-06-29 06:00:00,-0.016569201,67,-1.110136467,50346.0,1.400566666666667
2020-06-29 09:00:00,-0.058908046,82,-4.830459772,5004.9,1.3950333333333331
2020-06-29 12:00:00,-0.085195531,190,-16.18715089,328859.8,1.3908333333333331
2020-06-29 15:00:00,0.022003745,198,4.35674151,713565.6,1.4525999999999997
2020-06-29 18:00:00,-0.026163873,207,-5.415921711,151382.7,1.4777333333333331
