time,sentiment_score,tweet volume,Weighted Sentiment,Volume DASH,open DASH
2021-06-01 00:00:00,0.03234467843610995,23568,762.2993813822393,6157.41711951,197.645
2021-06-01 03:00:00,0.03915905956052937,19750,773.391426320455,2241.63524762,194.31366666666668
2021-06-01 06:00:00,0.020239276561083146,23477,475.157495824549,2669.9776299900004,195.82433333333333
2021-06-01 09:00:00,0.006470430079751599,24964,161.5278165109189,2043.04567712,188.16600000000003
2021-06-01 12:00:00,0.0854241677689737,36552,3122.4241802915267,3511.5516866,189.76266666666666
2021-06-01 15:00:00,0.050746999407550106,40993,2080.2717467137013,2277.8016076,186.75
2021-06-01 18:00:00,0.06559790290045056,33467,2195.3650163693787,1711.53506031,187.282
2021-06-01 21:00:00,-0.03984656694525473,23715,-944.9613351067159,2748.53242846,189.54266666666663
2021-06-02 00:00:00,0.013595492764292076,20898,284.11860778817584,1530.0510281,190.18433333333334
2021-06-02 03:00:00,0.03903823874147935,19846,774.7528860633993,2929.7248859,193.80166666666665
2021-06-02 06:00:00,0.015497104041803635,26953,417.6934452387334,860.47945218,194.2356666666667
2021-06-02 09:00:00,0.0553036447180218,30576,1690.9642408982345,1809.2029142400002,195.82966666666667
2021-06-02 12:00:00,0.09392973416942847,41862,3932.086531800615,5955.888678020001,197.65566666666666
2021-06-02 15:00:00,0.03835321946578979,40080,1537.1970361888548,5767.42102601,207.25733333333332
2021-06-02 18:00:00,-0.02974802744234932,30541,-908.5345061167906,3009.66580917,204.77533333333335
2021-06-02 21:00:00,-0.05682847943417437,24168,-1373.4306909651261,1919.50898934,202.50699999999998
2021-06-03 00:00:00,0.03758038118370825,21363,802.8296832275594,3501.2961505900003,200.63133333333334
2021-06-03 03:00:00,-0.005126917625830216,19439,-99.66215172851356,3874.68611149,203.82900000000004
2021-06-03 06:00:00,-0.017329473584347697,23761,-411.7656218376856,3257.85310946,208.8083333333333
2021-06-03 09:00:00,-0.04635340142330052,27647,-1281.5324891499895,2809.54646274,213.36933333333332
2021-06-03 12:00:00,-0.008175939596924503,33475,-273.6895780070477,3129.15646932,209.16666666666666
2021-06-03 15:00:00,0.0007969095985832,34317,27.347546694579673,2556.68474333,206.62333333333336
2021-06-03 18:00:00,-0.03433204605091571,29155,-1000.9508026144474,1928.8255393100003,205.76333333333332
2021-06-03 21:00:00,-0.022190629403385745,23302,-517.0860463576946,2309.14962043,207.58966666666666
2021-06-04 00:00:00,0.015807762208879996,36009,569.2217093795598,3803.05315979,204.99299999999997
2021-06-04 03:00:00,0.04774875471327038,32337,1544.0514811630242,3152.81088781,198.44299999999998
2021-06-04 06:00:00,-0.014714982857113257,34061,-501.20703109613464,3717.2613716600003,188.84366666666665
2021-06-04 09:00:00,0.012215307945817587,36893,450.65935604504824,2979.58568476,186.76233333333334
2021-06-04 12:00:00,0.015806580121741624,48048,759.4745616894415,5758.21428477,187.65633333333335
2021-06-04 15:00:00,0.016662252944197296,45316,755.0666544192446,2790.95302629,189.88666666666666
2021-06-04 18:00:00,0.005606588165676892,36342,203.75462711702963,6268.856752850001,192.91966666666667
2021-06-04 21:00:00,0.002907889183603872,29779,86.5940319985397,1699.1828693500001,193.476
2021-06-05 00:00:00,0.08052197042115114,26599,2141.803891232199,2751.31596365,194.8373333333333
2021-06-05 03:00:00,0.09894486661977724,25290,2502.315676814166,1840.74772343,195.86866666666666
2021-06-05 06:00:00,0.017312554790551583,28654,496.07394496846507,825.36978073,196.29066666666665
2021-06-05 09:00:00,-0.009153960596281575,32188,-294.6476836731114,2063.28252228,191.35233333333335
2021-06-05 12:00:00,-0.016227839680172038,38570,-625.9077764642354,2315.238271,186.10733333333334
2021-06-05 15:00:00,-0.022508809515219826,40174,-904.2689134644413,1749.78284935,186.23766666666666
2021-06-05 18:00:00,-0.049255565239036195,41443,-2041.298390201377,1324.0206254,185.55100000000002
2021-06-05 21:00:00,-0.07232575183479648,45985,-3325.8996981231157,2635.15319599,182.5856666666667
2021-06-06 00:00:00,-0.039449913993465056,32022,-1263.265145898738,1288.30502446,186.7413333333333
2021-06-06 03:00:00,-0.05725167481704903,33161,-1898.5227886081627,1840.03662559,191.05866666666665
2021-06-06 06:00:00,0.005304356308278314,32961,174.8368882771615,1059.51977855,191.74466666666663
2021-06-06 09:00:00,-0.02543186552821271,32795,-834.0380299977359,1266.3597584299998,191.74533333333332
2021-06-06 12:00:00,-0.03673376410054389,41759,-1533.9652550746123,1041.38735067,187.71833333333333
2021-06-06 15:00:00,-0.021900451679222128,44309,-970.3871134546532,1675.8840937700002,188.383
2021-06-06 18:00:00,-0.07388260423822687,46171,-3411.233720283173,1816.85172509,185.05166666666665
2021-06-06 21:00:00,-0.038661989759768804,32463,-1255.0841735713748,1450.20040904,184.234
2021-06-07 00:00:00,0.010833281831757339,26317,285.0994779663579,2363.74694448,188.51200000000003
2021-06-07 03:00:00,0.01631475427069032,26410,430.8726602889314,1823.70638327,191.779
2021-06-07 06:00:00,0.08491772614109877,30963,2629.3075545068414,1587.13197364,190.63400000000001
2021-06-07 09:00:00,0.10008702318429052,34128,3415.769927233467,970.27594722,191.10233333333335
2021-06-07 12:00:00,0.01448583306422113,45762,662.9006926848873,1344.3934386,190.944
2021-06-07 15:00:00,-0.014093520827501694,43239,-609.3897470603457,1390.53814139,187.61866666666666
2021-06-07 18:00:00,-0.04152315602492705,44580,-1851.1022955912479,3496.4279152,184.11866666666666
2021-06-07 21:00:00,-0.07090219352735207,40209,-2850.906299541299,8352.38463863,175.5376666666667
