time,sentiment_score,tweet volume,Weighted Sentiment,Volume ETH,open ETH
2021-06-16 03:00:00,0.058246821287576335,21365,1244.4433368090683,10102.67079628,2526.38
2021-06-16 06:00:00,0.04475926034916912,22083,988.4187462907016,6466.10514321,2531.63
2021-06-16 09:00:00,0.09701152604765222,26815,2601.3640709677943,16154.033026219999,2508.2233333333334
2021-06-16 12:00:00,0.1125508082205496,35739,4022.453334994222,21863.009230440002,2456.0033333333336
2021-06-16 15:00:00,0.03919168024613822,38959,1526.8686707092988,30264.755515110002,2412.7299999999996
2021-06-16 18:00:00,-0.01571467588965728,36431,-572.5013573361043,38978.82389515,2421.5066666666667
2021-06-16 21:00:00,-0.012504271063630742,25912,-324.0106718007998,34705.19285734,2399.9300000000003
2021-06-17 00:00:00,0.07108036421562988,23222,1650.6282178153572,17903.69239285,2392.9566666666665
2021-06-17 03:00:00,0.12918163345072892,23529,3039.514653462201,11729.10979509,2426.2633333333333
2021-06-17 06:00:00,0.10851900934447478,25401,2756.491356359004,10825.38906668,2434.456666666667
2021-06-17 09:00:00,-0.04352839305194667,31871,-1387.2934149585922,8243.7460992,2439.6366666666668
2021-06-17 12:00:00,0.008111107959376775,41519,336.76509136536436,23024.02748829,2397.96
2021-06-17 15:00:00,0.07533785575055656,50676,3817.821178015204,39610.52033788,2393.66
2021-06-17 18:00:00,-0.023013585131834352,39059,-898.887621664318,24011.195570969998,2327.9500000000003
2021-06-17 21:00:00,0.03543690779584607,29293,1038.0533400637191,18289.94325778,2350.626666666667
2021-06-18 00:00:00,-0.006261592303108258,25853,-161.8809458122578,19042.12538147,2351.64
2021-06-18 03:00:00,0.04767302432976268,23498,1120.2207257007633,13352.145229099999,2347.326666666667
2021-06-18 06:00:00,0.02608036326903697,23944,624.4682181138212,10266.93827712,2336.06
2021-06-18 09:00:00,-0.012315874369797484,25954,-319.6462033937239,23287.1055388,2326.01
2021-06-18 12:00:00,-0.010983134036112932,33736,-370.5270098423059,51787.23791128,2294.3999999999996
2021-06-18 15:00:00,0.06709105099003147,39072,2621.38154428251,48030.93117794,2234.21
2021-06-18 18:00:00,-0.005576302049883618,33608,-187.40835929248863,77121.27840972,2170.52
2021-06-18 21:00:00,0.0035091241346272358,23819,83.58382776268613,30440.464659639998,2211.3033333333333
2021-06-19 00:00:00,0.05578262095617037,21944,1224.0938342622026,23836.60122607,2242.97
2021-06-19 03:00:00,0.04761453855147921,20164,960.0995553520268,29630.131468039996,2200.2466666666664
2021-06-19 06:00:00,0.01717758151593142,20448,351.2471868377657,17641.99835414,2240.31
2021-06-19 09:00:00,0.006327236092593431,22407,141.77437912674102,11165.497783629999,2233.3700000000003
2021-06-19 12:00:00,0.07349342990854106,33434,2457.1793355621617,21938.4942551,2234.9966666666664
2021-06-19 15:00:00,0.03101463511989107,32485,1007.5104218696615,17274.61105096,2248.3766666666666
2021-06-19 18:00:00,-0.06064671071042907,26723,-1620.662050314796,21823.41691302,2217.173333333333
2021-06-19 21:00:00,-0.028208784691276537,19556,-551.650993422604,19518.16136923,2203.3233333333333
2021-06-20 00:00:00,0.019767990801734574,17200,340.0094417898347,25132.56362164,2172.3266666666664
2021-06-20 03:00:00,0.08397635960578739,17063,1432.8886239535502,17461.1797528,2190.0333333333333
2021-06-20 06:00:00,0.08837611847885268,18390,1625.236818826101,16038.96690576,2204.9599999999996
2021-06-20 09:00:00,0.08620421519918715,24919,2148.1228385485447,55846.92481575,2149.103333333333
2021-06-20 12:00:00,-0.010532492529260603,29776,-313.61549755126373,43859.780647559994,2079.1299999999997
2021-06-20 15:00:00,-0.015989721300417026,31483,-503.4043957010292,21016.88775174,2116.43
2021-06-20 18:00:00,-0.0630346002229293,28368,-1788.1655391240583,32527.85204449,2171.266666666667
2021-06-20 21:00:00,-0.09382846088477322,21755,-2041.2381665482412,19987.75955517,2253.773333333333
2021-06-21 00:00:00,-0.14873773808869564,22604,-3362.0678317568763,22982.108850570003,2228.583333333333
2021-06-21 03:00:00,-0.11830789955940048,23852,-2821.88002029082,47426.91711466,2156.046666666667
2021-06-21 06:00:00,-0.06078578972830051,26939,-1637.5083894906875,85186.92603764,2053.19
2021-06-21 09:00:00,-0.05813865144398523,33459,-1945.2611386643018,117263.28391723,1988.05
2021-06-21 12:00:00,-0.03906739094491781,44574,-1741.3898839787664,97968.61382305001,1977.0266666666666
2021-06-21 15:00:00,-0.044779835459679694,43983,-1969.551503023092,77268.04684168,1970.7766666666666
2021-06-21 18:00:00,-0.09177111068588165,35402,-3248.880860501582,49083.18362971001,1942.37
2021-06-21 21:00:00,-0.10473391656640282,31506,-3299.7467753410874,101475.99247645,1894.006666666667
2021-06-22 00:00:00,-0.023849498461446537,28488,-679.4245121696889,79806.86969448,1918.4399999999998
2021-06-22 03:00:00,0.0020355022905205276,21089,42.926707804787405,27837.17971849,1971.4766666666667
2021-06-22 06:00:00,0.03038961730097596,25148,764.2380958849434,28419.77833426,1943.2766666666666
2021-06-22 09:00:00,-0.06414249873522136,27458,-1761.2247302717083,49756.83825709,1886.8500000000001
2021-06-22 12:00:00,-0.06276165925371457,57499,-3608.7326454293343,227055.91178787997,1794.1833333333334
2021-06-22 15:00:00,-0.041369356832347354,45100,-1865.7579931388657,115031.0492893,1865.0766666666668
2021-06-22 18:00:00,-0.03911344471799594,35111,-1373.3121574935553,48340.53704824,1914.0433333333333
2021-06-22 21:00:00,-0.07977399860236069,25458,-2030.8864564188984,43915.20983425,1898.0199999999998
2021-06-23 00:00:00,-0.060645722006537096,25832,-1566.6002908728663,80485.73623745999,1938.5333333333335
2021-06-23 03:00:00,-0.010835820020254782,23049,-249.75481564685245,31305.16056599,2008.4866666666667
2021-06-23 06:00:00,0.035443410515428646,24151,855.9938073581172,20615.93450906,2017.6766666666665
2021-06-23 09:00:00,0.014159563753352904,25594,362.39987470331425,19710.712917869998,1989.8033333333333
2021-06-23 12:00:00,0.021037595021976233,35428,745.319916438574,41807.96870492,2000.5
2021-06-23 15:00:00,0.053114023899901705,36257,1925.7551645387362,31723.603371119996,1987.0533333333333
2021-06-23 18:00:00,-0.0294657925139015,33071,-974.4632242272364,36460.85755691,1945.14
2021-06-23 21:00:00,-0.01920359953764019,23739,-455.8742494240405,25107.11665723,1941.1333333333332
2021-06-24 00:00:00,0.046400210686979,21949,1018.438224368502,40531.45427776,1938.3466666666666
2021-06-24 03:00:00,0.07340383407326144,22941,1683.9573574746908,25452.5086291,1901.6066666666666
2021-06-24 06:00:00,0.006992243632056278,23272,162.7234938052137,11917.373432150001,1925.45
2021-06-24 09:00:00,0.007229220402668722,22772,164.62380700957215,12935.883256770001,1942.47
2021-06-24 12:00:00,0.0004305560561664217,28810,12.404319978154609,19112.919340649998,1970.92
2021-06-24 15:00:00,-0.008726593347223657,34933,-304.846085398564,39544.626884979996,1988.8866666666665
2021-06-24 18:00:00,-0.024950034074189272,32802,-818.4110177015565,29632.128936279998,2017.62
2021-06-24 21:00:00,-0.06457607991945352,24016,-1550.8591353455959,29496.70425681,1995.93
2021-06-25 00:00:00,-0.04772051653999355,25177,-1201.4594449274175,34362.70738675,1986.7766666666666
2021-06-25 03:00:00,-0.0076169401577812395,24670,-187.90991369246316,27588.46369605,1993.17
2021-06-25 06:00:00,-0.05177485475957263,23614,-1222.611420292548,22376.8312939,1957.8766666666668
2021-06-25 09:00:00,-0.06074514394318205,24704,-1500.6480359723694,58918.73959685,1907.2133333333331
2021-06-25 12:00:00,-0.04980084534438454,32183,-1602.7406057183275,73395.68132090001,1855.0
2021-06-25 15:00:00,-0.05329391775063816,38423,-2047.71220173277,69771.72997975,1822.8566666666666
2021-06-25 18:00:00,-0.05174992950507877,32767,-1695.689940092916,41956.51830068,1832.7600000000002
2021-06-25 21:00:00,-0.09977142878581205,22988,-2293.5456049282475,42369.075871270004,1839.7866666666666
2021-06-26 00:00:00,-0.03677247527981223,18997,-698.5667128905928,32174.272901270004,1823.2366666666667
2021-06-26 03:00:00,-0.004541155230190839,17956,-81.54098331330671,18164.310580639998,1824.6200000000001
2021-06-26 06:00:00,0.049504141664884545,22669,1122.2093874012678,45015.59817469,1796.7466666666667
2021-06-26 09:00:00,0.06912823463711718,24400,1686.728925145659,28330.40288263,1755.0433333333333
2021-06-26 12:00:00,0.06265666476969532,31804,1992.73256633539,36014.251156340004,1775.6833333333334
2021-06-26 15:00:00,0.0013080986220584115,33342,43.614624256671554,39103.63680701,1773.8766666666668
2021-06-26 18:00:00,-0.02121891562697382,25756,-546.5143908883377,19399.543616659997,1786.36
2021-06-26 21:00:00,-0.060620141000927115,19279,-1168.695698356874,20005.15053687,1777.4233333333334
2021-06-27 00:00:00,-0.0654031061959987,18403,-1203.6133633249642,33792.47301083,1843.4766666666667
2021-06-27 03:00:00,-0.005276765164287832,15939,-84.10635995358375,19531.163525210002,1883.04
2021-06-27 06:00:00,-0.036144474476967475,17224,-622.5524283912878,9867.04792042,1865.8933333333334
2021-06-27 09:00:00,-0.014112377536409232,18088,-255.2646848785702,13213.99990052,1831.1499999999999
2021-06-27 12:00:00,-0.025662825168191898,27013,-693.2298962683677,11366.236120810001,1845.5200000000002
2021-06-27 15:00:00,-0.02249721260750628,29458,-662.7228889919201,16434.79663892,1839.0166666666664
2021-06-27 18:00:00,-0.013097356125350854,25209,-330.1712505639697,17959.166070789997,1823.67
2021-06-27 21:00:00,-0.042324308778794714,23963,-1014.2174112662577,55249.027461720005,1869.2866666666666
2021-06-28 00:00:00,-0.013817248875108944,19941,-275.52975981854746,39095.53467205,1975.2733333333333
2021-06-28 03:00:00,0.11004474180843753,22685,2496.3649679244054,19146.585121199998,1970.8033333333333
2021-06-28 06:00:00,0.15313254719198913,28022,4291.080237413919,30333.569755829998,2005.71
2021-06-28 09:00:00,0.05176399988527267,26013,1346.536929015598,25183.02365428,2032.3999999999999
2021-06-28 12:00:00,0.05256994647702332,33439,1757.886440245183,26109.097439080004,2009.46
2021-06-28 15:00:00,0.05214923871572957,37181,1938.9608446895413,69373.3280906,2091.8333333333335
2021-06-28 18:00:00,0.018155428176657346,30421,552.3062805620931,33221.49110775,2095.233333333333
2021-06-28 21:00:00,-0.030074434015043814,23613,-710.1476103972295,35799.35255949,2117.07
2021-06-29 00:00:00,-0.022622474887152386,21604,-488.73594746204014,28386.056253150004,2114.79
2021-06-29 03:00:00,0.056029484052299496,18870,1057.2763640668916,13604.47019328,2104.8933333333334
2021-06-29 06:00:00,0.032088607117243546,21755,698.0876478356333,24309.24969878,2137.23
2021-06-29 09:00:00,0.016933431837395103,27510,465.8387098467393,21725.394833309998,2160.9233333333336
2021-06-29 12:00:00,0.02167522251675353,38122,826.302832783678,43571.614962700005,2193.3199999999997
2021-06-29 15:00:00,0.010245158239178995,35609,364.8198397389248,31054.686843100004,2223.023333333333
2021-06-29 18:00:00,-0.06106108604600572,30990,-1892.2830565657173,26250.43200198,2226.0633333333335
2021-06-29 21:00:00,-0.09550276104396543,23425,-2237.15217745489,26800.78302777,2192.1299999999997
2021-06-30 00:00:00,-0.022662148151961617,20116,-455.8717722248599,19861.88080797,2169.0033333333336
2021-06-30 03:00:00,-0.037965907802633835,19444,-738.2091113144123,29494.9903033,2130.6633333333334
2021-06-30 06:00:00,-0.0013320887568349627,20424,-27.206580769597277,17535.44621039,2138.366666666667
2021-06-30 09:00:00,-0.01457316365557497,23110,-336.78581208033756,20418.6626416,2124.943333333333
2021-06-30 12:00:00,-0.02253694033653447,31636,-712.9786444866045,21317.66190484,2146.4933333333333
2021-06-30 15:00:00,0.023232364783066024,38226,888.0803761974818,41794.88690184,2112.3033333333333
2021-06-30 18:00:00,-0.029299390882187408,32122,-941.1550339176239,66375.75217648,2205.56
2021-06-30 21:00:00,-0.034508403198788444,24830,-856.8436514259171,38073.864795500005,2253.29
2021-07-01 00:00:00,-0.06697430286925622,20977,-1404.9199512883877,31589.74966582,2261.39
2021-07-01 03:00:00,-0.01812108790115389,18632,-337.63210977429924,17947.228666360003,2197.61
2021-07-01 06:00:00,-0.01945861025027097,21202,-412.5614545262451,34962.67386185,2169.193333333333
2021-07-01 09:00:00,-0.004227576393141911,25459,-107.62986739299991,27723.526549280003,2114.5266666666666
2021-07-01 12:00:00,-0.026968391829299495,29478,-794.9742543440905,36013.53402527,2126.5466666666666
2021-07-01 15:00:00,0.0038456863503095536,36938,142.0519624077343,36542.32004126,2098.5266666666666
2021-07-01 18:00:00,-0.011348646776976744,31944,-362.5211726437451,34485.07739357,2106.4366666666665
2021-07-01 21:00:00,-0.026302163760505284,24554,-645.8233289754468,21456.46461665,2127.0399999999995
2021-07-02 00:00:00,-0.0046426065577279355,21617,-100.35922595840478,21678.376127069998,2110.7166666666667
2021-07-02 03:00:00,0.013545927734966528,19228,260.4610984879364,25588.46005348,2064.1133333333332
2021-07-02 06:00:00,0.06705316206429304,23193,1555.1639877571486,15954.469644879999,2042.9366666666665
2021-07-02 09:00:00,0.08910385300239036,26863,2393.5968032032124,16303.1330661,2046.3100000000002
2021-07-02 12:00:00,0.03428112568375264,34001,1165.5925543732735,42859.43520902,2056.7133333333336
2021-07-02 15:00:00,0.016331704016799932,32601,532.4298826516946,22604.71434637,2118.6966666666667
2021-07-02 18:00:00,-0.037858240474507907,30116,-1140.1387701302801,25392.52084366,2102.5966666666664
2021-07-02 21:00:00,-0.0765469323443396,23144,-1771.6022021773956,21746.08193321,2118.853333333333
2021-07-03 00:00:00,-0.039302388525706895,17687,-695.1413458541779,15095.69597315,2148.93
2021-07-03 03:00:00,0.015138576149927781,15547,235.3594434029272,10136.323755640002,2137.9133333333334
2021-07-03 06:00:00,0.017541838812505043,18593,326.15540904090625,12793.70056592,2161.8633333333332
2021-07-03 09:00:00,0.09392928864429331,23087,2168.5454869307996,10547.64413592,2211.9166666666665
2021-07-03 12:00:00,0.09436923509017657,32084,3027.742538633225,13192.887737100002,2222.976666666667
2021-07-03 15:00:00,0.05840967476587131,30309,1770.3388324787936,10536.7258295,2222.9366666666665
2021-07-03 18:00:00,0.018917784359699867,23217,439.21419947915183,7815.7254624199995,2223.52
2021-07-03 21:00:00,-0.006051313084067261,19082,-115.47115627017148,18548.08839814,2206.3333333333335
2021-07-04 00:00:00,-0.001823768386342408,16571,-30.221665930080043,9415.422323359999,2210.7333333333336
2021-07-04 03:00:00,0.046188103970772755,15172,700.7659134445643,15097.17334025,2214.96
2021-07-04 06:00:00,-0.012276913772001944,19979,-245.28046025082682,22301.14407707,2313.346666666667
2021-07-04 09:00:00,0.04732197688721202,18214,861.9224870236798,11214.74722666,2330.0
2021-07-04 12:00:00,0.008440956436753246,25867,218.3422201494962,9934.39741094,2319.646666666667
2021-07-04 15:00:00,0.015088164249073301,31277,471.91251321826564,20672.74838784,2337.0766666666664
2021-07-04 18:00:00,-0.05880046635237629,32181,-1892.2578076858215,9537.90002427,2359.6266666666666
2021-07-04 21:00:00,-0.07434591295213724,22633,-1682.6710478457223,28152.20342215,2354.4500000000003
2021-07-05 00:00:00,0.020490762108963192,20473,419.5073726568034,23442.40893529,2299.72
2021-07-05 03:00:00,0.0635127406692405,19309,1226.3675095823646,12993.68313149,2262.806666666667
2021-07-05 06:00:00,0.041002103273592105,22480,921.7272815903506,8915.425822050001,2278.596666666667
2021-07-05 09:00:00,0.03561212987689659,23963,853.373468240073,27621.90278119,2286.83
2021-07-05 12:00:00,0.019638514120091616,32392,636.1307493780076,18801.536011930002,2211.273333333333
2021-07-05 15:00:00,0.03861102832118056,35391,1366.4829033149013,28554.05812663,2216.35
2021-07-05 18:00:00,-0.06341462810913982,29748,-1886.4583569906915,22037.5754993,2227.7899999999995
2021-07-05 21:00:00,-0.04164922351769247,18843,-784.7963187438793,13737.34591452,2229.8566666666666
2021-07-06 00:00:00,0.05141745215011018,18662,959.5524920253562,12939.72390302,2218.436666666667
