time,sentiment_score,tweet volume,Weighted Sentiment,Volume ETC,open ETC
2021-06-07 09:00:00,0.10008702318429052,34128,3415.769927233467,18725.28009712,64.185
2021-06-07 12:00:00,0.01448583306422113,45762,662.9006926848873,43103.89790093,64.43933333333334
2021-06-07 15:00:00,-0.014093520827501694,43239,-609.3897470603457,53670.17010196,62.94833333333333
2021-06-07 18:00:00,-0.04152315602492705,44580,-1851.1022955912479,54975.05224952,62.50033333333334
2021-06-07 21:00:00,-0.07090219352735207,40209,-2850.906299541299,182438.42140629,60.31233333333333
2021-06-08 00:00:00,-0.020850434773221887,32025,-667.7351736124309,143079.02555996,58.053
2021-06-08 03:00:00,0.025596089033275267,30269,774.768018948209,135886.74391527,55.62533333333334
2021-06-08 06:00:00,-0.03352799720309754,31446,-1054.3214000486053,57426.30544453,55.414666666666655
2021-06-08 09:00:00,-0.06507734587020786,28906,-1881.1257597242284,38396.96827862,55.56166666666667
2021-06-08 12:00:00,0.04011390983775901,49081,1968.83080874705,119985.42080132,55.09833333333333
2021-06-08 15:00:00,-0.046574577516606215,49921,-2325.049484206499,243459.66722295003,52.66633333333334
2021-06-08 18:00:00,-0.10506679627574551,40751,-4281.577015032905,90194.15611059,55.65966666666666
2021-06-08 21:00:00,-0.08133330477302603,29486,-2398.1938245374454,44996.7773006,57.15533333333334
2021-06-09 00:00:00,-0.01232533882575113,25839,-318.47442991858344,86456.03488929,55.23
2021-06-09 03:00:00,-0.05002388208333163,32932,-1647.3864847682773,45357.05399537,54.80166666666667
2021-06-09 06:00:00,-0.023902956075993565,41576,-993.7893018155085,34685.42984646,56.26233333333334
2021-06-09 09:00:00,-0.016489962206382096,33733,-556.2558951078872,44875.32050422,55.69433333333333
2021-06-09 12:00:00,-0.010043659000703186,48576,-487.88077961815793,110149.51546542,59.40533333333334
2021-06-09 15:00:00,-0.007179465502560386,55675,-399.71674185504946,156010.03385552,60.059666666666665
2021-06-09 18:00:00,-0.03139600029591383,46511,-1460.259369763248,58473.0417856,60.123333333333335
2021-06-09 21:00:00,-0.04251435309680492,38950,-1655.9340531205517,43487.142361649996,61.06733333333333
2021-06-10 00:00:00,-0.038908746980023924,36189,-1408.0686444600858,63650.47950678,61.595666666666666
2021-06-10 03:00:00,0.047498985515582,30756,1460.87879851724,41140.67976007,61.455999999999996
2021-06-10 06:00:00,0.07218848676555856,29283,2113.8954579558513,25097.249139300002,60.11233333333333
2021-06-10 09:00:00,0.01955096565450205,34487,674.2541525268122,45957.96831034,59.550999999999995
2021-06-10 12:00:00,0.03916546203969296,56851,2226.5956824185846,34373.41824533,59.867
2021-06-10 15:00:00,0.03451017460260563,49283,1700.7649349402132,52695.03509654,58.69
2021-06-10 18:00:00,-0.044256379495910596,37153,-1644.2572674115663,33991.20458951,58.038333333333334
2021-06-10 21:00:00,-0.015161853908162435,28072,-425.62356290993586,23914.22718185,58.19333333333333
2021-06-11 00:00:00,0.01175575245535841,26153,307.4481939649885,42849.95923207,57.181333333333335
2021-06-11 03:00:00,0.07085553232118683,23863,1690.8255677804812,30700.816419429997,57.93000000000001
2021-06-11 06:00:00,0.0628580302748709,25248,1587.0395483799405,41777.069953700004,58.19833333333333
2021-06-11 09:00:00,0.050785075211438505,29956,1521.3177130338518,28210.28547615,59.39333333333334
2021-06-11 12:00:00,0.009761598822140801,35777,349.24072105973147,25153.56311264,59.225
2021-06-11 15:00:00,-0.0037341933476275745,39419,-147.19816757013135,41002.49275852,57.69866666666667
2021-06-11 18:00:00,-0.034081562882158016,32217,-1098.0057113744847,25678.38328286,57.51466666666667
2021-06-11 21:00:00,-0.05270043123941758,25991,-1369.7369083437025,38596.91822655,56.93033333333333
2021-06-12 00:00:00,-0.051589971277156255,21775,-1123.3716245600774,82883.13942238002,55.56433333333333
2021-06-12 03:00:00,-0.02144482424939872,20118,-431.4269742494035,42217.58673345,53.83166666666667
2021-06-12 06:00:00,0.012357039578296248,20322,251.11975831013635,14729.9600908,54.04033333333333
2021-06-12 09:00:00,0.0012056217937166942,21629,26.076393776298378,19268.32237008,54.40033333333333
2021-06-12 12:00:00,0.14722868573370307,39513,5817.447059395809,35674.02244947,55.626
2021-06-12 15:00:00,0.07937448264974732,33778,2681.111274943165,15515.638156969999,55.342666666666666
2021-06-12 18:00:00,-0.026559932525407153,27258,-723.9706407775482,22760.33983216,55.96633333333333
2021-06-12 21:00:00,0.04870617492446918,24850,1210.3484468730592,16617.37290646,55.79033333333333
2021-06-13 00:00:00,0.06286049841559821,22005,1383.2452676352386,19182.71090355,55.30466666666666
2021-06-13 03:00:00,0.1114520727347893,22776,2538.4324086075612,29274.94717562,54.46233333333333
2021-06-13 06:00:00,0.08984611148373398,22482,2019.9202783773073,12079.466365920001,54.326
2021-06-13 09:00:00,0.042115039896960485,22962,967.0455461140067,12039.83385065,54.904666666666664
2021-06-13 12:00:00,0.04485119069104991,29984,1344.8181016804406,9513.17553927,54.85233333333334
2021-06-13 15:00:00,0.01042959146420884,37700,393.19559820067326,95780.66024088001,54.91233333333333
2021-06-13 18:00:00,-0.010644049020403827,44749,-476.31054961405084,74378.53751025,56.75666666666667
2021-06-13 21:00:00,-0.02433359543310899,33196,-807.778033997486,50568.481532339996,59.24366666666666
2021-06-14 00:00:00,0.009124704526405741,24898,227.18689329845014,28717.63725101,58.89066666666667
2021-06-14 03:00:00,0.03239248349219341,23296,754.6152954341377,16731.75457184,58.07166666666666
2021-06-14 06:00:00,0.11848350913556917,31031,3676.661771985847,11930.276025,58.154666666666664
2021-06-14 09:00:00,0.08768310538325394,34501,3025.1548188276442,36290.66073072,57.23666666666667
2021-06-14 12:00:00,0.06049286234371589,49413,2989.1338069900335,123026.38297723999,58.089999999999996
2021-06-14 15:00:00,0.039049558659880544,44386,1733.2537106774578,54686.55802168,59.145
2021-06-14 18:00:00,-0.020803468435998312,36677,-763.0088118271101,41710.57844804,58.434000000000005
2021-06-14 21:00:00,-0.0138305155105998,28850,-399.0103724808042,17340.64585488,58.59100000000001
2021-06-15 00:00:00,0.036457989618422205,29441,1073.359672355968,40671.18560651,58.97566666666666
2021-06-15 03:00:00,0.05802340534951375,26779,1553.8087718546287,23427.76628473,59.196666666666665
2021-06-15 06:00:00,0.03400094082741213,24960,848.6634830522069,38843.61555761,59.44866666666667
2021-06-15 09:00:00,0.07942803653323341,28160,2236.693508775853,19594.31448806,58.77633333333333
2021-06-15 12:00:00,0.0705125785293021,38362,2705.003537541087,37565.19765757,58.612
2021-06-15 15:00:00,0.0488917046309725,37504,1833.6344904799926,36734.6742227,57.992999999999995
2021-06-15 18:00:00,-0.032821598353511915,36066,-1183.7437662177608,29762.690865110002,58.61566666666667
2021-06-15 21:00:00,-0.0881115111803385,25664,-2261.293822932207,14703.543480109998,58.23566666666667
2021-06-16 00:00:00,-0.022454370018898943,22420,-503.4269758237143,27305.581318200002,57.781666666666666
2021-06-16 03:00:00,0.058246821287576335,21365,1244.4433368090683,12808.99289779,57.80866666666666
2021-06-16 06:00:00,0.04475926034916912,22083,988.4187462907016,7101.65199386,58.09166666666667
2021-06-16 09:00:00,0.09701152604765222,26815,2601.3640709677943,23981.91641351,57.44766666666666
2021-06-16 12:00:00,0.1125508082205496,35739,4022.453334994222,35404.225178910005,55.93833333333333
2021-06-16 15:00:00,0.03919168024613822,38959,1526.8686707092988,37953.39972754,55.452333333333335
2021-06-16 18:00:00,-0.01571467588965728,36431,-572.5013573361043,40365.01749538,56.29033333333333
2021-06-16 21:00:00,-0.012504271063630742,25912,-324.0106718007998,25069.90040777,56.01533333333333
2021-06-17 00:00:00,0.07108036421562988,23222,1650.6282178153572,26358.88237326,56.08466666666667
2021-06-17 03:00:00,0.12918163345072892,23529,3039.514653462201,19133.487923300003,56.77733333333333
2021-06-17 06:00:00,0.10851900934447478,25401,2756.491356359004,10857.81554579,56.675999999999995
2021-06-17 09:00:00,-0.04352839305194667,31871,-1387.2934149585922,5847.89745794,56.623333333333335
2021-06-17 12:00:00,0.008111107959376775,41519,336.76509136536436,21460.249269969998,55.85566666666667
2021-06-17 15:00:00,0.07533785575055656,50676,3817.821178015204,35594.559607079995,55.76333333333333
2021-06-17 18:00:00,-0.023013585131834352,39059,-898.887621664318,28067.45124867,54.72966666666667
2021-06-17 21:00:00,0.03543690779584607,29293,1038.0533400637191,13729.168448190001,55.12166666666667
2021-06-18 00:00:00,-0.006261592303108258,25853,-161.8809458122578,25744.6983667,54.830999999999996
2021-06-18 03:00:00,0.04767302432976268,23498,1120.2207257007633,38147.28301763,54.720333333333336
2021-06-18 06:00:00,0.02608036326903697,23944,624.4682181138212,7379.6112199,54.51166666666666
2021-06-18 09:00:00,-0.012315874369797484,25954,-319.6462033937239,12869.033418269999,54.322
2021-06-18 12:00:00,-0.010983134036112932,33736,-370.5270098423059,47988.93354028,53.60666666666666
2021-06-18 15:00:00,0.06709105099003147,39072,2621.38154428251,36748.219836200005,52.467999999999996
2021-06-18 18:00:00,-0.005576302049883618,33608,-187.40835929248863,63777.019021379994,51.361333333333334
2021-06-18 21:00:00,0.0035091241346272358,23819,83.58382776268613,21043.13985023,52.314666666666675
2021-06-19 00:00:00,0.05578262095617037,21944,1224.0938342622026,22242.94261247,52.834
2021-06-19 03:00:00,0.04761453855147921,20164,960.0995553520268,26520.37622656,51.86600000000001
2021-06-19 06:00:00,0.01717758151593142,20448,351.2471868377657,5500.34793569,52.431999999999995
2021-06-19 09:00:00,0.006327236092593431,22407,141.77437912674102,6874.35195719,52.27533333333333
2021-06-19 12:00:00,0.07349342990854106,33434,2457.1793355621617,12492.08668622,52.28633333333334
2021-06-19 15:00:00,0.03101463511989107,32485,1007.5104218696615,13056.78798043,52.553333333333335
2021-06-19 18:00:00,-0.06064671071042907,26723,-1620.662050314796,13880.82478462,51.808
2021-06-19 21:00:00,-0.028208784691276537,19556,-551.650993422604,15568.04124473,51.68266666666667
2021-06-20 00:00:00,0.019767990801734574,17200,340.0094417898347,25463.28446212,50.730333333333334
2021-06-20 03:00:00,0.08397635960578739,17063,1432.8886239535502,8683.37410783,50.88399999999999
2021-06-20 06:00:00,0.08837611847885268,18390,1625.236818826101,10944.665143900002,50.97866666666666
2021-06-20 09:00:00,0.08620421519918715,24919,2148.1228385485447,61828.53225013,49.52733333333333
2021-06-20 12:00:00,-0.010532492529260603,29776,-313.61549755126373,54481.203701410006,47.968333333333334
2021-06-20 15:00:00,-0.015989721300417026,31483,-503.4043957010292,40350.14089104,48.86966666666667
2021-06-20 18:00:00,-0.0630346002229293,28368,-1788.1655391240583,31487.63166777,49.668000000000006
2021-06-20 21:00:00,-0.09382846088477322,21755,-2041.2381665482412,16571.49946656,51.050999999999995
2021-06-21 00:00:00,-0.14873773808869564,22604,-3362.0678317568763,33665.25316875,50.298
2021-06-21 03:00:00,-0.11830789955940048,23852,-2821.88002029082,45787.22143598,48.44
2021-06-21 06:00:00,-0.06078578972830051,26939,-1637.5083894906875,78800.6131905,46.629
2021-06-21 09:00:00,-0.05813865144398523,33459,-1945.2611386643018,163906.93767546,44.440333333333335
2021-06-21 12:00:00,-0.03906739094491781,44574,-1741.3898839787664,114693.443183,44.35666666666666
2021-06-21 15:00:00,-0.044779835459679694,43983,-1969.551503023092,76209.64145962,43.897
2021-06-21 18:00:00,-0.09177111068588165,35402,-3248.880860501582,51451.22644721,43.22566666666666
2021-06-21 21:00:00,-0.10473391656640282,31506,-3299.7467753410874,151371.30891332,40.894666666666666
2021-06-22 00:00:00,-0.023849498461446537,28488,-679.4245121696889,193552.55609431,39.546
2021-06-22 03:00:00,0.0020355022905205276,21089,42.926707804787405,52300.50250255001,41.51333333333334
2021-06-22 06:00:00,0.03038961730097596,25148,764.2380958849434,58905.56988742,40.11566666666667
2021-06-22 09:00:00,-0.06414249873522136,27458,-1761.2247302717083,128578.83305689001,37.57566666666667
2021-06-22 12:00:00,-0.06276165925371457,57499,-3608.7326454293343,331991.91683574,34.49133333333334
2021-06-22 15:00:00,-0.041369356832347354,45100,-1865.7579931388657,226145.6510167,36.91133333333334
2021-06-22 18:00:00,-0.03911344471799594,35111,-1373.3121574935553,62576.958282010004,37.921
2021-06-22 21:00:00,-0.07977399860236069,25458,-2030.8864564188984,61977.97467651,37.282333333333334
2021-06-23 00:00:00,-0.060645722006537096,25832,-1566.6002908728663,101194.50533603001,37.63633333333333
2021-06-23 03:00:00,-0.010835820020254782,23049,-249.75481564685245,41257.246561039996,39.107
2021-06-23 06:00:00,0.035443410515428646,24151,855.9938073581172,33618.18840189,39.881
2021-06-23 09:00:00,0.014159563753352904,25594,362.39987470331425,26027.04624879,39.425666666666665
2021-06-23 12:00:00,0.021037595021976233,35428,745.319916438574,92107.71795922,40.288666666666664
2021-06-23 15:00:00,0.053114023899901705,36257,1925.7551645387362,89857.54770455,40.764
2021-06-23 18:00:00,-0.0294657925139015,33071,-974.4632242272364,42273.84812971,39.257666666666665
2021-06-23 21:00:00,-0.01920359953764019,23739,-455.8742494240405,37018.54350635,39.812
2021-06-24 00:00:00,0.046400210686979,21949,1018.438224368502,48154.35588533,40.00366666666667
2021-06-24 03:00:00,0.07340383407326144,22941,1683.9573574746908,66756.46375765,39.99633333333333
2021-06-24 06:00:00,0.006992243632056278,23272,162.7234938052137,30940.76409996,41.237
2021-06-24 09:00:00,0.007229220402668722,22772,164.62380700957215,9772.9017436,41.353
2021-06-24 12:00:00,0.0004305560561664217,28810,12.404319978154609,26406.111089799997,41.60933333333333
2021-06-24 15:00:00,-0.008726593347223657,34933,-304.846085398564,62346.71079969,41.799
2021-06-24 18:00:00,-0.024950034074189272,32802,-818.4110177015565,24787.27936322,42.580333333333336
2021-06-24 21:00:00,-0.06457607991945352,24016,-1550.8591353455959,41161.20317356,42.699333333333335
2021-06-25 00:00:00,-0.04772051653999355,25177,-1201.4594449274175,91057.75522646001,44.15033333333333
2021-06-25 03:00:00,-0.0076169401577812395,24670,-187.90991369246316,33823.82314206,44.48166666666666
2021-06-25 06:00:00,-0.05177485475957263,23614,-1222.611420292548,44067.075105120006,43.27
2021-06-25 09:00:00,-0.06074514394318205,24704,-1500.6480359723694,28561.12746956,41.362
2021-06-25 12:00:00,-0.04980084534438454,32183,-1602.7406057183275,46659.88639685,40.80533333333333
2021-06-25 15:00:00,-0.05329391775063816,38423,-2047.71220173277,54860.921451940005,40.23
2021-06-25 18:00:00,-0.05174992950507877,32767,-1695.689940092916,27825.248199229998,39.808
2021-06-25 21:00:00,-0.09977142878581205,22988,-2293.5456049282475,26164.24571773,39.91466666666667
2021-06-26 00:00:00,-0.03677247527981223,18997,-698.5667128905928,40650.347380629995,39.967
2021-06-26 03:00:00,-0.004541155230190839,17956,-81.54098331330671,9478.61014749,40.19133333333334
2021-06-26 06:00:00,0.049504141664884545,22669,1122.2093874012678,36597.43413242,39.556999999999995
2021-06-26 09:00:00,0.06912823463711718,24400,1686.728925145659,27969.90283412,38.52166666666667
2021-06-26 12:00:00,0.06265666476969532,31804,1992.73256633539,32388.26221242,39.22233333333333
2021-06-26 15:00:00,0.0013080986220584115,33342,43.614624256671554,21197.16862136,39.16166666666667
2021-06-26 18:00:00,-0.02121891562697382,25756,-546.5143908883377,20090.50684085,39.49033333333333
2021-06-26 21:00:00,-0.060620141000927115,19279,-1168.695698356874,15998.979656840002,39.704
2021-06-27 00:00:00,-0.0654031061959987,18403,-1203.6133633249642,21327.67382566,40.61833333333333
2021-06-27 03:00:00,-0.005276765164287832,15939,-84.10635995358375,11277.449991239999,41.12166666666667
2021-06-27 06:00:00,-0.036144474476967475,17224,-622.5524283912878,16596.48832942,40.59466666666666
2021-06-27 09:00:00,-0.014112377536409232,18088,-255.2646848785702,14589.335230140001,40.041666666666664
2021-06-27 12:00:00,-0.025662825168191898,27013,-693.2298962683677,22703.28276441,40.109
2021-06-27 15:00:00,-0.02249721260750628,29458,-662.7228889919201,21545.272943160002,40.035333333333334
2021-06-27 18:00:00,-0.013097356125350854,25209,-330.1712505639697,20222.93227807,39.748
2021-06-27 21:00:00,-0.042324308778794714,23963,-1014.2174112662577,47277.959786850006,40.522333333333336
2021-06-28 00:00:00,-0.013817248875108944,19941,-275.52975981854746,26931.406331379996,41.86266666666666
2021-06-28 03:00:00,0.11004474180843753,22685,2496.3649679244054,7690.037392549999,41.346333333333334
2021-06-28 06:00:00,0.15313254719198913,28022,4291.080237413919,19405.149434450002,41.858
2021-06-28 09:00:00,0.05176399988527267,26013,1346.536929015598,17816.79783258,42.165
2021-06-28 12:00:00,0.05256994647702332,33439,1757.886440245183,16600.02922303,41.46333333333333
2021-06-28 15:00:00,0.05214923871572957,37181,1938.9608446895413,59390.75556944,43.135999999999996
2021-06-28 18:00:00,0.018155428176657346,30421,552.3062805620931,21110.07428604,42.818999999999996
2021-06-28 21:00:00,-0.030074434015043814,23613,-710.1476103972295,43021.28977965,43.774333333333324
2021-06-29 00:00:00,-0.022622474887152386,21604,-488.73594746204014,53509.36058632001,44.361
2021-06-29 03:00:00,0.056029484052299496,18870,1057.2763640668916,34462.68680741,44.62633333333334
2021-06-29 06:00:00,0.032088607117243546,21755,698.0876478356333,123400.47855271,46.258
2021-06-29 09:00:00,0.016933431837395103,27510,465.8387098467393,150701.5704684,51.899333333333324
2021-06-29 12:00:00,0.02167522251675353,38122,826.302832783678,299804.24469714,53.63966666666667
2021-06-29 15:00:00,0.010245158239178995,35609,364.8198397389248,233065.49439555,56.28666666666667
2021-06-29 18:00:00,-0.06106108604600572,30990,-1892.2830565657173,119193.78295717001,56.57933333333333
2021-06-29 21:00:00,-0.09550276104396543,23425,-2237.15217745489,127814.57582202001,55.29933333333333
2021-06-30 00:00:00,-0.022662148151961617,20116,-455.8717722248599,355229.18782426,59.376666666666665
2021-06-30 03:00:00,-0.037965907802633835,19444,-738.2091113144123,183663.55397442,58.159333333333336
2021-06-30 06:00:00,-0.0013320887568349627,20424,-27.206580769597277,145095.56852432998,59.33733333333333
2021-06-30 09:00:00,-0.01457316365557497,23110,-336.78581208033756,67758.06052275,58.684000000000005
2021-06-30 12:00:00,-0.02253694033653447,31636,-712.9786444866045,127752.8858586,57.381
2021-06-30 15:00:00,0.023232364783066024,38226,888.0803761974818,212206.73020877002,53.39566666666666
2021-06-30 18:00:00,-0.029299390882187408,32122,-941.1550339176239,178390.27544106,55.175666666666665
2021-06-30 21:00:00,-0.034508403198788444,24830,-856.8436514259171,110114.14456935,57.665
2021-07-01 00:00:00,-0.06697430286925622,20977,-1404.9199512883877,97616.92921169,57.5
2021-07-01 03:00:00,-0.01812108790115389,18632,-337.63210977429924,74594.46384205,55.778333333333336
2021-07-01 06:00:00,-0.01945861025027097,21202,-412.5614545262451,98618.24040027999,54.728
2021-07-01 09:00:00,-0.004227576393141911,25459,-107.62986739299991,67393.29962981,53.16633333333334
2021-07-01 12:00:00,-0.026968391829299495,29478,-794.9742543440905,45904.93270052,54.322
2021-07-01 15:00:00,0.0038456863503095536,36938,142.0519624077343,57026.89802528,53.19899999999999
2021-07-01 18:00:00,-0.011348646776976744,31944,-362.5211726437451,58989.700758110004,53.61033333333333
2021-07-01 21:00:00,-0.026302163760505284,24554,-645.8233289754468,50776.52247198,53.69933333333333
2021-07-02 00:00:00,-0.0046426065577279355,21617,-100.35922595840478,74078.94803382,53.519000000000005
2021-07-02 03:00:00,0.013545927734966528,19228,260.4610984879364,59752.12689410999,52.209
2021-07-02 06:00:00,0.06705316206429304,23193,1555.1639877571486,22484.41458641,51.708
2021-07-02 09:00:00,0.08910385300239036,26863,2393.5968032032124,11335.591981,51.73833333333334
2021-07-02 12:00:00,0.03428112568375264,34001,1165.5925543732735,53838.69117911,51.72966666666667
2021-07-02 15:00:00,0.016331704016799932,32601,532.4298826516946,48339.70538479,53.309
2021-07-02 18:00:00,-0.037858240474507907,30116,-1140.1387701302801,21174.363685079996,52.406666666666666
2021-07-02 21:00:00,-0.0765469323443396,23144,-1771.6022021773956,30711.043412760002,52.61233333333333
2021-07-03 00:00:00,-0.039302388525706895,17687,-695.1413458541779,29195.775762159996,53.198
2021-07-03 03:00:00,0.015138576149927781,15547,235.3594434029272,12762.75816212,52.87566666666667
2021-07-03 06:00:00,0.017541838812505043,18593,326.15540904090625,54959.26310209,53.86866666666666
2021-07-03 09:00:00,0.09392928864429331,23087,2168.5454869307996,54723.98299907,57.541333333333334
2021-07-03 12:00:00,0.09436923509017657,32084,3027.742538633225,54868.18873935,57.04999999999999
2021-07-03 15:00:00,0.05840967476587131,30309,1770.3388324787936,89501.38314401,57.008
2021-07-03 18:00:00,0.018917784359699867,23217,439.21419947915183,46701.48332792,57.668000000000006
2021-07-03 21:00:00,-0.006051313084067261,19082,-115.47115627017148,52384.374739189996,56.729000000000006
2021-07-04 00:00:00,-0.001823768386342408,16571,-30.221665930080043,23710.70588426,56.413666666666664
2021-07-04 03:00:00,0.046188103970772755,15172,700.7659134445643,33273.41251798,56.689666666666675
2021-07-04 06:00:00,-0.012276913772001944,19979,-245.28046025082682,44643.01275493,58.40966666666666
2021-07-04 09:00:00,0.04732197688721202,18214,861.9224870236798,13782.083887230001,58.19166666666666
2021-07-04 12:00:00,0.008440956436753246,25867,218.3422201494962,32516.786190090002,57.322333333333326
2021-07-04 15:00:00,0.015088164249073301,31277,471.91251321826564,33753.50685048,57.46233333333333
2021-07-04 18:00:00,-0.05880046635237629,32181,-1892.2578076858215,24576.4747154,57.37266666666667
2021-07-04 21:00:00,-0.07434591295213724,22633,-1682.6710478457223,46973.64437363,57.738
2021-07-05 00:00:00,0.020490762108963192,20473,419.5073726568034,48307.71588307,55.912000000000006
2021-07-05 03:00:00,0.0635127406692405,19309,1226.3675095823646,38041.75593165,55.558666666666674
2021-07-05 06:00:00,0.041002103273592105,22480,921.7272815903506,15367.48471836,55.65766666666667
2021-07-05 09:00:00,0.03561212987689659,23963,853.373468240073,45377.77949827,56.01499999999999
2021-07-05 12:00:00,0.019638514120091616,32392,636.1307493780076,29662.809210400002,53.616666666666674
2021-07-05 15:00:00,0.03861102832118056,35391,1366.4829033149013,25911.81800223,54.05433333333334
2021-07-05 18:00:00,-0.06341462810913982,29748,-1886.4583569906915,27457.891422099998,54.71133333333333
2021-07-05 21:00:00,-0.04164922351769247,18843,-784.7963187438793,20859.35106305,54.65733333333333
2021-07-06 00:00:00,0.05141745215011018,18662,959.5524920253562,19845.114294439998,54.32933333333333
2021-07-06 03:00:00,0.05181243950036994,20261,1049.7718367169955,56957.55572055001,55.16833333333333
2021-07-06 06:00:00,0.06534169197900962,21519,1406.087869696308,15394.57301721,55.97733333333333
2021-07-06 09:00:00,-0.0034236431195577496,24648,-84.38595561085941,30627.658709689997,55.36900000000001
2021-07-06 12:00:00,-0.020366336587268233,31033,-632.028523312695,22268.73099157,55.05133333333333
