time,sentiment_score,tweet volume,Weighted Sentiment,Volume BTC,open BTC
2021-06-11 15:00:00,-0.0037341933476275745,39419,-147.19816757013135,2352.84840141,36911.363333333335
2021-06-11 18:00:00,-0.034081562882158016,32217,-1098.0057113744847,1907.7534726,37119.44666666666
2021-06-11 21:00:00,-0.05270043123941758,25991,-1369.7369083437025,1992.72438255,37137.079999999994
2021-06-12 00:00:00,-0.051589971277156255,21775,-1123.3716245600774,3006.95017536,36882.03666666667
2021-06-12 03:00:00,-0.02144482424939872,20118,-431.4269742494035,2537.43032716,35461.756666666675
2021-06-12 06:00:00,0.012357039578296248,20322,251.11975831013635,1534.83142065,35270.31
2021-06-12 09:00:00,0.0012056217937166942,21629,26.076393776298378,2491.02982512,35374.41333333334
2021-06-12 12:00:00,0.14722868573370307,39513,5817.447059395809,1896.29968737,35906.22666666667
2021-06-12 15:00:00,0.07937448264974732,33778,2681.111274943165,1255.786433,35542.85666666667
2021-06-12 18:00:00,-0.026559932525407153,27258,-723.9706407775482,958.21639794,35801.71
2021-06-12 21:00:00,0.04870617492446918,24850,1210.3484468730592,836.00129619,35845.29
2021-06-13 00:00:00,0.06286049841559821,22005,1383.2452676352386,905.63095269,35698.96666666667
2021-06-13 03:00:00,0.1114520727347893,22776,2538.4324086075612,1598.00044086,35179.206666666665
2021-06-13 06:00:00,0.08984611148373398,22482,2019.9202783773073,889.95519055,35214.81
2021-06-13 09:00:00,0.042115039896960485,22962,967.0455461140067,713.87109712,35821.44
2021-06-13 12:00:00,0.04485119069104991,29984,1344.8181016804406,929.6525469899999,35902.176666666666
2021-06-13 15:00:00,0.01042959146420884,37700,393.19559820067326,2514.2866569999996,36287.26333333333
2021-06-13 18:00:00,-0.010644049020403827,44749,-476.31054961405084,5105.338848949999,37496.96666666667
2021-06-13 21:00:00,-0.02433359543310899,33196,-807.778033997486,3092.22630535,39011.763333333336
2021-06-14 00:00:00,0.009124704526405741,24898,227.18689329845014,2936.8793023099997,39114.93
2021-06-14 03:00:00,0.03239248349219341,23296,754.6152954341377,1369.10470919,39088.85999999999
2021-06-14 06:00:00,0.11848350913556917,31031,3676.661771985847,1590.6282018299999,39533.03333333333
2021-06-14 09:00:00,0.08768310538325394,34501,3025.1548188276442,1352.87998892,39150.043333333335
2021-06-14 12:00:00,0.06049286234371589,49413,2989.1338069900335,6018.89242807,39772.049999999996
2021-06-14 15:00:00,0.039049558659880544,44386,1733.2537106774578,3613.00836952,40471.70333333333
2021-06-14 18:00:00,-0.020803468435998312,36677,-763.0088118271101,2836.29074051,39900.16333333333
2021-06-14 21:00:00,-0.0138305155105998,28850,-399.0103724808042,2199.16041921,40111.81333333333
2021-06-15 00:00:00,0.036457989618422205,29441,1073.359672355968,1949.57077168,40287.46
2021-06-15 03:00:00,0.05802340534951375,26779,1553.8087718546287,1201.28796203,40414.29
2021-06-15 06:00:00,0.03400094082741213,24960,848.6634830522069,1104.90293232,40345.719999999994
2021-06-15 09:00:00,0.07942803653323341,28160,2236.693508775853,1387.31889335,39950.39666666667
2021-06-15 12:00:00,0.0705125785293021,38362,2705.003537541087,2768.86179816,40190.40666666667
2021-06-15 15:00:00,0.0488917046309725,37504,1833.6344904799926,2712.1451622000004,40084.43333333334
2021-06-15 18:00:00,-0.032821598353511915,36066,-1183.7437662177608,4731.04041184,40416.83
2021-06-15 21:00:00,-0.0881115111803385,25664,-2261.293822932207,1165.5750629899999,40027.85666666667
2021-06-16 00:00:00,-0.022454370018898943,22420,-503.4269758237143,1175.1127118099998,40047.95333333333
2021-06-16 03:00:00,0.058246821287576335,21365,1244.4433368090683,1329.77155315,40115.63333333333
2021-06-16 06:00:00,0.04475926034916912,22083,988.4187462907016,945.7777646500001,40261.47666666667
2021-06-16 09:00:00,0.09701152604765222,26815,2601.3640709677943,1697.72717488,39928.409999999996
2021-06-16 12:00:00,0.1125508082205496,35739,4022.453334994222,2639.67744283,39138.27333333334
2021-06-16 15:00:00,0.03919168024613822,38959,1526.8686707092988,2867.47728831,38768.45333333334
2021-06-16 18:00:00,-0.01571467588965728,36431,-572.5013573361043,4495.34350273,38856.12333333333
2021-06-16 21:00:00,-0.012504271063630742,25912,-324.0106718007998,2087.68797347,38621.91
2021-06-17 00:00:00,0.07108036421562988,23222,1650.6282178153572,1747.1347849599997,38551.276666666665
2021-06-17 03:00:00,0.12918163345072892,23529,3039.514653462201,1617.87426069,38801.64666666667
2021-06-17 06:00:00,0.10851900934447478,25401,2756.491356359004,1349.48618983,39057.886666666665
2021-06-17 09:00:00,-0.04352839305194667,31871,-1387.2934149585922,947.4489030300001,39347.713333333326
2021-06-17 12:00:00,0.008111107959376775,41519,336.76509136536436,1938.72388387,38890.85
2021-06-17 15:00:00,0.07533785575055656,50676,3817.821178015204,3256.73850306,38808.713333333326
2021-06-17 18:00:00,-0.023013585131834352,39059,-898.887621664318,3040.73094958,37717.42333333333
2021-06-17 21:00:00,0.03543690779584607,29293,1038.0533400637191,2072.21284149,37823.08666666666
2021-06-18 00:00:00,-0.006261592303108258,25853,-161.8809458122578,2185.0786772700003,37819.416666666664
2021-06-18 03:00:00,0.04767302432976268,23498,1120.2207257007633,1591.2397636700002,37886.479999999996
2021-06-18 06:00:00,0.02608036326903697,23944,624.4682181138212,1474.4891768100001,37604.60333333333
2021-06-18 09:00:00,-0.012315874369797484,25954,-319.6462033937239,2026.6529456,37756.433333333334
2021-06-18 12:00:00,-0.010983134036112932,33736,-370.5270098423059,3670.4905053,37489.02333333333
2021-06-18 15:00:00,0.06709105099003147,39072,2621.38154428251,3848.58787357,36556.95333333333
2021-06-18 18:00:00,-0.005576302049883618,33608,-187.40835929248863,5958.95147385,35625.926666666666
2021-06-18 21:00:00,0.0035091241346272358,23819,83.58382776268613,2716.8868276800004,35609.200000000004
2021-06-19 00:00:00,0.05578262095617037,21944,1224.0938342622026,2143.06864929,35917.346666666665
2021-06-19 03:00:00,0.04761453855147921,20164,960.0995553520268,3154.09179515,35289.223333333335
2021-06-19 06:00:00,0.01717758151593142,20448,351.2471868377657,1551.3154074999998,35714.45333333333
2021-06-19 09:00:00,0.006327236092593431,22407,141.77437912674102,2016.69069637,35732.049999999996
2021-06-19 12:00:00,0.07349342990854106,33434,2457.1793355621617,2449.84858945,35828.04
2021-06-19 15:00:00,0.03101463511989107,32485,1007.5104218696615,1957.8400004999999,36097.583333333336
2021-06-19 18:00:00,-0.06064671071042907,26723,-1620.662050314796,2034.5430973399998,35750.98333333333
2021-06-19 21:00:00,-0.028208784691276537,19556,-551.650993422604,1493.68847082,35839.65
2021-06-20 00:00:00,0.019767990801734574,17200,340.0094417898347,1582.79210479,35500.57
2021-06-20 03:00:00,0.08397635960578739,17063,1432.8886239535502,1155.26458092,35645.84666666667
2021-06-20 06:00:00,0.08837611847885268,18390,1625.236818826101,1294.80438828,35617.93333333333
2021-06-20 09:00:00,0.08620421519918715,24919,2148.1228385485447,4256.623057180001,34792.926666666666
2021-06-20 12:00:00,-0.010532492529260603,29776,-313.61549755126373,3596.72629745,33901.26333333333
2021-06-20 15:00:00,-0.015989721300417026,31483,-503.4043957010292,2513.67237183,34438.333333333336
2021-06-20 18:00:00,-0.0630346002229293,28368,-1788.1655391240583,3087.6482061,35001.6
2021-06-20 21:00:00,-0.09382846088477322,21755,-2041.2381665482412,1912.54353552,35660.56333333333
2021-06-21 00:00:00,-0.14873773808869564,22604,-3362.0678317568763,2151.79878051,35473.01666666666
2021-06-21 03:00:00,-0.11830789955940048,23852,-2821.88002029082,3121.8648657999997,34659.73333333334
2021-06-21 06:00:00,-0.06078578972830051,26939,-1637.5083894906875,6111.76883711,33422.68333333333
2021-06-21 09:00:00,-0.05813865144398523,33459,-1945.2611386643018,8290.16651762,32799.193333333336
2021-06-21 12:00:00,-0.03906739094491781,44574,-1741.3898839787664,6601.683461590001,32656.86333333333
2021-06-21 15:00:00,-0.044779835459679694,43983,-1969.551503023092,5291.33198705,32586.823333333334
2021-06-21 18:00:00,-0.09177111068588165,35402,-3248.880860501582,3721.94162178,32552.433333333334
2021-06-21 21:00:00,-0.10473391656640282,31506,-3299.7467753410874,6013.8429637300005,31790.286666666667
2021-06-22 00:00:00,-0.023849498461446537,28488,-679.4245121696889,5144.21067461,32008.649999999998
2021-06-22 03:00:00,0.0020355022905205276,21089,42.926707804787405,2307.80696964,32954.39333333333
2021-06-22 06:00:00,0.03038961730097596,25148,764.2380958849434,2144.10673739,32676.016666666666
2021-06-22 09:00:00,-0.06414249873522136,27458,-1761.2247302717083,2974.32801941,31696.39333333333
2021-06-22 12:00:00,-0.06276165925371457,57499,-3608.7326454293343,18872.043766299998,30102.149999999998
2021-06-22 15:00:00,-0.041369356832347354,45100,-1865.7579931388657,9514.30002397,31614.773333333334
2021-06-22 18:00:00,-0.03911344471799594,35111,-1373.3121574935553,5237.90518845,32742.389999999996
2021-06-22 21:00:00,-0.07977399860236069,25458,-2030.8864564188984,2214.4719551,32662.930000000004
2021-06-23 00:00:00,-0.060645722006537096,25832,-1566.6002908728663,5912.61022011,33414.43666666667
2021-06-23 03:00:00,-0.010835820020254782,23049,-249.75481564685245,2159.2739189,33878.68
2021-06-23 06:00:00,0.035443410515428646,24151,855.9938073581172,1630.93393321,34077.44666666667
2021-06-23 09:00:00,0.014159563753352904,25594,362.39987470331425,1731.8958988600002,33978.193333333336
2021-06-23 12:00:00,0.021037595021976233,35428,745.319916438574,4280.64406331,34059.03666666666
2021-06-23 15:00:00,0.053114023899901705,36257,1925.7551645387362,2931.88541529,33768.28333333333
2021-06-23 18:00:00,-0.0294657925139015,33071,-974.4632242272364,2761.86683471,33263.44333333333
2021-06-23 21:00:00,-0.01920359953764019,23739,-455.8742494240405,1715.70219855,33296.89333333333
2021-06-24 00:00:00,0.046400210686979,21949,1018.438224368502,2651.28925947,33179.05333333334
2021-06-24 03:00:00,0.07340383407326144,22941,1683.9573574746908,1537.2506556699998,32549.809999999998
2021-06-24 06:00:00,0.006992243632056278,23272,162.7234938052137,1074.98198317,32945.21333333333
2021-06-24 09:00:00,0.007229220402668722,22772,164.62380700957215,924.6589105200001,33297.93666666667
2021-06-24 12:00:00,0.0004305560561664217,28810,12.404319978154609,2196.29482379,34002.27
2021-06-24 15:00:00,-0.008726593347223657,34933,-304.846085398564,4455.57927236,34160.19333333333
2021-06-24 18:00:00,-0.024950034074189272,32802,-818.4110177015565,2515.92413877,34913.82
2021-06-24 21:00:00,-0.06457607991945352,24016,-1550.8591353455959,1512.96180372,34797.44
2021-06-25 00:00:00,-0.04772051653999355,25177,-1201.4594449274175,2554.71273243,34686.280000000006
2021-06-25 03:00:00,-0.0076169401577812395,24670,-187.90991369246316,1367.9347193400001,35002.223333333335
2021-06-25 06:00:00,-0.05177485475957263,23614,-1222.611420292548,2134.64940359,34393.52333333334
2021-06-25 09:00:00,-0.06074514394318205,24704,-1500.6480359723694,2464.59731922,33926.88333333333
2021-06-25 12:00:00,-0.04980084534438454,32183,-1602.7406057183275,4740.407160229999,33134.049999999996
2021-06-25 15:00:00,-0.05329391775063816,38423,-2047.71220173277,6070.60470072,32437.77666666667
2021-06-25 18:00:00,-0.05174992950507877,32767,-1695.689940092916,4157.7402643099995,32005.793333333335
2021-06-25 21:00:00,-0.09977142878581205,22988,-2293.5456049282475,3014.5463699399997,31806.64
2021-06-26 00:00:00,-0.03677247527981223,18997,-698.5667128905928,1858.33915711,31858.87
2021-06-26 03:00:00,-0.004541155230190839,17956,-81.54098331330671,1136.43862833,32099.070000000003
2021-06-26 06:00:00,0.049504141664884545,22669,1122.2093874012678,3033.11916433,31563.756666666664
2021-06-26 09:00:00,0.06912823463711718,24400,1686.728925145659,2305.78899314,30866.303333333333
2021-06-26 12:00:00,0.06265666476969532,31804,1992.73256633539,2604.42463591,31300.13666666667
2021-06-26 15:00:00,0.0013080986220584115,33342,43.614624256671554,3300.01009185,31347.643333333337
2021-06-26 18:00:00,-0.02121891562697382,25756,-546.5143908883377,1874.8003487199999,31612.456666666665
2021-06-26 21:00:00,-0.060620141000927115,19279,-1168.695698356874,2186.46601003,31497.00333333333
2021-06-27 00:00:00,-0.0654031061959987,18403,-1203.6133633249642,2971.4744081000003,32505.399999999998
2021-06-27 03:00:00,-0.005276765164287832,15939,-84.10635995358375,1342.03679043,33140.39333333333
2021-06-27 06:00:00,-0.036144474476967475,17224,-622.5524283912878,1130.69852731,33109.119999999995
2021-06-27 09:00:00,-0.014112377536409232,18088,-255.2646848785702,1446.6030824499999,32768.503333333334
2021-06-27 12:00:00,-0.025662825168191898,27013,-693.2298962683677,1396.4768390499999,33230.793333333335
2021-06-27 15:00:00,-0.02249721260750628,29458,-662.7228889919201,1263.10883358,33163.4
2021-06-27 18:00:00,-0.013097356125350854,25209,-330.1712505639697,1205.36304904,32863.969999999994
2021-06-27 21:00:00,-0.042324308778794714,23963,-1014.2174112662577,3673.1682592899997,33308.81666666667
2021-06-28 00:00:00,-0.013817248875108944,19941,-275.52975981854746,2553.04872454,34507.806666666664
2021-06-28 03:00:00,0.11004474180843753,22685,2496.3649679244054,846.19590221,34389.06333333333
2021-06-28 06:00:00,0.15313254719198913,28022,4291.080237413919,1964.80382675,34696.840000000004
2021-06-28 09:00:00,0.05176399988527267,26013,1346.536929015598,1533.63483233,34501.486666666664
2021-06-28 12:00:00,0.05256994647702332,33439,1757.886440245183,1942.55666749,34278.80666666667
2021-06-28 15:00:00,0.05214923871572957,37181,1938.9608446895413,2967.0411862399997,34662.57
2021-06-28 18:00:00,0.018155428176657346,30421,552.3062805620931,1748.2166628300001,34283.49
2021-06-28 21:00:00,-0.030074434015043814,23613,-710.1476103972295,1364.76698591,34584.47
2021-06-29 00:00:00,-0.022622474887152386,21604,-488.73594746204014,2062.85391556,34682.56666666667
2021-06-29 03:00:00,0.056029484052299496,18870,1057.2763640668916,981.49456129,34589.40666666667
2021-06-29 06:00:00,0.032088607117243546,21755,698.0876478356333,1636.1324873400001,34977.52
2021-06-29 09:00:00,0.016933431837395103,27510,465.8387098467393,1769.71852817,35319.236666666664
2021-06-29 12:00:00,0.02167522251675353,38122,826.302832783678,4383.37807251,35911.64333333333
2021-06-29 15:00:00,0.010245158239178995,35609,364.8198397389248,2856.31527519,36292.026666666665
2021-06-29 18:00:00,-0.06106108604600572,30990,-1892.2830565657173,2400.47196515,36357.81333333333
2021-06-29 21:00:00,-0.09550276104396543,23425,-2237.15217745489,1827.23345737,36104.43
2021-06-30 00:00:00,-0.022662148151961617,20116,-455.8717722248599,1544.70331603,35871.25666666666
2021-06-30 03:00:00,-0.037965907802633835,19444,-738.2091113144123,2630.32207973,35227.613333333335
2021-06-30 06:00:00,-0.0013320887568349627,20424,-27.206580769597277,1375.06438067,35020.01333333333
2021-06-30 09:00:00,-0.01457316365557497,23110,-336.78581208033756,1771.0262312200002,34664.573333333334
2021-06-30 12:00:00,-0.02253694033653447,31636,-712.9786444866045,1976.47138623,34756.793333333335
2021-06-30 15:00:00,0.023232364783066024,38226,888.0803761974818,3006.54353363,34307.14666666667
2021-06-30 18:00:00,-0.029299390882187408,32122,-941.1550339176239,3174.21721668,34773.48
2021-06-30 21:00:00,-0.034508403198788444,24830,-856.8436514259171,1222.37494977,34772.53
2021-07-01 00:00:00,-0.06697430286925622,20977,-1404.9199512883877,1532.3820162099998,34913.676666666666
2021-07-01 03:00:00,-0.01812108790115389,18632,-337.63210977429924,799.58634767,34261.5
2021-07-01 06:00:00,-0.01945861025027097,21202,-412.5614545262451,1784.97440528,33742.200000000004
2021-07-01 09:00:00,-0.004227576393141911,25459,-107.62986739299991,1459.32769222,33306.96
2021-07-01 12:00:00,-0.026968391829299495,29478,-794.9742543440905,2079.63886875,33593.51
2021-07-01 15:00:00,0.0038456863503095536,36938,142.0519624077343,1738.9037386500002,33274.799999999996
2021-07-01 18:00:00,-0.011348646776976744,31944,-362.5211726437451,2540.57471425,33313.90666666667
2021-07-01 21:00:00,-0.026302163760505284,24554,-645.8233289754468,1275.56319027,33499.456666666665
2021-07-02 00:00:00,-0.0046426065577279355,21617,-100.35922595840478,1389.25882915,33525.81
2021-07-02 03:00:00,0.013545927734966528,19228,260.4610984879364,1158.04136434,33116.573333333334
2021-07-02 06:00:00,0.06705316206429304,23193,1555.1639877571486,1067.77243741,33059.15333333333
2021-07-02 09:00:00,0.08910385300239036,26863,2393.5968032032124,1191.6600611200001,33112.43
2021-07-02 12:00:00,0.03428112568375264,34001,1165.5925543732735,2712.3766154699997,33248.23
2021-07-02 15:00:00,0.016331704016799932,32601,532.4298826516946,2025.62405215,33660.176666666666
2021-07-02 18:00:00,-0.037858240474507907,30116,-1140.1387701302801,1255.87676025,33369.91333333334
2021-07-02 21:00:00,-0.0765469323443396,23144,-1771.6022021773956,965.04377847,33440.49333333333
2021-07-03 00:00:00,-0.039302388525706895,17687,-695.1413458541779,798.22767127,33679.47
2021-07-03 03:00:00,0.015138576149927781,15547,235.3594434029272,458.21810058,33573.47
2021-07-03 06:00:00,0.017541838812505043,18593,326.15540904090625,1148.85358659,33969.49333333334
2021-07-03 09:00:00,0.09392928864429331,23087,2168.5454869307996,681.82324898,34592.71333333333
2021-07-03 12:00:00,0.09436923509017657,32084,3027.742538633225,836.20367147,34631.69
2021-07-03 15:00:00,0.05840967476587131,30309,1770.3388324787936,817.3842143300001,34620.486666666664
2021-07-03 18:00:00,0.018917784359699867,23217,439.21419947915183,553.50390087,34728.51
2021-07-03 21:00:00,-0.006051313084067261,19082,-115.47115627017148,903.58673513,34624.32666666667
2021-07-04 00:00:00,-0.001823768386342408,16571,-30.221665930080043,544.0599977300001,34551.59
2021-07-04 03:00:00,0.046188103970772755,15172,700.7659134445643,747.31001955,34679.426666666666
2021-07-04 06:00:00,-0.012276913772001944,19979,-245.28046025082682,950.36044514,35400.746666666666
2021-07-04 09:00:00,0.04732197688721202,18214,861.9224870236798,734.7479441199999,35539.60666666667
2021-07-04 12:00:00,0.008440956436753246,25867,218.3422201494962,622.83683558,35381.47
2021-07-04 15:00:00,0.015088164249073301,31277,471.91251321826564,836.4162978600001,35483.416666666664
2021-07-04 18:00:00,-0.05880046635237629,32181,-1892.2578076858215,447.58165708,35558.043333333335
2021-07-04 21:00:00,-0.07434591295213724,22633,-1682.6710478457223,1340.7173732699998,35600.96333333333
2021-07-05 00:00:00,0.020490762108963192,20473,419.5073726568034,1694.31424272,34898.816666666666
2021-07-05 03:00:00,0.0635127406692405,19309,1226.3675095823646,959.4581354,34335.880000000005
2021-07-05 06:00:00,0.041002103273592105,22480,921.7272815903506,578.91445537,34312.28333333333
2021-07-05 09:00:00,0.03561212987689659,23963,853.373468240073,1560.02671012,34360.200000000004
2021-07-05 12:00:00,0.019638514120091616,32392,636.1307493780076,1491.97848875,33499.420000000006
2021-07-05 15:00:00,0.03861102832118056,35391,1366.4829033149013,1303.80743661,33661.47666666666
2021-07-05 18:00:00,-0.06341462810913982,29748,-1886.4583569906915,1203.09543515,33948.50666666666
2021-07-05 21:00:00,-0.04164922351769247,18843,-784.7963187438793,816.01129479,33997.10999999999
2021-07-06 00:00:00,0.05141745215011018,18662,959.5524920253562,653.5782841600001,33848.58666666667
2021-07-06 03:00:00,0.05181243950036994,20261,1049.7718367169955,1162.86110566,34177.08666666667
2021-07-06 06:00:00,0.06534169197900962,21519,1406.087869696308,610.72224729,34782.42333333333
2021-07-06 09:00:00,-0.0034236431195577496,24648,-84.38595561085941,1393.33900855,34381.073333333334
