time,sentiment_score,tweet volume,Weighted Sentiment,Volume EOS,open EOS
2021-06-06 00:00:00,-0.039449913993465056,32022,-1263.265145898738,198005.90000000002,5.799666666666667
2021-06-06 03:00:00,-0.05725167481704903,33161,-1898.5227886081627,127658.6,5.873333333333334
2021-06-06 06:00:00,0.005304356308278314,32961,174.8368882771615,144156.90000000002,5.897666666666666
2021-06-06 09:00:00,-0.02543186552821271,32795,-834.0380299977359,141291.90000000002,5.886333333333333
2021-06-06 12:00:00,-0.03673376410054389,41759,-1533.9652550746123,135133.0,5.808666666666667
2021-06-06 15:00:00,-0.021900451679222128,44309,-970.3871134546532,86682.6,5.862666666666667
2021-06-06 18:00:00,-0.07388260423822687,46171,-3411.233720283173,107372.3,5.797999999999999
2021-06-06 21:00:00,-0.038661989759768804,32463,-1255.0841735713748,210824.59999999998,5.791666666666667
2021-06-07 00:00:00,0.010833281831757339,26317,285.0994779663579,237793.2,5.903666666666666
2021-06-07 03:00:00,0.01631475427069032,26410,430.8726602889314,154766.2,5.927666666666667
2021-06-07 06:00:00,0.08491772614109877,30963,2629.3075545068414,117641.3,5.8566666666666665
2021-06-07 09:00:00,0.10008702318429052,34128,3415.769927233467,104983.90000000001,5.881
2021-06-07 12:00:00,0.01448583306422113,45762,662.9006926848873,165970.5,5.885333333333334
2021-06-07 15:00:00,-0.014093520827501694,43239,-609.3897470603457,331983.4,5.7860000000000005
2021-06-07 18:00:00,-0.04152315602492705,44580,-1851.1022955912479,615533.7,5.655666666666666
2021-06-07 21:00:00,-0.07090219352735207,40209,-2850.906299541299,1340847.5,5.319999999999999
2021-06-08 00:00:00,-0.020850434773221887,32025,-667.7351736124309,1364030.2000000002,5.178666666666666
2021-06-08 03:00:00,0.025596089033275267,30269,774.768018948209,811091.3999999999,4.948
2021-06-08 06:00:00,-0.03352799720309754,31446,-1054.3214000486053,631649.2,4.974
2021-06-08 09:00:00,-0.06507734587020786,28906,-1881.1257597242284,390962.1,5.001
2021-06-08 12:00:00,0.04011390983775901,49081,1968.83080874705,1566527.1,4.9670000000000005
2021-06-08 15:00:00,-0.046574577516606215,49921,-2325.049484206499,1852948.2999999998,4.750333333333334
2021-06-08 18:00:00,-0.10506679627574551,40751,-4281.577015032905,797453.7999999999,4.905333333333333
2021-06-08 21:00:00,-0.08133330477302603,29486,-2398.1938245374454,579348.0,5.052
2021-06-09 00:00:00,-0.01232533882575113,25839,-318.47442991858344,812508.3,4.9526666666666666
2021-06-09 03:00:00,-0.05002388208333163,32932,-1647.3864847682773,351334.9,4.864999999999999
2021-06-09 06:00:00,-0.023902956075993565,41576,-993.7893018155085,366707.6,4.982
2021-06-09 09:00:00,-0.016489962206382096,33733,-556.2558951078872,267480.2,4.956333333333333
2021-06-09 12:00:00,-0.010043659000703186,48576,-487.88077961815793,760007.3,5.066
2021-06-09 15:00:00,-0.007179465502560386,55675,-399.71674185504946,1524398.7000000002,5.185333333333333
2021-06-09 18:00:00,-0.03139600029591383,46511,-1460.259369763248,335196.0,5.233333333333333
2021-06-09 21:00:00,-0.04251435309680492,38950,-1655.9340531205517,220406.8,5.220000000000001
2021-06-10 00:00:00,-0.038908746980023924,36189,-1408.0686444600858,577435.8,5.335333333333334
2021-06-10 03:00:00,0.047498985515582,30756,1460.87879851724,219564.0,5.332
2021-06-10 06:00:00,0.07218848676555856,29283,2113.8954579558513,215097.7,5.2156666666666665
2021-06-10 09:00:00,0.01955096565450205,34487,674.2541525268122,340779.0,5.194333333333334
2021-06-10 12:00:00,0.03916546203969296,56851,2226.5956824185846,366657.0,5.205333333333333
2021-06-10 15:00:00,0.03451017460260563,49283,1700.7649349402132,348977.6,5.0683333333333325
2021-06-10 18:00:00,-0.044256379495910596,37153,-1644.2572674115663,347983.2,5.034666666666666
2021-06-10 21:00:00,-0.015161853908162435,28072,-425.62356290993586,180303.9,5.07
2021-06-11 00:00:00,0.01175575245535841,26153,307.4481939649885,341225.70000000007,5.008666666666667
2021-06-11 03:00:00,0.07085553232118683,23863,1690.8255677804812,116052.1,5.028666666666666
2021-06-11 06:00:00,0.0628580302748709,25248,1587.0395483799405,179823.8,5.027333333333334
2021-06-11 09:00:00,0.050785075211438505,29956,1521.3177130338518,123988.20000000001,5.066
2021-06-11 12:00:00,0.009761598822140801,35777,349.24072105973147,1051870.7,5.138333333333333
2021-06-11 15:00:00,-0.0037341933476275745,39419,-147.19816757013135,514798.4,5.078666666666667
2021-06-11 18:00:00,-0.034081562882158016,32217,-1098.0057113744847,162855.0,5.067333333333333
2021-06-11 21:00:00,-0.05270043123941758,25991,-1369.7369083437025,385571.6,4.9543333333333335
2021-06-12 00:00:00,-0.051589971277156255,21775,-1123.3716245600774,996933.7000000001,4.797666666666667
2021-06-12 03:00:00,-0.02144482424939872,20118,-431.4269742494035,331950.3,4.6323333333333325
2021-06-12 06:00:00,0.012357039578296248,20322,251.11975831013635,153288.2,4.695
2021-06-12 09:00:00,0.0012056217937166942,21629,26.076393776298378,277671.6,4.742999999999999
2021-06-12 12:00:00,0.14722868573370307,39513,5817.447059395809,240035.7,4.850333333333334
2021-06-12 15:00:00,0.07937448264974732,33778,2681.111274943165,240261.0,4.821
2021-06-12 18:00:00,-0.026559932525407153,27258,-723.9706407775482,123484.1,4.871666666666667
2021-06-12 21:00:00,0.04870617492446918,24850,1210.3484468730592,162575.3,4.861666666666667
2021-06-13 00:00:00,0.06286049841559821,22005,1383.2452676352386,108171.9,4.853333333333333
2021-06-13 03:00:00,0.1114520727347893,22776,2538.4324086075612,272581.7,4.759666666666667
2021-06-13 06:00:00,0.08984611148373398,22482,2019.9202783773073,120176.3,4.715
2021-06-13 09:00:00,0.042115039896960485,22962,967.0455461140067,70937.7,4.7636666666666665
2021-06-13 12:00:00,0.04485119069104991,29984,1344.8181016804406,124201.9,4.750333333333334
2021-06-13 15:00:00,0.01042959146420884,37700,393.19559820067326,246726.8,4.759666666666667
2021-06-13 18:00:00,-0.010644049020403827,44749,-476.31054961405084,477296.2,4.9383333333333335
2021-06-13 21:00:00,-0.02433359543310899,33196,-807.778033997486,348508.4,5.087
2021-06-14 00:00:00,0.009124704526405741,24898,227.18689329845014,197741.5,5.073333333333333
2021-06-14 03:00:00,0.03239248349219341,23296,754.6152954341377,150613.8,5.030666666666666
2021-06-14 06:00:00,0.11848350913556917,31031,3676.661771985847,94135.1,5.048
2021-06-14 09:00:00,0.08768310538325394,34501,3025.1548188276442,88671.79999999999,4.986
2021-06-14 12:00:00,0.06049286234371589,49413,2989.1338069900335,440350.0,5.027333333333334
2021-06-14 15:00:00,0.039049558659880544,44386,1733.2537106774578,423870.10000000003,5.205666666666667
2021-06-14 18:00:00,-0.020803468435998312,36677,-763.0088118271101,241847.3,5.210333333333334
2021-06-14 21:00:00,-0.0138305155105998,28850,-399.0103724808042,282096.2,5.219333333333333
2021-06-15 00:00:00,0.036457989618422205,29441,1073.359672355968,245487.3,5.286666666666666
2021-06-15 03:00:00,0.05802340534951375,26779,1553.8087718546287,114101.1,5.291666666666667
2021-06-15 06:00:00,0.03400094082741213,24960,848.6634830522069,248476.80000000002,5.326333333333333
2021-06-15 09:00:00,0.07942803653323341,28160,2236.693508775853,138054.4,5.235666666666667
2021-06-15 12:00:00,0.0705125785293021,38362,2705.003537541087,225901.0,5.238666666666667
2021-06-15 15:00:00,0.0488917046309725,37504,1833.6344904799926,192262.59999999998,5.156333333333333
2021-06-15 18:00:00,-0.032821598353511915,36066,-1183.7437662177608,368806.5,5.2
2021-06-15 21:00:00,-0.0881115111803385,25664,-2261.293822932207,96240.5,5.169
2021-06-16 00:00:00,-0.022454370018898943,22420,-503.4269758237143,206400.9,5.1386666666666665
2021-06-16 03:00:00,0.058246821287576335,21365,1244.4433368090683,97781.5,5.154
2021-06-16 06:00:00,0.04475926034916912,22083,988.4187462907016,107667.5,5.1930000000000005
2021-06-16 09:00:00,0.09701152604765222,26815,2601.3640709677943,261608.90000000002,5.122
2021-06-16 12:00:00,0.1125508082205496,35739,4022.453334994222,383034.30000000005,4.971666666666667
2021-06-16 15:00:00,0.03919168024613822,38959,1526.8686707092988,341674.1,4.882666666666666
2021-06-16 18:00:00,-0.01571467588965728,36431,-572.5013573361043,438454.1,4.934666666666668
2021-06-16 21:00:00,-0.012504271063630742,25912,-324.0106718007998,199217.2,4.913333333333333
2021-06-17 00:00:00,0.07108036421562988,23222,1650.6282178153572,175756.6,4.929333333333333
2021-06-17 03:00:00,0.12918163345072892,23529,3039.514653462201,77901.5,5.014333333333333
2021-06-17 06:00:00,0.10851900934447478,25401,2756.491356359004,130063.20000000001,5.0393333333333326
2021-06-17 09:00:00,-0.04352839305194667,31871,-1387.2934149585922,77402.9,5.060666666666667
2021-06-17 12:00:00,0.008111107959376775,41519,336.76509136536436,226404.3,4.983666666666667
2021-06-17 15:00:00,0.07533785575055656,50676,3817.821178015204,170138.6,4.968333333333333
2021-06-17 18:00:00,-0.023013585131834352,39059,-898.887621664318,195913.5,4.798666666666667
2021-06-17 21:00:00,0.03543690779584607,29293,1038.0533400637191,143478.0,4.816
2021-06-18 00:00:00,-0.006261592303108258,25853,-161.8809458122578,168856.7,4.8133333333333335
2021-06-18 03:00:00,0.04767302432976268,23498,1120.2207257007633,116416.80000000002,4.830666666666667
2021-06-18 06:00:00,0.02608036326903697,23944,624.4682181138212,134019.80000000002,4.822666666666667
2021-06-18 09:00:00,-0.012315874369797484,25954,-319.6462033937239,209880.3,4.831666666666667
2021-06-18 12:00:00,-0.010983134036112932,33736,-370.5270098423059,330360.8,4.796666666666667
2021-06-18 15:00:00,0.06709105099003147,39072,2621.38154428251,330686.5,4.644666666666667
2021-06-18 18:00:00,-0.005576302049883618,33608,-187.40835929248863,521011.8,4.492666666666666
2021-06-18 21:00:00,0.0035091241346272358,23819,83.58382776268613,120985.5,4.523333333333333
2021-06-19 00:00:00,0.05578262095617037,21944,1224.0938342622026,162682.0,4.582666666666667
2021-06-19 03:00:00,0.04761453855147921,20164,960.0995553520268,240813.1,4.521
2021-06-19 06:00:00,0.01717758151593142,20448,351.2471868377657,58130.0,4.599333333333334
2021-06-19 09:00:00,0.006327236092593431,22407,141.77437912674102,50531.200000000004,4.608666666666667
2021-06-19 12:00:00,0.07349342990854106,33434,2457.1793355621617,120962.5,4.632333333333333
2021-06-19 15:00:00,0.03101463511989107,32485,1007.5104218696615,120277.9,4.651
2021-06-19 18:00:00,-0.06064671071042907,26723,-1620.662050314796,121463.9,4.559
2021-06-19 21:00:00,-0.028208784691276537,19556,-551.650993422604,105574.8,4.543333333333333
2021-06-20 00:00:00,0.019767990801734574,17200,340.0094417898347,201691.8,4.435666666666666
2021-06-20 03:00:00,0.08397635960578739,17063,1432.8886239535502,78959.3,4.447666666666667
2021-06-20 06:00:00,0.08837611847885268,18390,1625.236818826101,74799.6,4.467333333333333
2021-06-20 09:00:00,0.08620421519918715,24919,2148.1228385485447,631310.0,4.326999999999999
2021-06-20 12:00:00,-0.010532492529260603,29776,-313.61549755126373,297899.6,4.200333333333333
2021-06-20 15:00:00,-0.015989721300417026,31483,-503.4043957010292,109506.79999999999,4.283666666666666
2021-06-20 18:00:00,-0.0630346002229293,28368,-1788.1655391240583,171139.1,4.373666666666668
2021-06-20 21:00:00,-0.09382846088477322,21755,-2041.2381665482412,114896.7,4.508333333333333
2021-06-21 00:00:00,-0.14873773808869564,22604,-3362.0678317568763,87019.6,4.4719999999999995
2021-06-21 03:00:00,-0.11830789955940048,23852,-2821.88002029082,251401.30000000002,4.3196666666666665
2021-06-21 06:00:00,-0.06078578972830051,26939,-1637.5083894906875,1117640.6,4.114666666666667
2021-06-21 09:00:00,-0.05813865144398523,33459,-1945.2611386643018,1445031.6,3.9546666666666668
2021-06-21 12:00:00,-0.03906739094491781,44574,-1741.3898839787664,517889.2,3.8860000000000006
2021-06-21 15:00:00,-0.044779835459679694,43983,-1969.551503023092,494878.1,3.8513333333333333
2021-06-21 18:00:00,-0.09177111068588165,35402,-3248.880860501582,367664.9,3.827
2021-06-21 21:00:00,-0.10473391656640282,31506,-3299.7467753410874,978696.8,3.664
2021-06-22 00:00:00,-0.023849498461446537,28488,-679.4245121696889,1189256.0,3.5559999999999996
2021-06-22 03:00:00,0.0020355022905205276,21089,42.926707804787405,264807.0,3.705666666666667
2021-06-22 06:00:00,0.03038961730097596,25148,764.2380958849434,514168.2,3.6236666666666664
2021-06-22 09:00:00,-0.06414249873522136,27458,-1761.2247302717083,955901.6000000001,3.4416666666666664
2021-06-22 12:00:00,-0.06276165925371457,57499,-3608.7326454293343,2635029.2,3.1943333333333332
2021-06-22 15:00:00,-0.041369356832347354,45100,-1865.7579931388657,1103597.6,3.3953333333333333
2021-06-22 18:00:00,-0.03911344471799594,35111,-1373.3121574935553,591015.5,3.461
2021-06-22 21:00:00,-0.07977399860236069,25458,-2030.8864564188984,340845.60000000003,3.4386666666666668
2021-06-23 00:00:00,-0.060645722006537096,25832,-1566.6002908728663,695842.8,3.499333333333334
2021-06-23 03:00:00,-0.010835820020254782,23049,-249.75481564685245,192919.6,3.655333333333333
2021-06-23 06:00:00,0.035443410515428646,24151,855.9938073581172,228648.59999999998,3.7176666666666662
2021-06-23 09:00:00,0.014159563753352904,25594,362.39987470331425,131276.4,3.657
2021-06-23 12:00:00,0.021037595021976233,35428,745.319916438574,461116.39999999997,3.6926666666666663
2021-06-23 15:00:00,0.053114023899901705,36257,1925.7551645387362,314902.89999999997,3.6773333333333333
2021-06-23 18:00:00,-0.0294657925139015,33071,-974.4632242272364,447139.0,3.5896666666666666
2021-06-23 21:00:00,-0.01920359953764019,23739,-455.8742494240405,230741.2,3.5873333333333335
2021-06-24 00:00:00,0.046400210686979,21949,1018.438224368502,367602.1,3.629
2021-06-24 03:00:00,0.07340383407326144,22941,1683.9573574746908,232425.40000000002,3.6056666666666666
2021-06-24 06:00:00,0.006992243632056278,23272,162.7234938052137,256677.40000000002,3.762333333333333
2021-06-24 09:00:00,0.007229220402668722,22772,164.62380700957215,139080.7,3.8166666666666664
2021-06-24 12:00:00,0.0004305560561664217,28810,12.404319978154609,222692.40000000002,3.8563333333333336
2021-06-24 15:00:00,-0.008726593347223657,34933,-304.846085398564,486345.6,3.8476666666666666
2021-06-24 18:00:00,-0.024950034074189272,32802,-818.4110177015565,272649.2,3.8819999999999997
2021-06-24 21:00:00,-0.06457607991945352,24016,-1550.8591353455959,170478.4,3.892333333333333
2021-06-25 00:00:00,-0.04772051653999355,25177,-1201.4594449274175,444915.0,3.923666666666667
2021-06-25 03:00:00,-0.0076169401577812395,24670,-187.90991369246316,184392.9,3.9480000000000004
2021-06-25 06:00:00,-0.05177485475957263,23614,-1222.611420292548,249367.5,3.8516666666666666
2021-06-25 09:00:00,-0.06074514394318205,24704,-1500.6480359723694,185149.5,3.7379999999999995
2021-06-25 12:00:00,-0.04980084534438454,32183,-1602.7406057183275,183294.7,3.7230000000000003
2021-06-25 15:00:00,-0.05329391775063816,38423,-2047.71220173277,510085.2,3.6333333333333333
2021-06-25 18:00:00,-0.05174992950507877,32767,-1695.689940092916,180904.0,3.586
2021-06-25 21:00:00,-0.09977142878581205,22988,-2293.5456049282475,151012.9,3.577
2021-06-26 00:00:00,-0.03677247527981223,18997,-698.5667128905928,202258.6,3.5723333333333334
2021-06-26 03:00:00,-0.004541155230190839,17956,-81.54098331330671,64363.0,3.6
2021-06-26 06:00:00,0.049504141664884545,22669,1122.2093874012678,315612.9,3.533666666666667
2021-06-26 09:00:00,0.06912823463711718,24400,1686.728925145659,263766.3,3.4276666666666666
2021-06-26 12:00:00,0.06265666476969532,31804,1992.73256633539,151678.3,3.4736666666666665
2021-06-26 15:00:00,0.0013080986220584115,33342,43.614624256671554,131757.1,3.4616666666666664
2021-06-26 18:00:00,-0.02121891562697382,25756,-546.5143908883377,86076.70000000001,3.4760000000000004
2021-06-26 21:00:00,-0.060620141000927115,19279,-1168.695698356874,171121.4,3.470333333333333
2021-06-27 00:00:00,-0.0654031061959987,18403,-1203.6133633249642,211221.9,3.595
2021-06-27 03:00:00,-0.005276765164287832,15939,-84.10635995358375,104653.0,3.6289999999999996
2021-06-27 06:00:00,-0.036144474476967475,17224,-622.5524283912878,121317.1,3.6029999999999998
2021-06-27 09:00:00,-0.014112377536409232,18088,-255.2646848785702,111395.4,3.5549999999999997
2021-06-27 12:00:00,-0.025662825168191898,27013,-693.2298962683677,89173.9,3.576333333333333
2021-06-27 15:00:00,-0.02249721260750628,29458,-662.7228889919201,144152.0,3.563
2021-06-27 18:00:00,-0.013097356125350854,25209,-330.1712505639697,122010.79999999999,3.53
2021-06-27 21:00:00,-0.042324308778794714,23963,-1014.2174112662577,286246.6,3.578
2021-06-28 00:00:00,-0.013817248875108944,19941,-275.52975981854746,205965.7,3.764666666666667
2021-06-28 03:00:00,0.11004474180843753,22685,2496.3649679244054,86512.5,3.738
2021-06-28 06:00:00,0.15313254719198913,28022,4291.080237413919,115720.9,3.7556666666666665
2021-06-28 09:00:00,0.05176399988527267,26013,1346.536929015598,80862.7,3.761333333333333
2021-06-28 12:00:00,0.05256994647702332,33439,1757.886440245183,107484.4,3.7146666666666666
2021-06-28 15:00:00,0.05214923871572957,37181,1938.9608446895413,269189.5,3.8666666666666667
2021-06-28 18:00:00,0.018155428176657346,30421,552.3062805620931,109810.3,3.8493333333333335
2021-06-28 21:00:00,-0.030074434015043814,23613,-710.1476103972295,119644.6,3.884
2021-06-29 00:00:00,-0.022622474887152386,21604,-488.73594746204014,267149.0,3.911
2021-06-29 03:00:00,0.056029484052299496,18870,1057.2763640668916,92492.5,3.9133333333333336
2021-06-29 06:00:00,0.032088607117243546,21755,698.0876478356333,270352.8,3.956666666666667
2021-06-29 09:00:00,0.016933431837395103,27510,465.8387098467393,266574.9,4.140333333333333
2021-06-29 12:00:00,0.02167522251675353,38122,826.302832783678,391039.1,4.184666666666668
2021-06-29 15:00:00,0.010245158239178995,35609,364.8198397389248,279989.0,4.209333333333333
2021-06-29 18:00:00,-0.06106108604600572,30990,-1892.2830565657173,163794.2,4.170000000000001
2021-06-29 21:00:00,-0.09550276104396543,23425,-2237.15217745489,295503.4,4.127
2021-06-30 00:00:00,-0.022662148151961617,20116,-455.8717722248599,539131.2,4.185333333333333
2021-06-30 03:00:00,-0.037965907802633835,19444,-738.2091113144123,289004.3,4.085
2021-06-30 06:00:00,-0.0013320887568349627,20424,-27.206580769597277,206649.5,4.056
2021-06-30 09:00:00,-0.01457316365557497,23110,-336.78581208033756,180977.2,4.001
2021-06-30 12:00:00,-0.02253694033653447,31636,-712.9786444866045,217606.3,3.999
2021-06-30 15:00:00,0.023232364783066024,38226,888.0803761974818,630022.0,3.892666666666667
2021-06-30 18:00:00,-0.029299390882187408,32122,-941.1550339176239,471961.0,3.972
2021-06-30 21:00:00,-0.034508403198788444,24830,-856.8436514259171,152155.7,4.056333333333334
2021-07-01 00:00:00,-0.06697430286925622,20977,-1404.9199512883877,332568.4,4.140666666666666
2021-07-01 03:00:00,-0.01812108790115389,18632,-337.63210977429924,190309.4,4.068333333333333
2021-07-01 06:00:00,-0.01945861025027097,21202,-412.5614545262451,171935.60000000003,3.9636666666666667
2021-07-01 09:00:00,-0.004227576393141911,25459,-107.62986739299991,90926.0,3.8986666666666667
2021-07-01 12:00:00,-0.026968391829299495,29478,-794.9742543440905,235635.00000000003,3.9269999999999996
2021-07-01 15:00:00,0.0038456863503095536,36938,142.0519624077343,91668.59999999999,3.889666666666667
2021-07-01 18:00:00,-0.011348646776976744,31944,-362.5211726437451,111432.6,3.9163333333333328
2021-07-01 21:00:00,-0.026302163760505284,24554,-645.8233289754468,77232.29999999999,3.9706666666666663
2021-07-02 00:00:00,-0.0046426065577279355,21617,-100.35922595840478,147435.5,3.935
2021-07-02 03:00:00,0.013545927734966528,19228,260.4610984879364,358668.7,3.834
2021-07-02 06:00:00,0.06705316206429304,23193,1555.1639877571486,100045.3,3.783
2021-07-02 09:00:00,0.08910385300239036,26863,2393.5968032032124,109629.4,3.7953333333333332
2021-07-02 12:00:00,0.03428112568375264,34001,1165.5925543732735,131879.4,3.8053333333333335
2021-07-02 15:00:00,0.016331704016799932,32601,532.4298826516946,139712.0,3.8616666666666664
2021-07-02 18:00:00,-0.037858240474507907,30116,-1140.1387701302801,68859.4,3.8236666666666665
2021-07-02 21:00:00,-0.0765469323443396,23144,-1771.6022021773956,111063.1,3.861
2021-07-03 00:00:00,-0.039302388525706895,17687,-695.1413458541779,74568.7,3.9043333333333337
2021-07-03 03:00:00,0.015138576149927781,15547,235.3594434029272,49071.3,3.876
2021-07-03 06:00:00,0.017541838812505043,18593,326.15540904090625,74590.40000000001,3.9296666666666664
2021-07-03 09:00:00,0.09392928864429331,23087,2168.5454869307996,69009.3,4.0136666666666665
2021-07-03 12:00:00,0.09436923509017657,32084,3027.742538633225,50224.899999999994,4.008666666666667
2021-07-03 15:00:00,0.05840967476587131,30309,1770.3388324787936,99685.5,4.021666666666666
2021-07-03 18:00:00,0.018917784359699867,23217,439.21419947915183,92259.0,4.037333333333334
2021-07-03 21:00:00,-0.006051313084067261,19082,-115.47115627017148,80118.1,4.019666666666667
2021-07-04 00:00:00,-0.001823768386342408,16571,-30.221665930080043,89408.69999999998,4.001666666666666
2021-07-04 03:00:00,0.046188103970772755,15172,700.7659134445643,81053.1,4.0023333333333335
2021-07-04 06:00:00,-0.012276913772001944,19979,-245.28046025082682,225844.5,4.071666666666666
2021-07-04 09:00:00,0.04732197688721202,18214,861.9224870236798,92255.40000000001,4.1323333333333325
2021-07-04 12:00:00,0.008440956436753246,25867,218.3422201494962,84021.2,4.105333333333334
2021-07-04 15:00:00,0.015088164249073301,31277,471.91251321826564,113905.8,4.129333333333333
2021-07-04 18:00:00,-0.05880046635237629,32181,-1892.2578076858215,52776.0,4.1256666666666675
2021-07-04 21:00:00,-0.07434591295213724,22633,-1682.6710478457223,297138.3,4.1386666666666665
2021-07-05 00:00:00,0.020490762108963192,20473,419.5073726568034,208477.7,4.016333333333333
2021-07-05 03:00:00,0.0635127406692405,19309,1226.3675095823646,113158.29999999999,3.9653333333333336
2021-07-05 06:00:00,0.041002103273592105,22480,921.7272815903506,75826.7,3.9610000000000003
2021-07-05 09:00:00,0.03561212987689659,23963,853.373468240073,180051.9,3.9499999999999997
2021-07-05 12:00:00,0.019638514120091616,32392,636.1307493780076,181488.90000000002,3.8066666666666666
2021-07-05 15:00:00,0.03861102832118056,35391,1366.4829033149013,108021.4,3.828666666666667
2021-07-05 18:00:00,-0.06341462810913982,29748,-1886.4583569906915,140518.6,3.861333333333333
2021-07-05 21:00:00,-0.04164922351769247,18843,-784.7963187438793,141358.19999999998,3.8689999999999998
2021-07-06 00:00:00,0.05141745215011018,18662,959.5524920253562,156224.0,3.842333333333334
2021-07-06 03:00:00,0.05181243950036994,20261,1049.7718367169955,156987.5,3.8913333333333333
2021-07-06 06:00:00,0.06534169197900962,21519,1406.087869696308,55250.7,3.954333333333333
2021-07-06 09:00:00,-0.0034236431195577496,24648,-84.38595561085941,78016.6,3.9116666666666666
2021-07-06 12:00:00,-0.020366336587268233,31033,-632.028523312695,136435.2,3.8823333333333334
2021-07-06 15:00:00,0.009665146363858965,30808,297.763829177767,147708.2,3.861333333333333
2021-07-06 18:00:00,-0.06142082436554146,26720,-1641.1644270472677,131076.0,3.8543333333333334
2021-07-06 21:00:00,-0.05649648439791594,21950,-1240.0978325342548,132572.5,3.8353333333333333
2021-07-07 00:00:00,0.0691178697806404,20735,1433.1590299015786,98467.1,3.876333333333333
2021-07-07 03:00:00,0.12442861861160413,22650,2818.3082115528337,129987.4,3.9250000000000003
2021-07-07 06:00:00,0.07046165894970478,23002,1620.7590791611094,53980.5,3.9473333333333334
2021-07-07 09:00:00,0.030200151161924958,22470,678.5973966084538,37357.9,3.936
2021-07-07 12:00:00,0.05419238263745346,32439,1757.946700376353,110718.5,3.949666666666667
