time,sentiment_score,Tweet Volume,Weighted Sentiment,Volume BCH,open BCH
2/1/2019 18:00,-0.113260743,4648,-526.4359335,6328.117299,115.16
2/1/2019 21:00,-0.190406702,3795,-722.5934341,1763.659196,114.9766667
2/2/2019 0:00,-0.153435345,3023,-463.8350479,1996.871829,114.4566667
2/2/2019 3:00,-0.13854419,2532,-350.7938891,3461.560653,115.8566667
2/2/2019 6:00,-0.13117506,2549,-334.3652279,790.5249364,115.7333333
2/2/2019 9:00,-0.137097114,2710,-371.5331789,5050.336339,118.3433333
2/2/2019 12:00,-0.122393691,3351,-410.1412585,2168.158137,118.3766667
2/2/2019 15:00,-0.162000543,3943,-638.768141,1634.07308,118.3766667
2/2/2019 18:00,-0.159970665,3685,-589.4919005,1322.712732,118.1
2/2/2019 21:00,-0.168042336,3185,-535.2148402,5418.758437,117.44
2/3/2019 0:00,-0.138875301,2546,-353.5765163,3731.476138,119.4966667
2/3/2019 3:00,-0.141205812,2235,-315.5949898,1609.121882,119.01
2/3/2019 6:00,-0.081474997,2544,-207.2723924,2238.057463,119.1666667
2/3/2019 9:00,-0.069497321,2619,-182.0134837,1623.103855,118.3933333
2/3/2019 12:00,-0.116735792,3143,-366.9005943,1051.803711,117.49
2/3/2019 15:00,-0.159108184,3664,-582.9723862,1877.823486,116.9966667
2/3/2019 18:00,-0.187236777,3521,-659.2606918,3167.103991,116.7333333
2/3/2019 21:00,-0.118221499,3219,-380.5550053,3189.00572,116.0933333
2/4/2019 0:00,-0.091120467,2612,-238.0066598,642.0369105,117.0833333
2/4/2019 3:00,-0.092438523,2570,-237.5670041,1249.197536,117.08
2/4/2019 6:00,-0.158305524,3064,-485.0481255,1518.556441,117.09
2/4/2019 9:00,-0.132722607,3611,-479.2613339,804.8675045,117.6033333
2/4/2019 12:00,-0.183158231,4211,-771.2793107,1052.190919,116.9633333
2/4/2019 15:00,-0.147213325,4870,-716.9288928,2048.700471,117.4233333
2/4/2019 18:00,-0.150944358,4836,-729.9669153,946.6984806,117.1266667
2/4/2019 21:00,-0.205112286,4697,-963.4124073,2204.729779,117.21
2/5/2019 0:00,-0.167694209,3433,-575.6942195,1935.916436,117.27
2/5/2019 3:00,-0.178407477,3005,-536.1144684,1609.169679,117.47
2/5/2019 6:00,-0.149627165,3446,-515.6152106,600.1889554,117.3266667
2/5/2019 9:00,-0.23465074,4076,-956.4364162,273.5559583,117.3566667
2/5/2019 12:00,-0.20515938,4943,-1014.102815,1629.111738,117.0833333
2/5/2019 15:00,-0.1551713,5414,-840.0974182,1633.861696,116
2/5/2019 18:00,-0.135845097,5027,-682.8933026,1514.120063,115.9633333
2/5/2019 21:00,-0.121856351,4856,-591.7344405,1280.047727,116.0666667
2/6/2019 0:00,-0.109706144,3872,-424.7821896,13851.8389,113.88
2/6/2019 3:00,-0.174834455,3272,-572.0583368,2713.717523,111.2966667
2/6/2019 6:00,-0.162101972,3903,-632.6839967,1257.597964,111.88
2/6/2019 9:00,-0.176573186,4331,-764.7384686,581.6284849,111.77
2/6/2019 12:00,-0.194464257,5902,-1147.728045,1614.064943,111.7433333
2/6/2019 15:00,-0.181163651,6032,-1092.779143,22281.22993,114.21
2/6/2019 18:00,-0.194013887,5089,-987.3366709,2006.096754,114.8466667
2/6/2019 21:00,-0.171676039,4443,-762.7566413,1705.265015,114.43
2/7/2019 0:00,-0.240147725,3527,-847.0010261,2803.642033,113.8333333
2/7/2019 3:00,-0.141833793,2886,-409.3323266,1110.629613,115.0033333
2/7/2019 6:00,-0.204187099,3744,-764.4764987,716.1241773,115.06
2/7/2019 9:00,-0.187220783,3872,-724.9188718,789.4784034,115.3266667
2/7/2019 12:00,-0.201017316,4692,-943.1732467,1560.784334,114.5666667
2/7/2019 15:00,-0.092006393,5726,-526.8286063,2119.024153,114.2233333
2/7/2019 18:00,-0.18718304,4957,-927.8663293,1322.195083,113.5833333
2/7/2019 21:00,-0.140842921,4106,-578.3010336,1786.54703,113.3133333
2/8/2019 0:00,-0.195548907,3398,-664.475186,2426.227253,113.9033333
2/8/2019 3:00,-0.165395144,3150,-520.9947036,665.7253351,113.5966667
2/8/2019 6:00,-0.135605661,3701,-501.8765514,2069.367048,113.8833333
2/8/2019 9:00,-0.117216231,4128,-483.8686016,4528.808404,115.8333333
2/8/2019 12:00,-0.166061513,5065,-841.1015633,3283.202466,117.2833333
2/8/2019 15:00,-0.131589476,7128,-937.9697849,31913.58666,121.76
2/8/2019 18:00,-0.151492588,5933,-898.8055246,17981.71281,127.6733333
2/8/2019 21:00,-0.164861815,4270,-703.9599501,11855.31984,126.8833333
2/9/2019 0:00,-0.131226756,3394,-445.3836099,3526.272843,127.14
2/9/2019 3:00,-0.181233234,2711,-491.3232974,3070.135238,126.3566667
2/9/2019 6:00,-0.15296156,3245,-496.3602622,1649.278841,126.5533333
2/9/2019 9:00,-0.156969104,3161,-496.1793377,1387.914387,126.9533333
2/9/2019 12:00,-0.182725308,3655,-667.8610007,1513.553104,127.3266667
2/9/2019 15:00,-0.185039187,4072,-753.4795695,4120.979066,126.6233333
2/9/2019 18:00,-0.153056837,3899,-596.7686075,1724.707748,125.1166667
2/9/2019 21:00,-0.149975671,3572,-535.7130968,1382.810606,126.16
2/10/2019 0:00,-0.21876944,2819,-616.7110514,1827.126771,126.4433333
2/10/2019 3:00,-0.124854642,2417,-301.7736697,1493.115187,126.1733333
2/10/2019 6:00,-0.066389747,2739,-181.841517,5412.378685,124.4033333
2/10/2019 9:00,-0.183551844,2733,-501.6471897,1394.33774,123.09
2/10/2019 12:00,-0.167763233,3424,-574.4213098,4110.081282,122.1433333
2/10/2019 15:00,-0.11707525,3977,-465.6082693,4485.716867,121.31
2/10/2019 18:00,-0.214650796,4206,-902.821248,1940.454396,122.51
2/10/2019 21:00,-0.130418675,3538,-461.4212722,6053.434168,123.32
2/11/2019 0:00,-0.088846982,3176,-282.1780148,5241.197202,124.0266667
2/11/2019 3:00,-0.124094445,2487,-308.6228847,1499.098992,123.26
2/11/2019 6:00,-0.159236643,3366,-535.9905403,1887.647863,122.0033333
2/11/2019 9:00,-0.192321766,3818,-734.2845026,988.3609698,122.0366667
2/11/2019 12:00,-0.116960937,4673,-546.5584586,2695.053968,121.46
2/11/2019 15:00,-0.153599001,5117,-785.9660881,3727.540991,120.6666667
2/11/2019 18:00,-0.135371674,4941,-668.8714412,2020.600161,121.2466667
2/11/2019 21:00,-0.152956211,4198,-642.1101738,1462.323683,121.1666667
2/12/2019 0:00,-0.216803786,3445,-746.8890428,6437.617354,119.1866667
2/12/2019 3:00,-0.181699195,2994,-544.0073898,1305.660781,119.42
2/12/2019 6:00,-0.168522085,3294,-555.111748,792.2688642,119.4466667
2/12/2019 9:00,-0.138873141,3863,-536.4669437,378.8455599,119.3933333
2/12/2019 12:00,-0.163487611,4631,-757.1111265,1844.811017,120.07
2/12/2019 15:00,-0.150744543,4960,-747.6929333,1560.141218,119.9366667
2/12/2019 18:00,-0.149576635,4503,-673.5435874,4575.018384,120.5566667
2/12/2019 21:00,-0.184506913,4271,-788.0290254,3550.722768,120.5933333
2/13/2019 0:00,-0.148191427,3468,-513.9278688,1805.389283,121.49
2/13/2019 3:00,-0.158039694,3190,-504.1466239,4546.93103,123.2933333
2/13/2019 6:00,-0.104214488,3811,-397.1614138,4725.33605,123.2733333
2/13/2019 9:00,-0.162180374,3829,-620.988652,975.7605141,121
2/13/2019 12:00,-0.161479979,5055,-816.2812938,1150.235116,121.1766667
2/13/2019 15:00,-0.115266212,5417,-624.3970704,3620.240662,120.3366667
2/13/2019 18:00,-0.170481888,4768,-812.857642,1416.863306,120.6133333
2/13/2019 21:00,-0.158266722,4112,-650.7927609,1875.709711,120.2566667
