time,sentiment_score,Tweet Volume,Weighted Sentiment,Volume DASH,open DASH
9/30/2019 0:00,-0.220482669,3116,-687.0239966,238.7168106,69.11866667
9/30/2019 3:00,-0.18850969,3242,-611.148415,525.151939,68.49066667
9/30/2019 6:00,-0.103414752,3886,-401.8697263,166.0520953,66.94766667
9/30/2019 9:00,-0.154817114,4346,-672.8351774,154.9144442,68.67066667
9/30/2019 12:00,-0.182904888,5228,-956.2267545,558.506,69.71733333
9/30/2019 15:00,-0.178447529,5442,-971.1114528,528.2828172,71.8
9/30/2019 18:00,-0.153834571,4631,-712.4078983,472.1787716,70.71366667
9/30/2019 21:00,-0.181528398,4091,-742.6326762,252.3668243,70.34133333
10/1/2019 0:00,-0.236858471,3597,-851.9799202,639.0690254,70.97366667
10/1/2019 3:00,-0.195507335,3357,-656.3181236,680.7613465,72.37666667
10/1/2019 6:00,-0.227844164,3733,-850.5422642,230.1053652,71.43833333
10/1/2019 9:00,-0.206274527,4266,-879.9671322,574.067,71.24766667
10/1/2019 12:00,-0.196803061,5547,-1091.666579,371.3081953,71.29733333
10/1/2019 15:00,-0.184155108,5237,-964.4203006,583.3473258,70.93466667
10/1/2019 18:00,-0.199214507,4395,-875.5477583,207.928379,69.997
10/1/2019 21:00,-0.155489831,3969,-617.1391392,384.5076089,70.25366667
10/2/2019 0:00,-0.15958248,3125,-498.69525,230.2399527,70.37566667
10/2/2019 3:00,-0.223681611,2915,-652.0318961,122.564,70.01566667
10/2/2019 6:00,-0.17528244,2671,-468.1793972,91.897,69.81533333
10/2/2019 9:00,-0.204177849,3387,-691.5503746,85.01670061,69.99933333
10/2/2019 12:00,-0.200057966,4844,-969.0807873,225.311313,69.73366667
10/2/2019 15:00,-0.122107723,4997,-610.1722918,203.9628887,69.799
10/2/2019 18:00,-0.148503322,4517,-670.7895055,287.8766167,70.40333333
10/2/2019 21:00,-0.181678344,3804,-691.1044206,208.9984972,69.97733333
10/3/2019 0:00,-0.162882456,3142,-511.7766768,301.9166081,70.80766667
10/3/2019 3:00,-0.12165266,3127,-380.4078678,168.7251371,70.745
10/3/2019 6:00,-0.206301629,3661,-755.2702638,347.2712113,70.223
10/3/2019 9:00,-0.176103932,3909,-688.3902702,273.8063621,70.16266667
10/3/2019 12:00,-0.160953495,4998,-804.445568,303.8145959,69.476
10/3/2019 15:00,-0.155634073,4996,-777.5478287,268.4697721,68.74266667
10/3/2019 18:00,-0.166262222,4824,-802.0489589,285.1516639,69.15933333
10/3/2019 21:00,-0.152408697,3922,-597.7469096,138.4496209,68.954
10/4/2019 0:00,-0.148409313,3168,-470.1607036,361.5932076,68.942
10/4/2019 3:00,-0.190923118,2844,-542.9853476,145.0589545,68.88033333
10/4/2019 6:00,-0.161423697,3266,-527.2097944,102.616,68.83466667
10/4/2019 9:00,-0.163446555,3907,-638.5856904,242.1754753,68.50766667
10/4/2019 12:00,-0.189796121,4822,-915.1968955,230.4028527,69.40733333
10/4/2019 15:00,-0.174213817,5073,-883.7866936,272.3004074,69.97266667
10/4/2019 18:00,-0.18263373,4463,-815.094337,145.8686969,70.23733333
10/4/2019 21:00,-0.221178493,4196,-928.0649566,270.2483603,69.93266667
10/5/2019 0:00,-0.227784709,3101,-706.3603826,242.9257887,69.73566667
10/5/2019 3:00,-0.192237883,2585,-496.9349276,181.9773082,69.67033333
10/5/2019 6:00,-0.151762167,3090,-468.945096,105.7452801,69.68633333
10/5/2019 9:00,-0.168828341,3203,-540.7571762,136.271,69.446
10/5/2019 12:00,-0.14612813,3920,-572.8222696,274.3513732,69.32933333
10/5/2019 15:00,-0.153587764,3795,-582.8655644,276.9965799,69.172
10/5/2019 18:00,-0.170883574,3249,-555.2007319,222.7985732,69.30066667
10/5/2019 21:00,-0.148657587,3118,-463.5143563,100.5610358,69.995
10/6/2019 0:00,-0.19321387,2545,-491.7292992,90.69333082,69.876
10/6/2019 3:00,-0.177021997,2483,-439.5456186,169.957404,69.82966667
10/6/2019 6:00,-0.175069119,2761,-483.3658376,268.8887935,70.047
10/6/2019 9:00,-0.144662884,2968,-429.3594397,158.7896101,69.44133333
10/6/2019 12:00,-0.163230117,3961,-646.5544934,566.7006608,70.444
10/6/2019 15:00,-0.176440204,4051,-714.7592664,226.2312873,70.10066667
10/6/2019 18:00,-0.19405119,3694,-716.8250959,275.6084577,69.07633333
10/6/2019 21:00,-0.228028714,3254,-742.0054354,503.5395281,69.19533333
10/7/2019 0:00,-0.181488718,3009,-546.0995525,524.8710129,69.05966667
10/7/2019 3:00,-0.183716305,2913,-535.1655965,107.2075785,69.18366667
10/7/2019 6:00,-0.19884921,3414,-678.8712029,94.67819651,68.987
10/7/2019 9:00,-0.123451726,4363,-538.6198805,240.8780153,69.56966667
10/7/2019 12:00,-0.139183177,5244,-729.8765802,414.1958211,70.83
10/7/2019 15:00,-0.144280576,5066,-730.925398,506.2394522,71.66833333
10/7/2019 18:00,-0.120998269,4468,-540.6202659,507.0016536,71.68033333
10/7/2019 21:00,-0.118087266,4050,-478.2534273,169.5009181,71.13266667
10/8/2019 0:00,-0.122515968,3378,-413.8589399,1198.955142,71.35066667
10/8/2019 3:00,-0.135059824,2978,-402.2081559,12969.54136,74.40566667
10/8/2019 6:00,-0.179697748,3441,-618.3399509,836.0726794,73.57833333
10/8/2019 9:00,-0.166562987,3884,-646.9306415,740.157678,72.924
10/8/2019 12:00,-0.13172586,4966,-654.1506208,1240.199317,73.32433333
10/8/2019 15:00,-0.13853457,4996,-692.1187117,1218.302062,72.33866667
10/8/2019 18:00,-0.170847801,4482,-765.7398441,3624.152238,70.88433333
10/8/2019 21:00,-0.128658466,3800,-488.9021708,1293.202549,70.77033333
10/9/2019 0:00,-0.162611886,3442,-559.7101116,630.4426801,70.88066667
10/9/2019 3:00,-0.163411246,3035,-495.9531316,1236.888856,70.61533333
10/9/2019 6:00,-0.094095747,3898,-366.7852218,890.2776444,70.677
10/9/2019 9:00,-0.130483465,4238,-552.9889247,657.6899122,71.19766667
10/9/2019 12:00,-0.119005098,5872,-698.7979355,1430.233519,71.70633333
10/9/2019 15:00,-0.135855277,6466,-878.4402211,3701.853807,73.172
10/9/2019 18:00,-0.140496396,5027,-706.2753827,1599.863372,73.644
10/9/2019 21:00,-0.151658934,4372,-663.0528594,912.5310598,73.80066667
10/10/2019 0:00,-0.16087667,3754,-603.9310192,1262.523791,73.94466667
10/10/2019 3:00,-0.204256639,3253,-664.4468467,371.7152903,73.42533333
10/10/2019 6:00,-0.186404371,4240,-790.354533,325.8721202,73.18666667
10/10/2019 9:00,-0.198954154,4487,-892.707289,731.3513204,72.01833333
10/10/2019 12:00,-0.146054735,5593,-816.8841329,482.0060121,71.40666667
10/10/2019 15:00,-0.1693086,5122,-867.1986492,359.0634007,71.91166667
10/10/2019 18:00,-0.147378558,4519,-666.0037036,391.4366974,71.90566667
10/10/2019 21:00,-0.173664205,4030,-699.8667461,330.4509673,72.58466667
10/11/2019 0:00,-0.194916763,3274,-638.1574821,362.5607084,72.612
10/11/2019 3:00,-0.193218854,3310,-639.5544067,577.707135,73.01466667
10/11/2019 6:00,-0.205955483,3806,-783.8665683,513.919,70.98833333
10/11/2019 9:00,-0.219066558,4156,-910.440615,955.3869642,70.693
10/11/2019 12:00,-0.170063451,5092,-865.9630925,339.2639951,71.12833333
10/11/2019 15:00,-0.170466777,4874,-830.8550711,648.0776517,71.03333333
10/11/2019 18:00,-0.216156841,4609,-996.2668802,187.2955326,70.47333333
10/11/2019 21:00,-0.239789551,4590,-1100.634039,406.5631354,70.06633333
10/12/2019 0:00,-0.177315706,3064,-543.2953232,307.0355828,69.90333333
10/12/2019 3:00,-0.180857757,2802,-506.7634351,122.6663814,70.22333333
10/12/2019 6:00,-0.180743982,3149,-569.1627993,451.924,70.368
10/12/2019 9:00,-0.205270733,3110,-638.3919796,102.506,70.15633333
10/12/2019 12:00,-0.165585977,3785,-626.7429229,178.6391978,70.175
10/12/2019 15:00,-0.170085446,3839,-652.9580272,1178.109308,71.74633333
10/12/2019 18:00,-0.183926798,3578,-658.0900832,275.0130733,71.492
10/12/2019 21:00,-0.163207968,2988,-487.6654084,266.5176051,71.277
10/13/2019 0:00,-0.194055977,2635,-511.3374994,268.4215135,70.88966667
10/13/2019 3:00,-0.177517162,2466,-437.7573215,127.0282671,71.56166667
10/13/2019 6:00,-0.160551684,2798,-449.2236118,62.99356975,71.12866667
10/13/2019 9:00,-0.135799903,2940,-399.2517148,64.33590887,71.58133333
10/13/2019 12:00,-0.172169815,3574,-615.3349188,381.2159023,71.488
10/13/2019 15:00,-0.13477206,3949,-532.2148649,327.6310075,71.63666667
10/13/2019 18:00,-0.144887265,3651,-528.9834045,386.0547185,71.70866667
10/13/2019 21:00,-0.189838838,3021,-573.5031296,108.2592045,70.71733333
10/14/2019 0:00,-0.157735651,2926,-461.5345148,291.8479208,70.55666667
10/14/2019 3:00,-0.199824938,2683,-536.1303087,348.7096437,71.19966667
10/14/2019 6:00,-0.218574084,3405,-744.244756,409.6459455,70.99266667
10/14/2019 9:00,-0.201250343,3958,-796.5488576,172.2903673,71.01033333
10/14/2019 12:00,-0.190214975,4778,-908.8471506,152.2527323,70.75266667
10/14/2019 15:00,-0.175256601,4947,-866.9944051,465.5189896,70.69366667
10/14/2019 18:00,-0.127940767,4390,-561.6599671,493.0828589,70.90166667
10/14/2019 21:00,-0.156788001,3663,-574.3144477,478.6067481,70.65366667
10/15/2019 0:00,-0.142379901,3270,-465.5822763,816.0978922,71.17
10/15/2019 3:00,-0.188938515,2919,-551.5115253,1322.152255,71.63533333
10/15/2019 6:00,-0.169407762,3881,-657.4715243,2135.234483,71.95633333
10/15/2019 9:00,-0.20765249,4038,-838.5007546,107,71.34466667
10/15/2019 12:00,-0.1963794,4898,-961.8663012,708.8960391,72.771
10/15/2019 15:00,-0.201055361,5066,-1018.546459,886.1182597,71.824
10/15/2019 18:00,-0.223585881,4269,-954.488126,561.7351566,71.195
10/15/2019 21:00,-0.154181762,3786,-583.7321509,1140.391947,71.26566667
10/16/2019 0:00,-0.185235618,3148,-583.1217255,403.6059332,71.37566667
10/16/2019 3:00,-0.110172287,2789,-307.2705084,1859.659339,71.09766667
10/16/2019 6:00,-0.177657564,3450,-612.9185958,362.0004416,71.285
10/16/2019 9:00,-0.184689717,3817,-704.9606498,446.886,70.94666667
10/16/2019 12:00,-0.163779683,5086,-832.9834677,1475.651605,69.38566667
10/16/2019 15:00,-0.144217584,5414,-780.7939998,4800.392279,67.83433333
10/16/2019 18:00,-0.162681086,4396,-715.1460541,1031.162222,67.199
10/16/2019 21:00,-0.170058707,4125,-701.4921664,1030.740653,67.85166667
10/17/2019 0:00,-0.157133068,3396,-533.6238989,1192.043407,67.86566667
10/17/2019 3:00,-0.170981899,3150,-538.5929819,257.1512852,67.35466667
10/17/2019 6:00,-0.189525417,3517,-666.5608916,229.1807054,67.71933333
10/17/2019 9:00,-0.222948055,3956,-881.9825056,104.268,68.56566667
10/17/2019 12:00,-0.188455329,4976,-937.7537171,406.7190624,68.99966667
10/17/2019 15:00,-0.189714875,5140,-975.1344575,331.3544387,69.57833333
10/17/2019 18:00,-0.146026584,4504,-657.7037343,1040.819478,69.49366667
10/17/2019 21:00,-0.147391027,3835,-565.2445885,334.5883244,68.72466667
10/18/2019 0:00,-0.214985504,3204,-688.8135548,238.1945315,69.01566667
10/18/2019 3:00,-0.192885156,3217,-620.5115469,119.6117962,68.806
10/18/2019 6:00,-0.181587199,4040,-733.612284,553.2638318,67.61233333
10/18/2019 9:00,-0.204792848,4504,-922.3869874,124.1980998,67.37233333
10/18/2019 12:00,-0.238025675,5070,-1206.790172,230.163,67.88933333
10/18/2019 15:00,-0.186131433,4841,-901.0622672,157.8538362,67.958
10/18/2019 18:00,-0.173678948,4217,-732.4041237,128.747,68.46066667
10/18/2019 21:00,-0.200201231,3604,-721.5252365,134.183351,68.424
10/19/2019 0:00,-0.223896626,3087,-691.1688845,123.5461244,67.85566667
10/19/2019 3:00,-0.187921678,2856,-536.7043124,81.86611931,68.16233333
10/19/2019 6:00,-0.188243878,3036,-571.5084136,128.7298697,67.98933333
10/19/2019 9:00,-0.185242948,3262,-604.2624964,70.25,67.78433333
10/19/2019 12:00,-0.197770323,4274,-845.2703605,164.5476078,68.18666667
10/19/2019 15:00,-0.155065462,4136,-641.3507508,206.308,67.867
10/19/2019 18:00,-0.185549164,3603,-668.5336379,196.3644849,67.63533333
10/19/2019 21:00,-0.200324966,3142,-629.4210432,119.4292756,67.45666667
10/20/2019 0:00,-0.197885884,2855,-564.9641988,175.6275418,67.37733333
10/20/2019 3:00,-0.207750673,2387,-495.9008565,260.0296792,67.36366667
10/20/2019 6:00,-0.173146397,2840,-491.7357675,53.995,67.43633333
10/20/2019 9:00,-0.192780548,2967,-571.9798859,46.59388414,67.9
10/20/2019 12:00,-0.182441131,3557,-648.943103,203.0695005,68.02166667
10/20/2019 15:00,-0.128911442,4072,-524.9273918,1055.46883,68.89733333
10/20/2019 18:00,-0.194754474,4054,-789.5346376,262.3770243,69.476
10/20/2019 21:00,-0.192025545,3098,-594.8951384,169.805,69.45
10/21/2019 0:00,-0.205796495,3048,-627.2677168,147.7046445,69.22333333
10/21/2019 3:00,-0.200949976,2667,-535.933586,139.597,69.47633333
10/21/2019 6:00,-0.204648172,3437,-703.3757672,98.58,69.648
10/21/2019 9:00,-0.200377093,4081,-817.7389165,117.2612933,69.49333333
10/21/2019 12:00,-0.228439123,4794,-1095.137156,94.846,69.24166667
10/21/2019 15:00,-0.203365525,4999,-1016.624259,1303.957543,68.64
10/21/2019 18:00,-0.146986472,4345,-638.6562208,477.0531892,68.63433333
10/21/2019 21:00,-0.204286547,3540,-723.1743764,366.6208228,68.85933333
10/22/2019 0:00,-0.167624782,3136,-525.6713164,261.2799255,68.692
10/22/2019 3:00,-0.135600928,3058,-414.6676378,183.7627536,69.25433333
10/22/2019 6:00,-0.189854249,3987,-756.9488908,163.6420596,69.25166667
10/22/2019 9:00,-0.196429999,4045,-794.559346,133.478,69.258
10/22/2019 12:00,-0.141078154,5148,-726.2703368,352.1259564,68.814
10/22/2019 15:00,-0.185540011,4819,-894.117313,675.8858219,68.282
10/22/2019 18:00,-0.157726832,4423,-697.6257779,375.7811958,68.01133333
10/22/2019 21:00,-0.137043642,3901,-534.6072474,311.5932946,67.38433333
10/23/2019 0:00,-0.159997001,3402,-544.3097974,110.1549258,67.306
10/23/2019 3:00,-0.18583441,3145,-584.4492195,1186.380391,66.801
10/23/2019 6:00,-0.191612994,3524,-675.2441909,243.943,66.569
10/23/2019 9:00,-0.128587899,4273,-549.4560924,140.4295414,66.87933333
10/23/2019 12:00,-0.170242402,7727,-1315.46304,1579.747024,64.09666667
10/23/2019 15:00,-0.155496485,7308,-1136.368312,1529.140131,62.50066667
10/23/2019 18:00,-0.153041528,5163,-790.1534091,1805.225843,62.703
10/23/2019 21:00,-0.169508684,4484,-760.0769391,418.5657604,62.37166667
10/24/2019 0:00,-0.16636837,3591,-597.4288167,173.7078386,62.73766667
10/24/2019 3:00,-0.156647471,3144,-492.4996488,382.2847751,62.16866667
10/24/2019 6:00,-0.179766888,4056,-729.1344977,629.4154202,61.97366667
10/24/2019 9:00,-0.148567575,4120,-612.098409,156.7158186,62.12366667
10/24/2019 12:00,-0.177991091,5251,-934.6312188,406.7603606,62.32633333
10/24/2019 15:00,-0.12965791,4139,-536.6540895,862.3154296,62.94066667
10/24/2019 18:00,-0.18277721,4489,-820.4868957,337.6406699,62.99933333
10/24/2019 21:00,-0.203504589,3735,-760.0896399,146.0765451,62.927
10/25/2019 0:00,-0.219292236,3100,-679.8059316,292.8836892,62.72466667
10/25/2019 3:00,-0.212617517,2886,-613.6141541,48.33887351,62.951
10/25/2019 6:00,-0.120062203,3962,-475.6864483,92.17951875,63.04966667
10/25/2019 9:00,-0.149885741,4152,-622.3255966,427.177,63.421
10/25/2019 12:00,-0.146703276,5139,-753.9081354,407.9713849,64.458
10/25/2019 15:00,-0.101984772,8195,-835.7652065,1698.320018,66.85233333
10/25/2019 18:00,-0.139900422,5567,-778.8256493,1416.935939,68.44366667
10/25/2019 21:00,-0.160847344,3990,-641.7809026,974.709585,68.63933333
10/26/2019 0:00,-0.1366696,7759,-1060.419426,3987.139174,71.86933333
10/26/2019 3:00,-0.143351307,4694,-672.8910351,2788.179239,71.63433333
10/26/2019 6:00,-0.149041696,4422,-659.0623797,590.902,71.62233333
10/26/2019 9:00,-0.140663763,4092,-575.5961182,475.8492075,69.06
10/26/2019 12:00,-0.148075505,4567,-676.2608313,263.3062456,68.98466667
10/26/2019 15:00,-0.12055188,4591,-553.4536811,204.8953629,68.926
10/26/2019 18:00,-0.156034781,3764,-587.3149157,427.8097358,69.28833333
10/26/2019 21:00,-0.185101394,3147,-582.5140869,378.4746103,70.476
10/27/2019 0:00,-0.135432704,2814,-381.1076291,317.2358233,71.06066667
10/27/2019 3:00,-0.181653759,2541,-461.5822016,3842.584,69.68033333
10/27/2019 6:00,-0.147729884,2936,-433.7349394,126.6403041,69.89133333
10/27/2019 9:00,-0.157374388,3184,-501.0800514,323.1168976,70.45266667
10/27/2019 12:00,-0.12489513,3805,-475.2259697,218.9089436,69.91333333
10/27/2019 15:00,-0.115438284,4541,-524.2052476,844.9326167,72.987
10/27/2019 18:00,-0.135787137,4188,-568.6765298,228.3551496,72.88033333
10/27/2019 21:00,-0.140021162,3279,-459.1293902,430.4324535,72.36733333
10/28/2019 0:00,-0.146696602,3529,-517.6923085,1109.692451,73.08866667
10/28/2019 3:00,-0.117735625,2693,-317.0620381,1057.720823,75.531
10/28/2019 6:00,-0.168614624,3396,-572.6152631,1231.199143,73.65833333
10/28/2019 9:00,-0.162903567,4010,-653.2433037,245.4050024,73.15566667
10/28/2019 12:00,-0.165005671,5072,-836.9087633,198.195349,73.25766667
10/28/2019 15:00,-0.151941853,5331,-810.0020183,268.8441011,72.898
10/28/2019 18:00,-0.134761213,4569,-615.7239822,118.0557949,72.63833333
10/28/2019 21:00,-0.149974659,3732,-559.7054274,160.6480006,72.89966667
10/29/2019 0:00,-0.182973432,2902,-530.9888997,203.9944756,72.32
10/29/2019 3:00,-0.151042094,2723,-411.287622,167.2877464,72.96233333
10/29/2019 6:00,-0.160468676,2951,-473.5430629,333.7950442,73.79866667
10/29/2019 9:00,-0.119489851,3779,-451.5521469,471.039861,75.40633333
10/29/2019 12:00,-0.139792653,4573,-639.2718022,334.8048424,74.53566667
10/29/2019 15:00,-0.154935411,4920,-762.2822221,382.9109484,72.72933333
10/29/2019 18:00,-0.138302487,4543,-628.3081984,154.6722078,72.60366667
10/29/2019 21:00,-0.126413752,3831,-484.2910839,650.96741,73.16166667
10/30/2019 0:00,-0.152048992,3266,-496.5920079,948.8950551,73.137
10/30/2019 3:00,-0.208507542,2740,-571.3106651,291.0474408,73.542
10/30/2019 6:00,-0.185023925,2978,-551.0012487,189.14,73.333
10/30/2019 9:00,-0.152301907,3464,-527.5738058,215.3564452,73.46233333
10/30/2019 12:00,-0.163515002,4407,-720.6106138,200.6792656,72.673
10/30/2019 15:00,-0.149702194,4485,-671.4143401,166.6286228,71.74433333
10/30/2019 18:00,-0.12179719,4127,-502.6570031,174.871,72.243
10/30/2019 21:00,-0.13530284,3508,-474.6423627,167.0036192,72.55466667
10/31/2019 0:00,-0.151837502,2902,-440.6324308,100.6191271,72.08166667
10/31/2019 3:00,-0.111736365,2503,-279.6761216,126.9296715,71.907
10/31/2019 6:00,-0.112354675,3082,-346.2771084,331.1447557,71.78566667
10/31/2019 9:00,-0.131032351,3554,-465.6889755,214.248787,70.99133333
10/31/2019 12:00,-0.09392066,4912,-461.3382819,304.5629953,71.602
10/31/2019 15:00,-0.082056525,4709,-386.4041762,332.127119,71.44833333
10/31/2019 18:00,-0.095138204,4191,-398.724213,231.9675849,71.806
10/31/2019 21:00,-0.115402599,3371,-389.0221612,75.68150904,71.28933333
11/1/2019 0:00,-0.150555088,2776,-417.9409243,100.7365412,71.70333333
