time,sentiment_score,Tweet Volume,Weighted Sentiment,Volume XLM,open XLM
6/30/2019 18:00,-0.157471453,5003,-787.8296794,1758397,0.107782333
6/30/2019 21:00,-0.127211845,4435,-564.1845326,3850955,0.107055333
7/1/2019 0:00,-0.167154422,4055,-677.8111812,2999164,0.106054333
7/1/2019 3:00,-0.111652801,3557,-397.1490132,1228402,0.108345667
7/1/2019 6:00,-0.151028972,4062,-613.4796843,1023357,0.107225
7/1/2019 9:00,-0.118307608,4769,-564.2089826,991894,0.107903
7/1/2019 12:00,-0.174160515,6068,-1056.806005,5583195,0.104723667
7/1/2019 15:00,-0.184538334,6924,-1277.743425,6674588,0.102656667
7/1/2019 18:00,-0.156619179,5816,-910.8971451,3926258,0.102974333
7/1/2019 21:00,-0.069841997,4711,-329.0256479,3342117,0.104662
7/2/2019 0:00,-0.129833486,3680,-477.7872285,2171422,0.104306333
7/2/2019 3:00,-0.112384088,3873,-435.2635728,3213558,0.103663667
7/2/2019 6:00,-0.173137741,4760,-824.1356472,1879649,0.101061667
7/2/2019 9:00,-0.15120632,4974,-752.1002357,3200106,0.102421667
7/2/2019 12:00,-0.123869248,6093,-754.7353281,3783510,0.101165667
7/2/2019 15:00,-0.104866396,7072,-741.6151525,3908245,0.103084
7/2/2019 18:00,-0.0886021,6055,-536.4857155,2865385,0.102725333
7/2/2019 21:00,-0.124650698,4897,-610.4144681,1835185,0.102201333
7/3/2019 0:00,-0.121699908,4784,-582.2123599,3495340,0.103206333
7/3/2019 3:00,-0.140171499,4062,-569.3766289,2817860,0.103811
7/3/2019 6:00,-0.163143675,4891,-797.9357144,912877,0.104765
7/3/2019 9:00,-0.185221325,5260,-974.2641695,3033915,0.103696
7/3/2019 12:00,-0.13331179,6365,-848.5295434,1844777,0.103594333
7/3/2019 15:00,-0.106832899,6613,-706.4859611,2152132,0.103432
7/3/2019 18:00,-0.126408726,5726,-723.8163651,1352939,0.103084667
7/3/2019 21:00,-0.094615874,5235,-495.3141004,2858707,0.103973333
7/4/2019 0:00,-0.142231412,4084,-580.8730866,1920375,0.105755333
7/4/2019 3:00,-0.123805141,3844,-475.906962,1584997,0.104296333
7/4/2019 6:00,-0.133804243,4616,-617.6403857,1988090,0.103419333
7/4/2019 9:00,-0.115097888,4739,-545.4488912,935936,0.103153667
7/4/2019 12:00,-0.068005796,5477,-372.4677447,1256969,0.103270333
7/4/2019 15:00,-0.06137858,5577,-342.3083407,2466833,0.103345333
7/4/2019 18:00,-0.09679771,4892,-473.5343973,2856837,0.102806333
7/4/2019 21:00,-0.127126934,4078,-518.4236369,3602056,0.101857667
7/5/2019 0:00,-0.119419489,3357,-400.8912246,4221491,0.099636
7/5/2019 3:00,-0.069434914,3012,-209.137961,1718695,0.100494333
7/5/2019 6:00,-0.107752527,4648,-500.8337455,1347540,0.100265
7/5/2019 9:00,-0.126346404,4408,-556.9349488,517412,0.100477333
7/5/2019 12:00,-0.137112845,5204,-713.5352454,1633997,0.100614333
7/5/2019 15:00,-0.128014309,5639,-721.8726885,1914190,0.101089
7/5/2019 18:00,-0.126985649,4976,-631.8805894,1876373,0.101273
7/5/2019 21:00,-0.11986477,4363,-522.9699915,1264996,0.100168333
7/6/2019 0:00,-0.034188034,16,-0.547008544,1516568,0.101298333
7/6/2019 3:00,0.053571429,13,0.696428577,2993555,0.101938333
7/6/2019 6:00,0.037974684,10,0.37974684,814976,0.102316
7/6/2019 9:00,-0.014865658,500,-7.432829,928519,0.101855667
7/6/2019 12:00,-0.107769382,4172,-449.6138617,1071801,0.102093667
7/6/2019 15:00,-0.144208378,4419,-637.2568224,2449824,0.105438667
7/6/2019 18:00,-0.16895502,3948,-667.034419,1701568,0.105057
7/6/2019 21:00,-0.106272218,3668,-389.8064956,1804263,0.104211
7/7/2019 0:00,0,7,0,818853,0.103307
7/7/2019 3:00,0.021505376,18,0.387096768,1465306,0.103197333
7/7/2019 6:00,0,7,0,794037,0.103197
7/7/2019 9:00,0.007352941,18,0.132352938,1080566,0.103087
7/7/2019 12:00,0.056910569,34,1.934959346,1262827,0.104444
7/7/2019 15:00,0.020979021,22,0.461538462,1769117,0.103933667
7/7/2019 18:00,0.016260163,17,0.276422771,1439769,0.105623333
7/7/2019 21:00,-0.013157895,13,-0.171052635,1685949,0.105524333
7/8/2019 0:00,0.017605634,25,0.44014085,1525205,0.105747
7/8/2019 3:00,0.003649635,26,0.09489051,695183,0.105299333
7/8/2019 6:00,0.023333333,19,0.443333327,634072,0.104983667
7/8/2019 9:00,0.053333333,41,2.186666653,1354721,0.10568
7/8/2019 12:00,0.038235294,40,1.52941176,987931,0.104831
7/8/2019 15:00,-0.025862069,48,-1.241379312,1957480,0.104963
7/8/2019 18:00,0.037878788,67,2.537878796,1580486,0.104414333
7/8/2019 21:00,-0.032520325,64,-2.0813008,2806037,0.104423667
7/9/2019 0:00,-0.070327553,39,-2.742774567,3336738,0.104527
7/9/2019 3:00,-0.051282051,28,-1.435897428,1924828,0.104403
7/9/2019 6:00,0.056737589,20,1.13475178,1313295,0.103692
7/9/2019 9:00,-0.037974684,32,-1.215189888,1248069,0.102798
7/9/2019 12:00,-0.107429719,54,-5.801204826,1578570,0.101751
7/9/2019 15:00,0.038617886,52,2.008130072,2039976,0.101279333
7/9/2019 18:00,0.029569892,56,1.655913952,1234250,0.101479667
7/9/2019 21:00,0.002710027,29,0.078590783,1370770,0.101505333
7/10/2019 0:00,-0.067741935,34,-2.30322579,2623256,0.101591333
7/10/2019 3:00,-0.01369863,24,-0.32876712,2987955,0.100672333
7/10/2019 6:00,-0.009433962,27,-0.254716974,2393770,0.099647
7/10/2019 9:00,-0.013002364,27,-0.351063828,2010884,0.099359667
7/10/2019 12:00,0.016877637,57,0.962025309,4810153,0.098864667
7/10/2019 15:00,0.008133688,66,0.536823408,8241317,0.093892
7/10/2019 18:00,0,62,0,4887137,0.094294333
7/10/2019 21:00,0.032323232,50,1.6161616,3335182,0.094248333
7/11/2019 0:00,-0.077868852,21,-1.635245892,2028639,0.094417
7/11/2019 3:00,-0.020618557,18,-0.371134026,7258242,0.092246667
7/11/2019 6:00,0.034810127,30,1.04430381,2003452,0.089006333
7/11/2019 9:00,0.006451613,37,0.238709681,2496708,0.088413333
7/11/2019 12:00,-0.031914894,40,-1.27659576,2690080,0.089341
7/11/2019 15:00,0.020588235,47,0.967647045,5468688,0.089009667
7/11/2019 18:00,-0.005208333,31,-0.161458323,3966152,0.089264333
7/11/2019 21:00,-0.012471655,42,-0.52380951,2876263,0.086643667
7/12/2019 0:00,-0.046875,85,-3.984375,2350630,0.087789333
7/12/2019 3:00,0.008403361,22,0.184873942,2327035,0.087600667
7/12/2019 6:00,-0.028688525,21,-0.602459025,8000863,0.092806
7/12/2019 9:00,0.067901235,42,2.85185187,2377942,0.097931667
7/12/2019 12:00,-0.021341463,48,-1.024390224,3960536,0.097656
7/12/2019 15:00,-0.046875,48,-2.25,4762244,0.097815
7/12/2019 18:00,0.011178862,39,0.435975618,4561415,0.098638
7/12/2019 21:00,0.034246575,18,0.61643835,2684590,0.097821
7/13/2019 0:00,-0.007462687,33,-0.246268671,3132867,0.098974
7/13/2019 3:00,-0.02238806,16,-0.35820896,2490647,0.098422333
7/13/2019 6:00,0.0125,10,0.125,1455868,0.097098667
7/13/2019 9:00,-0.021052632,15,-0.31578948,1626633,0.095813
7/13/2019 12:00,0.027559055,18,0.49606299,1624857,0.094035333
7/13/2019 15:00,-0.053376906,36,-1.921568616,1401295,0.095458333
7/13/2019 18:00,-0.005479452,39,-0.213698628,2283377,0.094500333
7/13/2019 21:00,0.014925373,29,0.432835817,2458431,0.092940333
7/14/2019 0:00,-0.01994302,30,-0.5982906,1101046,0.095904333
7/14/2019 3:00,-0.054347826,13,-0.706521738,545975,0.095382333
7/14/2019 6:00,0.049180328,8,0.393442624,915202,0.095659667
7/14/2019 9:00,-0.008196721,13,-0.106557373,2630099,0.091092
7/14/2019 12:00,-0.029850746,17,-0.507462682,3910915,0.088143667
7/14/2019 15:00,-0.037671233,24,-0.904109592,4407996,0.087392333
7/14/2019 18:00,0.003521127,30,0.10563381,3548053,0.088747
7/14/2019 21:00,0.05,36,1.8,2945091,0.088634
7/15/2019 0:00,-0.009661836,37,-0.357487932,6760183,0.083948333
7/15/2019 3:00,0.032653061,13,0.424489793,2127478,0.085299333
7/15/2019 6:00,-0.033613445,14,-0.47058823,2039917,0.085226333
7/15/2019 9:00,0.036616162,29,1.061868698,705354,0.085279333
7/15/2019 12:00,0.01048951,37,0.38811187,2785493,0.084852333
7/15/2019 15:00,0,46,0,3315216,0.087048
7/15/2019 18:00,-0.037524366,72,-2.701754352,2588555,0.086861
7/15/2019 21:00,0.027950311,47,1.313664617,2725353,0.086227
7/16/2019 0:00,0.003676471,32,0.117647072,2370892,0.087198333
7/16/2019 3:00,0.008474576,13,0.110169488,1063511,0.086236
7/16/2019 6:00,0.029850746,11,0.328358206,903433,0.086548667
7/16/2019 9:00,-0.007246377,28,-0.202898556,1540907,0.086096667
7/16/2019 12:00,0.003898635,67,0.261208545,1849335,0.084648333
7/16/2019 15:00,0.020348837,78,1.587209286,11017790,0.083086333
7/16/2019 18:00,0.047687861,69,3.290462409,5940362,0.079595
7/16/2019 21:00,0.039709172,65,2.58109618,3128644,0.079277333
7/17/2019 0:00,-0.04288499,59,-2.53021441,4547730,0.078788
7/17/2019 3:00,-0.022123894,18,-0.398230092,3141355,0.078083333
7/17/2019 6:00,0,16,0,1129044,0.080099667
7/17/2019 9:00,-0.016806723,31,-0.521008413,1553987,0.079343
7/17/2019 12:00,0.016548463,30,0.49645389,4301630,0.07788
7/17/2019 15:00,-0.029962547,74,-2.217228478,5787458,0.082258333
7/17/2019 18:00,0.001278119,75,0.095858925,3157401,0.082914667
7/17/2019 21:00,-0.041935484,60,-2.51612904,2576746,0.081542
7/18/2019 0:00,-0.052419355,23,-1.205645165,2768827,0.080688667
7/18/2019 3:00,0.046666667,19,0.886666673,1558166,0.081811667
7/18/2019 6:00,-0.008130081,10,-0.08130081,1092904,0.082671
7/18/2019 9:00,0,19,0,4571925,0.086871333
7/18/2019 12:00,-0.022857143,51,-1.165714293,5441884,0.085852333
7/18/2019 15:00,-0.06875,75,-5.15625,4239957,0.088189667
7/18/2019 18:00,-0.113772455,57,-6.485029935,1619541,0.087956667
7/18/2019 21:00,0.027131783,36,0.976744188,2062002,0.088442333
7/19/2019 0:00,-0.011278195,36,-0.40601502,2128307,0.089004
7/19/2019 3:00,0.02,23,0.46,2136716,0.089805
7/19/2019 6:00,0,18,0,1710879,0.090477667
7/19/2019 9:00,-0.007042254,16,-0.112676064,1119382,0.088349
7/19/2019 12:00,0.018987342,44,0.835443048,2000566,0.088204
7/19/2019 15:00,-0.01268465,70,-0.8879255,2940225,0.088678667
7/19/2019 18:00,0.021875,47,1.028125,7656907,0.091476667
7/19/2019 21:00,0.027950311,46,1.285714306,5549279,0.093542667
7/20/2019 0:00,0.00729927,29,0.21167883,3072175,0.092760333
7/20/2019 3:00,-0.066091954,13,-0.859195402,2743063,0.093130667
7/20/2019 6:00,-0.090909091,3,-0.272727273,1003674,0.093657
7/20/2019 9:00,-0.059701493,11,-0.656716423,532546,0.092789
7/20/2019 12:00,-0.043859649,21,-0.921052629,1563855,0.093094
7/20/2019 15:00,0.026436782,46,1.216091972,4256919,0.095328
7/20/2019 18:00,-0.067567568,50,-3.3783784,4952738,0.096093667
7/20/2019 21:00,0.007936508,28,0.222222224,2284046,0.096560667
7/21/2019 0:00,0.050925926,29,1.476851854,1632122,0.094585667
7/21/2019 3:00,0.010869565,38,0.41304347,2117097,0.092286333
7/21/2019 6:00,0.028037383,11,0.308411213,679306,0.092472333
7/21/2019 9:00,0,8,0,1092481,0.092321
7/21/2019 12:00,0.066666667,30,2.00000001,1213128,0.091936333
7/21/2019 15:00,0.072072072,22,1.585585584,2083695,0.089549333
7/21/2019 18:00,-0.010416667,22,-0.229166674,2207080,0.089627333
7/21/2019 21:00,0.058974359,37,2.182051283,1745678,0.090939
7/22/2019 0:00,0.009708738,12,0.116504856,1552410,0.090973667
7/22/2019 3:00,-0.024096386,18,-0.433734948,689523,0.091007
7/22/2019 6:00,-0.014705882,9,-0.132352938,415540,0.091248333
7/22/2019 9:00,0.015432099,46,0.709876554,936529,0.090797
7/22/2019 12:00,0.018867925,56,1.0566038,2085618,0.089549
7/22/2019 15:00,0.01744186,54,0.94186044,1936184,0.086808333
7/22/2019 18:00,0.005112474,46,0.235173804,2305217,0.087047
7/22/2019 21:00,-0.031313131,37,-1.158585847,1118214,0.088067667
7/23/2019 0:00,-0.054545455,20,-1.0909091,1206333,0.087728667
7/23/2019 3:00,-0.00952381,18,-0.17142858,1046626,0.087517667
7/23/2019 6:00,-0.032258065,12,-0.38709678,1494784,0.085393333
7/23/2019 9:00,0.0109375,36,0.39375,1250289,0.084777333
7/23/2019 12:00,-0.052183908,53,-2.765747124,2394114,0.085123667
7/23/2019 15:00,-0.020833333,50,-1.04166665,1826648,0.084056
7/23/2019 18:00,-0.010416667,54,-0.562500018,1985738,0.085195333
7/23/2019 21:00,-0.031007752,45,-1.39534884,1346272,0.085863333
7/24/2019 0:00,-0.030612245,29,-0.887755105,2512252,0.082952667
7/24/2019 3:00,0.066666667,7,0.466666669,1278073,0.082191
7/24/2019 6:00,0.003623188,17,0.061594196,585298,0.082330333
7/24/2019 9:00,0.045454545,31,1.409090895,537666,0.082899
7/24/2019 12:00,-0.062736206,65,-4.07785339,1852189,0.083036
7/24/2019 15:00,-0.03047619,50,-1.5238095,1578354,0.085326
7/24/2019 18:00,0.080896686,59,4.772904474,990857,0.084427667
7/24/2019 21:00,-0.050347222,32,-1.611111104,924487,0.085176
7/25/2019 0:00,-0.001774623,87,-0.154392201,1659101,0.087096
7/25/2019 3:00,-0.022900763,15,-0.343511445,737542,0.087037333
7/25/2019 6:00,-0.019230769,17,-0.326923073,603731,0.086490667
7/25/2019 9:00,0.003311258,28,0.092715224,327311,0.086227667
7/25/2019 12:00,0.060502283,42,2.541095886,1428569,0.086184333
7/25/2019 15:00,0.00872093,47,0.40988371,1309155,0.085544667
7/25/2019 18:00,-0.064417178,42,-2.705521476,1469113,0.085978333
7/25/2019 21:00,-0.001760563,47,-0.082746461,847901,0.085825
7/26/2019 0:00,0.076190476,34,2.590476184,1406321,0.084576667
7/26/2019 3:00,0.028089888,19,0.533707872,747145,0.084244333
7/26/2019 6:00,-0.023809524,7,-0.166666668,819765,0.084305
7/26/2019 9:00,-0.007936508,29,-0.230158732,547530,0.085722333
7/26/2019 12:00,-0.033783784,35,-1.18243244,521818,0.085879667
7/26/2019 15:00,-0.004621849,72,-0.332773128,1419590,0.085757
7/26/2019 18:00,0.006038647,47,0.283816409,2108975,0.087917
7/26/2019 21:00,-0.023809524,18,-0.428571432,1289857,0.088372
7/27/2019 0:00,-0.004201681,20,-0.08403362,1504822,0.088656
7/27/2019 3:00,-0.035294118,13,-0.458823534,944453,0.0888
7/27/2019 6:00,0,15,0,483855,0.08794
7/27/2019 9:00,0.042857143,19,0.814285717,2004251,0.086306333
7/27/2019 12:00,0,16,0,1157180,0.083429667
7/27/2019 15:00,0.065420561,22,1.439252342,2487377,0.083978
7/27/2019 18:00,0.058685446,30,1.76056338,1474982,0.083544
7/27/2019 21:00,-0.01547619,34,-0.52619046,1013948,0.083991
7/28/2019 0:00,0.037037037,14,0.518518518,723592,0.084003333
7/28/2019 3:00,-0.125,3,-0.375,854491,0.084039333
7/28/2019 6:00,-0.052631579,6,-0.315789474,234271,0.084596667
7/28/2019 9:00,0.032258065,23,0.741935495,338921,0.083989667
7/28/2019 12:00,-0.06557377,21,-1.37704917,575025,0.083746
7/28/2019 15:00,0.006451613,35,0.225806455,720581,0.083678
7/28/2019 18:00,0.014705882,32,0.470588224,786430,0.083800333
7/28/2019 21:00,0.032738095,23,0.752976185,2721218,0.083225333
7/29/2019 0:00,0.020072993,19,0.381386867,1694173,0.084312667
7/29/2019 3:00,0,11,0,585705,0.084859333
7/29/2019 6:00,-0.019607843,10,-0.19607843,202140,0.084321
7/29/2019 9:00,-0.022058824,15,-0.33088236,762193,0.083284333
7/29/2019 12:00,0.012820513,38,0.487179494,1090962,0.083369333
7/29/2019 15:00,-0.04952381,65,-3.21904765,987662,0.083531333
7/29/2019 18:00,-0.036666667,36,-1.320000012,1056781,0.083088667
7/29/2019 21:00,-0.012195122,25,-0.30487805,887082,0.083205667
7/30/2019 0:00,-0.077262693,36,-2.781456948,1525663,0.083126333
7/30/2019 3:00,-0.006410256,16,-0.102564096,721732,0.082066667
7/30/2019 6:00,-0.007874016,9,-0.070866144,439434,0.082581667
7/30/2019 9:00,0,18,0,280069,0.083046
7/30/2019 12:00,0.00621118,48,0.29813664,687943,0.083547333
7/30/2019 15:00,0.011764706,63,0.741176478,1732413,0.084024667
7/30/2019 18:00,-0.026041667,59,-1.536458353,1147756,0.083762667
7/30/2019 21:00,-0.021604938,35,-0.75617283,739552,0.083279
7/31/2019 0:00,0.01242236,33,0.40993788,1086258,0.084061333
7/31/2019 3:00,0.016393443,24,0.393442632,789686,0.084036667
7/31/2019 6:00,-0.03,11,-0.33,574455,0.084107
7/31/2019 9:00,-0.078947368,24,-1.894736832,1586665,0.083989333
7/31/2019 12:00,-0.052795031,41,-2.164596271,1569825,0.084635333
7/31/2019 15:00,-0.015337423,56,-0.858895688,1356269,0.083863333
7/31/2019 18:00,0.011231884,67,0.752536228,2776685,0.083505333
7/31/2019 21:00,-0.050411523,45,-2.268518535,2084864,0.083283
8/1/2019 0:00,0.039735099,39,1.549668861,843061,0.083859333
8/1/2019 3:00,-0.01048951,31,-0.32517481,671483,0.083482667
8/1/2019 6:00,0.02173913,13,0.28260869,1112896,0.083159333
8/1/2019 9:00,0.014184397,31,0.439716307,487075,0.082839333
8/1/2019 12:00,0.054563492,50,2.7281746,1830590,0.082673
8/1/2019 15:00,-0.080882353,89,-7.198529417,1155299,0.082227667
8/1/2019 18:00,-0.040160643,49,-1.967871507,1870812,0.082492
8/1/2019 21:00,-0.021786492,61,-1.328976012,826596,0.082712
8/2/2019 0:00,0.01,63,0.63,543260,0.082697333
8/2/2019 3:00,0.032846715,22,0.72262773,1176091,0.082687333
8/2/2019 6:00,0.048780488,13,0.634146344,808138,0.082837667
8/2/2019 9:00,-0.007575758,37,-0.280303046,537756,0.083125
8/2/2019 12:00,-0.022774327,51,-1.161490677,928010,0.083066333
8/2/2019 15:00,0.009493671,76,0.721518996,1447954,0.082793
8/2/2019 18:00,-0.048098434,47,-2.260626398,1707297,0.082435667
8/2/2019 21:00,-0.049689441,51,-2.534161491,1485955,0.08194
8/3/2019 0:00,-0.019607843,30,-0.58823529,2192344,0.082116
8/3/2019 3:00,0.025641026,3,0.076923078,1521354,0.082847333
8/3/2019 6:00,0.1,5,0.5,988101,0.082227
8/3/2019 9:00,-0.022321429,16,-0.357142864,488768,0.082258
8/3/2019 12:00,0.001303781,25,0.032594525,922606,0.082565667
8/3/2019 15:00,-0.09273183,39,-3.61654137,624944,0.082368
8/3/2019 18:00,-0.004938272,19,-0.093827168,1128965,0.082453
8/3/2019 21:00,0.002252252,44,0.099099088,1031225,0.082561667
8/4/2019 0:00,-0.103448276,8,-0.827586208,443628,0.082411667
8/4/2019 3:00,0.007518797,10,0.07518797,1519049,0.08183
8/4/2019 6:00,0,8,0,667498,0.081213
8/4/2019 9:00,-0.04,7,-0.28,343741,0.081406
8/4/2019 12:00,0.028571429,20,0.57142858,808458,0.082089
8/4/2019 15:00,0.003937008,30,0.11811024,1090313,0.082127
8/4/2019 18:00,-0.003937008,29,-0.114173232,1091366,0.082008333
8/4/2019 21:00,-0.031045752,23,-0.714052296,1154185,0.082209333
8/5/2019 0:00,-0.04954955,21,-1.04054055,1832530,0.082304667
8/5/2019 3:00,-0.051546392,19,-0.979381448,1370028,0.082456
8/5/2019 6:00,-0.045977011,15,-0.689655165,4536756,0.082061667
8/5/2019 9:00,-0.039285714,33,-1.296428562,2716445,0.082489333
8/5/2019 12:00,0.015923567,26,0.414012742,1297532,0.08377
8/5/2019 15:00,-0.01497006,80,-1.1976048,2443954,0.083345667
8/5/2019 18:00,0.036585366,20,0.73170732,2195924,0.083165333
8/5/2019 21:00,0.007621951,43,0.327743893,1519623,0.082428
8/6/2019 0:00,-0.168674699,75,-12.65060243,2477589,0.081489667
8/6/2019 3:00,-0.007633588,11,-0.083969468,1563964,0.080748333
8/6/2019 6:00,-0.021582734,21,-0.453237414,1094485,0.081041667
8/6/2019 9:00,0.02293578,33,0.75688074,2946321,0.080894333
8/6/2019 12:00,0.027777778,29,0.805555562,4088667,0.079254333
8/6/2019 15:00,-0.062937063,47,-2.958041961,3681739,0.079043667
8/6/2019 18:00,-0.094017094,60,-5.64102564,2150289,0.078902667
8/6/2019 21:00,-0.036144578,36,-1.301204808,3680191,0.077604
8/7/2019 0:00,-0.068322981,41,-2.801242221,1487183,0.078327667
8/7/2019 3:00,0.007092199,21,0.148936179,940816,0.078683333
8/7/2019 6:00,0,30,0,778947,0.078413333
8/7/2019 9:00,-0.016129032,10,-0.16129032,986876,0.078318
8/7/2019 12:00,-0.058823529,58,-3.411764682,2131068,0.078635333
8/7/2019 15:00,0.045731707,78,3.567073146,3113643,0.077667667
8/7/2019 18:00,0.028846154,50,1.4423077,2108174,0.077783667
8/7/2019 21:00,0.054263566,55,2.98449613,1798698,0.078084333
8/8/2019 0:00,-0.013292434,48,-0.638036832,902390,0.078333
8/8/2019 3:00,0.00877193,15,0.13157895,965584,0.077931333
8/8/2019 6:00,-0.017699115,13,-0.230088495,1034994,0.077538667
8/8/2019 9:00,-0.003424658,22,-0.075342476,634486,0.077202
8/8/2019 12:00,-0.042682927,45,-1.920731715,1727595,0.076875667
8/8/2019 15:00,0.031847134,31,0.987261154,2339385,0.076544333
8/8/2019 18:00,0.012903226,44,0.567741944,4289346,0.07673
8/8/2019 21:00,0.018962076,41,0.777445116,1810667,0.076279333
8/9/2019 0:00,-0.003496503,41,-0.143356623,1218630,0.076700333
8/9/2019 3:00,-0.02027027,29,-0.58783783,1364126,0.076590333
8/9/2019 6:00,0.048611111,25,1.215277775,641460,0.075996
8/9/2019 9:00,-0.045774648,32,-1.464788736,2788466,0.074863
8/9/2019 12:00,-0.032654127,76,-2.481713652,3714896,0.073966333
8/9/2019 15:00,-0.003378378,50,-0.1689189,3219589,0.072656333
8/9/2019 18:00,-0.045454545,44,-1.99999998,2401356,0.071988667
8/9/2019 21:00,-0.072413793,37,-2.679310341,3268479,0.072043333
8/10/2019 0:00,-0.00462963,32,-0.14814816,1880614,0.072889
8/10/2019 3:00,0,10,0,2888952,0.073315
8/10/2019 6:00,-0.035087719,18,-0.631578942,764580,0.073691333
8/10/2019 9:00,-0.025641026,16,-0.410256416,2048842,0.073563333
8/10/2019 12:00,-0.009803922,39,-0.382352958,1583502,0.071933333
8/10/2019 15:00,-0.032485876,41,-1.331920916,2707997,0.071887667
8/10/2019 18:00,0,45,0,3009633,0.073843667
8/10/2019 21:00,-0.036363636,19,-0.690909084,1186195,0.073498
8/11/2019 0:00,-0.017197452,23,-0.395541396,665773,0.073702
8/11/2019 3:00,-0.15,6,-0.9,3257409,0.074931667
8/11/2019 6:00,0.012734082,38,0.483895116,858266,0.075976333
8/11/2019 9:00,0.034482759,11,0.379310349,1169265,0.075509333
8/11/2019 12:00,-0.015151515,12,-0.18181818,1844154,0.076697667
8/11/2019 15:00,0.010204082,25,0.25510205,3688237,0.077584
8/11/2019 18:00,-0.013245033,26,-0.344370858,2862812,0.079292667
8/11/2019 21:00,0.015151515,22,0.33333333,1965003,0.078280667
8/12/2019 0:00,0.023809524,20,0.47619048,1112252,0.077980667
8/12/2019 3:00,-0.065789474,15,-0.98684211,967606,0.077344
8/12/2019 6:00,-0.078431373,10,-0.78431373,980161,0.076859667
8/12/2019 9:00,0.041666667,7,0.291666669,596321,0.076212667
8/12/2019 12:00,-0.048192771,38,-1.831325298,1752654,0.075855
8/12/2019 15:00,-0.024113475,25,-0.602836875,2368237,0.07586
8/12/2019 18:00,-0.014814815,33,-0.488888895,933078,0.075761
8/12/2019 21:00,-0.003311258,26,-0.086092708,959500,0.075611
8/13/2019 0:00,-0.030769231,17,-0.523076927,801344,0.075404333
8/13/2019 3:00,-0.008196721,12,-0.098360652,984595,0.074971333
8/13/2019 6:00,-0.019607843,13,-0.254901959,359051,0.074900333
8/13/2019 9:00,-0.008333333,17,-0.141666661,561718,0.074713
8/13/2019 12:00,-0.04375,36,-1.575,2046468,0.074887
8/13/2019 15:00,-0.055555556,46,-2.555555576,1764042,0.072842
8/13/2019 18:00,-0.012195122,52,-0.634146344,1810827,0.074235
8/13/2019 21:00,0.0375,49,1.8375,942449,0.074198333
8/14/2019 0:00,-0.007462687,36,-0.268656732,1623328,0.073672333
8/14/2019 3:00,0.030769231,15,0.461538465,2232884,0.073730667
8/14/2019 6:00,0.06122449,7,0.42857143,890076,0.073634667
8/14/2019 9:00,0.017730496,22,0.390070912,787184,0.073270667
8/14/2019 12:00,-0.019480519,35,-0.681818165,1313001,0.073572667
8/14/2019 15:00,-0.103485839,53,-5.484749467,10279101,0.072672667
8/14/2019 18:00,-0.031288344,54,-1.689570576,5112006,0.068502
8/14/2019 21:00,-0.042613636,34,-1.448863624,3886907,0.069903
8/15/2019 0:00,0.06,22,1.32,2384195,0.069233
8/15/2019 3:00,-0.022151899,20,-0.44303798,3105083,0.067904667
8/15/2019 6:00,-0.035714286,22,-0.785714292,3713791,0.066802
8/15/2019 9:00,-0.008333333,14,-0.116666662,1312395,0.067617
8/15/2019 12:00,0,39,0,2663668,0.068162
8/15/2019 15:00,-0.01497006,55,-0.8233533,2059101,0.068549
8/15/2019 18:00,-0.037878788,24,-0.909090912,2655129,0.069329333
8/15/2019 21:00,-0.026190476,23,-0.602380948,3353291,0.070268
8/16/2019 0:00,0.017777778,35,0.62222223,1655967,0.069987667
8/16/2019 3:00,-0.02,10,-0.2,1887228,0.069141667
8/16/2019 6:00,0,8,0,1254958,0.067616
8/16/2019 9:00,0.021551724,13,0.280172412,1349941,0.068217333
8/16/2019 12:00,0.025210084,32,0.806722688,2071637,0.068571
8/16/2019 15:00,-0.048387097,32,-1.548387104,1962630,0.068730333
8/16/2019 18:00,-0.039278132,41,-1.610403412,884392,0.068828
8/16/2019 21:00,-0.018518519,37,-0.685185203,1017547,0.068701667
8/17/2019 0:00,-0.018763797,33,-0.619205301,944633,0.068379667
8/17/2019 3:00,0.0625,18,1.125,843969,0.068211333
8/17/2019 6:00,0.037037037,14,0.518518518,669783,0.068707
8/17/2019 9:00,-0.013888889,9,-0.125000001,694700,0.06901
8/17/2019 12:00,-0.015,22,-0.33,816988,0.068812
8/17/2019 15:00,-0.016949153,24,-0.406779672,1319620,0.068259667
8/17/2019 18:00,-0.023734651,82,-1.946241382,1284440,0.067200333
8/17/2019 21:00,-0.01980198,20,-0.3960396,843972,0.067263
8/18/2019 0:00,0.028735632,19,0.545977008,820232,0.067728
8/18/2019 3:00,0.023076923,26,0.599999998,825063,0.067716333
8/18/2019 6:00,0.009803922,18,0.176470596,248060,0.067819
8/18/2019 9:00,0.01754386,10,0.1754386,901156,0.06871
8/18/2019 12:00,0.004950495,20,0.0990099,1767816,0.070544333
8/18/2019 15:00,0,32,0,1620322,0.071081333
8/18/2019 18:00,-0.015258216,51,-0.778169016,1189275,0.071183
8/18/2019 21:00,-0.00729927,33,-0.24087591,924921,0.071005667
8/19/2019 0:00,-0.075471698,17,-1.283018866,673603,0.070695333
8/19/2019 3:00,-0.008928571,17,-0.151785707,599041,0.070863667
8/19/2019 6:00,0.020979021,30,0.62937063,585178,0.070890333
